SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_Y100000356	SAMEA2620861	ERS490035	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_065_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100712T0559Z_065_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000356	tara_20100715t1230z_066_event_cast	760.0193	P03DT06H27M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000401	SAMEA2620836	ERS490010	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	63	67	0.1	0.22	TARA_064_DCM_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(dry)_W0.1-0.22_Y100000401	tara_20100707t0455z_064_event_cast	8.3572	P01DT01H24M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_Y100000114	SAMEA2620413	ERS489324	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_048_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100419T0756Z_048_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000114	tara_20100415t0240z_046_event_cast	1223.6377	P04DT05H17M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.00E-04	6.00E-04	0.00125	0.0019	0.0019	3.00E-04	3.00E-04	7.00E-04	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000052	SAMEA2620198	ERS489047	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_041_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100330T0247Z_041_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000052	tara_20100315t0345z_038_event_cast	763.4506	P14DT23H02M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0.00075	0.0015	0.0015	7.00E-04	7.00E-04	0.001	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000034	SAMEA2620106	ERS488945	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	270	262	280	0.1	0.22	TARA_039_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MES_(270m)_SEQ-(dry)_W0.1-0.22_Y100000034	tara_20100315t0345z_038_event_cast	202.1858	P05DT04H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000033	SAMEA2620065	ERS488879	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_039_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100318T0427Z_039_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000033	tara_20100315t0345z_038_event_cast	229.3029	P03DT00H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0023	0.0023	0.0034	0.0045	0.0045	0.0027	0.0027	0.0035	0.0043	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	6.00E-04	6.00E-04
TARA_Y100000296	SAMEA2620039	ERS488853	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	340	332	350	0.1	0.22	TARA_038_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MES_(340m)_SEQ-(dry)_W0.1-0.22_Y100000296	tara_20100315t0345z_038_event_cast	7.3775	P01DT02H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000289	SAMEA2620004	ERS488803	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_038_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000289	tara_20100315t0345z_038_event_cast	0.2594	P00DT00H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015
TARA_Y100000310	SAMEA2619974	ERS488773	TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	600	596	605	0.1	0.22	TARA_037_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MES_(600m)_SEQ-(dry)_W0.1-0.22_Y100000310	tara_20100312t0620z_036_event_cast	8.8914	P00DT10H48M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000015	SAMEA2619935	ERS488722	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_036_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100312T0606Z_036_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000015	tara_20100312t0620z_036_event_cast	0.006379	P00DT00H13M	1	8.054263	8.054263	8.054263	8.054263	8.054263	10.95961	10.95961	10.95961	10.95961	10.95961	397.011643	397.011643	397.011643	397.011643	397.011643	395.772094	395.772094	395.772094	395.772094	395.772094	0	0	0.00225	0.0045	0.0045	0.0117	0.0117	0.01325	0.0148	0.0148	0.0154	0.0154	0.0169	0.0184	0.0184	0.0023	0.0023	0.00285	0.0034	0.0034	0	0	0.00045	9.00E-04	9.00E-04	0.0019	0.0019	0.0022	0.0025	0.0025
TARA_Y100000004	SAMEA2619888	ERS488658	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_034_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100120T0427Z_034_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000004	tara_20100113t1102z_033_event_cast	449.4789	P06DT17H32M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_X000001036	SAMEA2619548	ERS488147	TARA_009	TARA_20090928T1659Z_009_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	55	50	60	0.22	1.6	TARA_009_DCM_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090928T1659Z_009_EVENT_PUMP_DCM_(55m)_SEQ-(dry)_W0.22-1.6_X000001036	tara_20091011t0652z_012_event_cast	504.9025	P12DT13H49M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0071	0.0071	0.0071	0.0071	0.0071	0.0169	0.0169	0.0169	0.0169	0.0169	0.0067	0.0067	0.0067	0.0067	0.0067	0.002	0.002	0.002	0.002	0.002	0.0025	0.0025	0.0025	0.0025	0.0025	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_X000000950	SAMEA2619531	ERS488119	TARA_009	TARA_20090928T1218Z_009_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_009_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090928T1218Z_009_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_X000000950	tara_20091011t0652z_012_event_cast	494.8327	P12DT18H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000120	SAMEA2620428	ERS489341	TARA_049	TARA_20100423T1010Z_049_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_049_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100423T1010Z_049_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000120	tara_20100509t0537z_050_event_cast	588.473	P15DT19H24M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0048	0.0048	0.0048	0.0048	0.0048	0.0072	0.0072	0.0072	0.0072	0.0072	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	0	0
TARA_Y100000100	SAMEA2620373	ERS489274	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_046_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100415T0201Z_046_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000100	tara_20100415t0240z_046_event_cast	0.006677	P00DT00H37M	1	8.016174	8.016174	8.016174	8.016174	8.016174	10.576483	10.576483	10.576483	10.576483	10.576483	422.817683	422.817683	422.817683	422.817683	422.817683	421.566212	421.566212	421.566212	421.566212	421.566212	0.0063	0.0063	0.00675	0.0072	0.0072	0.002	0.002	0.0026	0.0032	0.0032	0.0064	0.0064	0.00815	0.0099	0.0099	0.0018	0.0018	0.00185	0.0019	0.0019	0.007	0.007	0.00725	0.0075	0.0075	6.00E-04	6.00E-04	7.00E-04	8.00E-04	8.00E-04
TARA_Y100000074	SAMEA2620286	ERS489169	TARA_043	TARA_20100405T1002Z_043_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_043_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100405T1002Z_043_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000074	tara_20100415t0240z_046_event_cast	592.5163	P09DT16H36M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0042	0.0042	0.00585	0.0075	0.0075	0.0092	0.0092	0.01135	0.0135	0.0135	0	0	0.00055	0.0011	0.0011	0.002	0.002	0.0027	0.0034	0.0034	0	0	0.00035	7.00E-04	7.00E-04
TARA_Y100000031	SAMEA2620107	ERS488946	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	270	262	280	0.22	1.6	TARA_039_MES_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MES_(270m)_SEQ-(dry)_W0.22-1.6_Y100000031	tara_20100315t0345z_038_event_cast	202.1858	P05DT04H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000029	SAMEA2620066	ERS488880	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_039_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100318T0427Z_039_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000029	tara_20100315t0345z_038_event_cast	229.3029	P03DT00H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0023	0.0023	0.0034	0.0045	0.0045	0.0027	0.0027	0.0035	0.0043	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	6.00E-04	6.00E-04
TARA_Y100000294	SAMEA2620040	ERS488854	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	340	332	350	0.22	1.6	TARA_038_MES_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MES_(340m)_SEQ-(dry)_W0.22-1.6_Y100000294	tara_20100315t0345z_038_event_cast	7.3775	P01DT02H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_Y100000287	SAMEA2620005	ERS488804	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_038_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000287	tara_20100315t0345z_038_event_cast	0.2594	P00DT00H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015
TARA_Y100000022	SAMEA2619936	ERS488723	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_036_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100312T0606Z_036_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000022	tara_20100312t0620z_036_event_cast	0.006379	P00DT00H13M	1	8.054263	8.054263	8.054263	8.054263	8.054263	10.95961	10.95961	10.95961	10.95961	10.95961	397.011643	397.011643	397.011643	397.011643	397.011643	395.772094	395.772094	395.772094	395.772094	395.772094	0	0	0.00225	0.0045	0.0045	0.0117	0.0117	0.01325	0.0148	0.0148	0.0154	0.0154	0.0169	0.0184	0.0184	0.0023	0.0023	0.00285	0.0034	0.0034	0	0	0.00045	9.00E-04	9.00E-04	0.0019	0.0019	0.0022	0.0025	0.0025
TARA_A100001388	SAMEA2619808	ERS488551	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_031_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100109T0715Z_031_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_A100001388	tara_20100109t1003z_031_event_cast	3.2598	P00DT02H47M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_X000000604	SAMEA2619464	ERS488017	TARA_006	TARA_20090921T1200Z_006_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_006_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090921T1200Z_006_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_X000000604	tara_20091011t0652z_012_event_cast	1266.7335	P19DT18H48M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01125	0.013763	0.0213	0.045112	0.05305	0.0039	0.005038	0.008525	0.0092	0.0094	0.12195	0.153025	0.246375	0.301663	0.32005	0.0045	0.00505	0.0067	0.008913	0.00965	0.01105	0.011237	0.0118	0.020387	0.02325	0.0015	0.001512	0.00155	0.002112	0.0023
TARA_Y200000002	SAMEA2619388	ERS487911	TARA_004	TARA_20090915T1130Z_004_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_004_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090915T1130Z_004_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_Y200000002	tara_20091011t0652z_012_event_cast	1445.4969	P25DT19H18M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y200000001	SAMEA2619371	ERS487894	TARA_003	TARA_20090913T1200Z_003_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_003_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090913T1200Z_003_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_Y200000001	tara_20091011t0652z_012_event_cast	1727.5069	P27DT18H48M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A200000159	SAMEA2591074	ERS477953	TARA_007	TARA_20090923T1608Z_007_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	42	37	47	0.22	1.6	TARA_007_DCM_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090923T1608Z_007_EVENT_PUMP_DCM_(42m)_SEQ-(dry)_W0.22-1.6_A200000159	tara_20091011t0652z_012_event_cast	863.593	P17DT14H40M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0243	0.0243	0.0243	0.0243	0.0243	0.0273	0.0273	0.0273	0.0273	0.0273	0.0256	0.0256	0.0256	0.0256	0.0256	0.0265	0.0265	0.0265	0.0265	0.0265	0.0539	0.0539	0.0539	0.0539	0.0539	0.009	0.009	0.009	0.009	0.009
TARA_A200000113	SAMEA2591057	ERS477931	TARA_007	TARA_20090923T1250Z_007_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_007_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090923T1250Z_007_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_A200000113	tara_20091011t0652z_012_event_cast	864.3754	P17DT17H58M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0062	0.0062	0.0067	0.0072	0.0072	0.0067	0.0067	0.00695	0.0072	0.0072	6.00E-04	6.00E-04	0.00065	7.00E-04	7.00E-04	0	0	0	0	0	9.00E-04	9.00E-04	0.00095	0.001	0.001
