SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3_min	Chlorophyll c3_first_quartile	Chlorophyll c3_median	Chlorophyll c3_third_quartile	Chlorophyll c3_max	Chlorophyll c1+c2_min	Chlorophyll c1+c2_first_quartile	Chlorophyll c1+c2_median	Chlorophyll c1+c2_third_quartile	Chlorophyll c1+c2_max	Chlorophyllide a_min	Chlorophyllide a_first_quartile	Chlorophyllide a_median	Chlorophyllide a_third_quartile	Chlorophyllide a_max	Peridinin_min	Peridinin_first_quartile	Peridinin_median	Peridinin_third_quartile	Peridinin_max	Phaeophorbide a_min	Phaeophorbide a_first_quartile	Phaeophorbide a_median	Phaeophorbide a_third_quartile	Phaeophorbide a_max	19-Butanoyloxyfucoxanthin_min	19-Butanoyloxyfucoxanthin_first_quartile	19-Butanoyloxyfucoxanthin_median	19-Butanoyloxyfucoxanthin_third_quartile	19-Butanoyloxyfucoxanthin_max	Fucoxanthin_min	Fucoxanthin_first_quartile	Fucoxanthin_median	Fucoxanthin_third_quartile	Fucoxanthin_max	Neoxanthin_min	Neoxanthin_first_quartile	Neoxanthin_median	Neoxanthin_third_quartile	Neoxanthin_max	Prasinoxanthin_min	Prasinoxanthin_first_quartile	Prasinoxanthin_median	Prasinoxanthin_third_quartile	Prasinoxanthin_max	Violaxanthin_min	Violaxanthin_first_quartile	Violaxanthin_median	Violaxanthin_third_quartile	Violaxanthin_max	19-Hexanoyloxyfucoxanthin_min	19-Hexanoyloxyfucoxanthin_first_quartile	19-Hexanoyloxyfucoxanthin_median	19-Hexanoyloxyfucoxanthin_third_quartile	19-Hexanoyloxyfucoxanthin_max	Diadinoxanthin_min	Diadinoxanthin_first_quartile	Diadinoxanthin_median	Diadinoxanthin_third_quartile	Diadinoxanthin_max	Alloxanthin_min	Alloxanthin_first_quartile	Alloxanthin_median	Alloxanthin_third_quartile	Alloxanthin_max	Diatoxanthin_min	Diatoxanthin_first_quartile	Diatoxanthin_median	Diatoxanthin_third_quartile	Diatoxanthin_max	Zeaxanthin_min	Zeaxanthin_first_quartile	Zeaxanthin_median	Zeaxanthin_third_quartile	Zeaxanthin_max	Lutein_min	Lutein_first_quartile	Lutein_median	Lutein_third_quartile	Lutein_max	Bacteriochlorophyll a_min	Bacteriochlorophyll a_first_quartile	Bacteriochlorophyll a_median	Bacteriochlorophyll a_third_quartile	Bacteriochlorophyll a_max	Divinyl chlorophyll b_min	Divinyl chlorophyll b_first_quartile	Divinyl chlorophyll b_median	Divinyl chlorophyll b_third_quartile	Divinyl chlorophyll b_max	Chlorophyll b_min	Chlorophyll b_first_quartile	Chlorophyll b_median	Chlorophyll b_third_quartile	Chlorophyll b_max	Chlorophyll b plus divinyl chlorophyll b_min	Chlorophyll b plus divinyl chlorophyll b_first_quartile	Chlorophyll b plus divinyl chlorophyll b_median	Chlorophyll b plus divinyl chlorophyll b_third_quartile	Chlorophyll b plus divinyl chlorophyll b_max	Divinyl chlorophyll a_min	Divinyl chlorophyll a_first_quartile	Divinyl chlorophyll a_median	Divinyl chlorophyll a_third_quartile	Divinyl chlorophyll a_max	Chlorophyll a_min	Chlorophyll a_first_quartile	Chlorophyll a_median	Chlorophyll a_third_quartile	Chlorophyll a_max	"Chlorophyll a, total_min"	"Chlorophyll a, total_first_quartile"	"Chlorophyll a, total_median"	"Chlorophyll a, total_third_quartile"	"Chlorophyll a, total_max"	Phaeophytin a_min	Phaeophytin a_first_quartile	Phaeophytin a_median	Phaeophytin a_third_quartile	Phaeophytin a_max	Carotene_min	Carotene_first_quartile	Carotene_median	Carotene_third_quartile	Carotene_max
TARA_Y100000004	SAMEA2619888	ERS488658	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_034_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100120T0427Z_034_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000004	1.4175	P00DT03H17M	tara_20100120t0747z_034_event_cast	1	0.0393	0.0393	0.0393	0.0393	0.0393	0.0434	0.0434	0.0434	0.0434	0.0434	0	0	0	0	0	0.0054	0.0054	0.0054	0.0054	0.0054	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018	0.1074	0.1074	0.1074	0.1074	0.1074	0.0114	0.0114	0.0114	0.0114	0.0114	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.097	0.097	0.097	0.097	0.097	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	0	0	0.0479	0.0479	0.0479	0.0479	0.0479	0.0479	0.0479	0.0479	0.0479	0.0479	0.0569	0.0569	0.0569	0.0569	0.0569	0.4602	0.4602	0.4602	0.4602	0.4602	0.5171	0.5171	0.5171	0.5171	0.5171	0.0036	0.0036	0.0036	0.0036	0.0036	0.0302	0.0302	0.0302	0.0302	0.0302
TARA_X000001036	SAMEA2619548	ERS488147	TARA_009	TARA_20090928T1659Z_009_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	55	50	60	0.22	1.6	TARA_009_DCM_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090928T1659Z_009_EVENT_PUMP_DCM_(55m)_SEQ-(dry)_W0.22-1.6_X000001036	11.6026	P00DT04H58M	tara_20090928t1200z_009_event_cast	1	0.01	0.01	0.01	0.01	0.01	0.0204	0.0204	0.0204	0.0204	0.0204	0.0011	0.0011	0.0011	0.0011	0.0011	0.0124	0.0124	0.0124	0.0124	0.0124	0.0071	0.0071	0.0071	0.0071	0.0071	0.0169	0.0169	0.0169	0.0169	0.0169	0.0067	0.0067	0.0067	0.0067	0.0067	0.002	0.002	0.002	0.002	0.002	0.0025	0.0025	0.0025	0.0025	0.0025	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0557	0.0557	0.0557	0.0557	0.0557	0.0064	0.0064	0.0064	0.0064	0.0064	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0.0569	0.0569	0.0569	0.0569	0.0569	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0	0	0	0	0	0.0145	0.0145	0.0145	0.0145	0.0145	0.0145	0.0145	0.0145	0.0145	0.0145	0.0601	0.0601	0.0601	0.0601	0.0601	0.1846	0.1846	0.1846	0.1846	0.1846	0.2458	0.2458	0.2458	0.2458	0.2458	0.0096	0.0096	0.0096	0.0096	0.0096	0.0158	0.0158	0.0158	0.0158	0.0158
TARA_X000000950	SAMEA2619531	ERS488119	TARA_009	TARA_20090928T1218Z_009_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_009_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090928T1218Z_009_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_X000000950	0.001852	P00DT00H17M	tara_20090928t1200z_009_event_cast	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0.0016	0.0016	0.0016	0.0016	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_Y100000120	SAMEA2620428	ERS489341	TARA_049	TARA_20100423T1010Z_049_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_049_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100423T1010Z_049_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000120	0.013085	P00DT00H18M	tara_20100423t1029z_049_event_cast	1	0.0069	0.0069	0.0069	0.0069	0.0069	0.0077	0.0077	0.0077	0.0077	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0.0048	0.0048	0.0048	0.0048	0.0072	0.0072	0.0072	0.0072	0.0072	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	0	0	0.0197	0.0197	0.0197	0.0197	0.0197	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0	0	0	0	0	0.088	0.088	0.088	0.088	0.088	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0.0098	0.0098	0.0098	0.0098	0.0098	0.0098	0.0098	0.0098	0.0098	0.0098	0.055	0.055	0.055	0.055	0.055	0.1145	0.1145	0.1145	0.1145	0.1145	0.1694	0.1694	0.1694	0.1694	0.1694	0	0	0	0	0	0.0159	0.0159	0.0159	0.0159	0.0159
TARA_Y100000100	SAMEA2620373	ERS489274	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_046_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100415T0201Z_046_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000100	0.006677	P00DT00H37M	tara_20100415t0240z_046_event_cast	2	0.0029	0.0029	0.0049	0.0069	0.0069	0.0057	0.0057	0.00695	0.0082	0.0082	0	0	0	0	0	0.002	0.002	0.00285	0.0037	0.0037	0.0063	0.0063	0.00675	0.0072	0.0072	0.002	0.002	0.0026	0.0032	0.0032	0.0064	0.0064	0.00815	0.0099	0.0099	0.0018	0.0018	0.00185	0.0019	0.0019	0.007	0.007	0.00725	0.0075	0.0075	6.00E-04	6.00E-04	7.00E-04	8.00E-04	8.00E-04	0.0093	0.0093	0.0119	0.0145	0.0145	0.0019	0.0019	0.00225	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	0.0792	0.0792	0.0892	0.0992	0.0992	0	0	0	0	0	8.00E-04	8.00E-04	9.00E-04	0.001	0.001	0	0	0	0	0	0.0352	0.0352	0.0368	0.0384	0.0384	0.0352	0.0352	0.0368	0.0384	0.0384	0.0483	0.0483	0.0491	0.0499	0.0499	0.22	0.22	0.2221	0.2242	0.2242	0.2683	0.2683	0.2712	0.2741	0.2741	0	0	0.00105	0.0021	0.0021	0.0256	0.0256	0.02605	0.0265	0.0265
TARA_Y100000074	SAMEA2620286	ERS489169	TARA_043	TARA_20100405T1002Z_043_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_043_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100405T1002Z_043_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000074	0.007384	P00DT01H13M	tara_20100405t0850z_043_event_cast	2	0.0108	0.0108	0.01505	0.0193	0.0193	0.0129	0.0129	0.01795	0.023	0.023	0	0	0	0	0	0.0034	0.0034	0.00515	0.0069	0.0069	0	0	0	0	0	0.0042	0.0042	0.00585	0.0075	0.0075	0.0092	0.0092	0.01135	0.0135	0.0135	0	0	0.00055	0.0011	0.0011	0.002	0.002	0.0027	0.0034	0.0034	0	0	0.00035	7.00E-04	7.00E-04	0.0279	0.0279	0.0372	0.0465	0.0465	0.0041	0.0041	0.0049	0.0057	0.0057	0	0	0	0	0	0	0	0.00035	7.00E-04	7.00E-04	0.0752	0.0752	0.07635	0.0775	0.0775	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0.0203	0.0203	0.02715	0.034	0.034	0.0203	0.0203	0.02715	0.034	0.034	0.0575	0.0575	0.06965	0.0818	0.0818	0.1882	0.1882	0.23005	0.2719	0.2719	0.2457	0.2457	0.29975	0.3538	0.3538	0	0	0.0013	0.0026	0.0026	0.0151	0.0151	0.0181	0.0211	0.0211
TARA_Y100000031	SAMEA2620107	ERS488946	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	270	262	280	0.22	1.6	TARA_039_MES_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MES_(270m)_SEQ-(dry)_W0.22-1.6_Y100000031	0.005826	P00DT00H00M	"tara_20100320t0817z_039_event_cast,tara_20100318t0956z_039_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0.0023	0.0023	0.0023	0.0023	0.0023
TARA_Y100000029	SAMEA2620066	ERS488880	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_039_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100318T0427Z_039_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000029	14.5118	P00DT05H25M	tara_20100318t0956z_039_event_cast	2	0.0037	0.0037	0.0054	0.0071	0.0071	0.0038	0.0038	0.00565	0.0075	0.0075	0	0	0	0	0	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	0	0	0.0023	0.0023	0.0034	0.0045	0.0045	0.0027	0.0027	0.0035	0.0043	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	6.00E-04	6.00E-04	0.0103	0.0103	0.0158	0.0213	0.0213	0.0018	0.0018	0.0024	0.003	0.003	0	0	0	0	0	0	0	0	0	0	0.0648	0.0648	0.07315	0.0815	0.0815	0	0	0	0	0	8.00E-04	8.00E-04	0.00105	0.0013	0.0013	0	0	0	0	0	0.0077	0.0077	0.01075	0.0138	0.0138	0.0077	0.0077	0.01075	0.0138	0.0138	0.0234	0.0234	0.0266	0.0298	0.0298	0.0918	0.0918	0.1053	0.1188	0.1188	0.1152	0.1152	0.1319	0.1486	0.1486	0	0	0	0	0	0.0071	0.0071	0.00845	0.0098	0.0098
TARA_Y100000294	SAMEA2620040	ERS488854	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	340	332	350	0.22	1.6	TARA_038_MES_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MES_(340m)_SEQ-(dry)_W0.22-1.6_Y100000294	3.4487	P00DT03H41M	"tara_20100316t0956z_038_event_cast,tara_20100315t0936z_038_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0	0	0	0	0
TARA_Y100000287	SAMEA2620005	ERS488804	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_038_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000287	9.9947	P00DT05H57M	"tara_20100315t0936z_038_event_cast,tara_20100316t0956z_038_event_cast"	2	0.0072	0.0072	0.0114	0.0156	0.0156	0.0107	0.0107	0.0161	0.0215	0.0215	0	0	0	0	0	0	0	0.0019	0.0038	0.0038	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015	0.0187	0.0187	0.02745	0.0362	0.0362	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.1611	0.1611	0.1641	0.1671	0.1671	0	0	0	0	0	0.0024	0.0024	0.00245	0.0025	0.0025	0	0	0	0	0	0.0289	0.0289	0.0389	0.0489	0.0489	0.0289	0.0289	0.0389	0.0489	0.0489	0.0676	0.0676	0.0769	0.0862	0.0862	0.1521	0.1521	0.1898	0.2275	0.2275	0.2197	0.2197	0.2667	0.3137	0.3137	0	0	0	0	0	0.0176	0.0176	0.0194	0.0212	0.0212
TARA_Y100000022	SAMEA2619936	ERS488723	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_036_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100312T0606Z_036_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_Y100000022	0.77483	P00DT04H28M	"tara_20100312t1036z_036_event_cast,tara_20100313t0949z_037_event_cast"	2	0.0183	0.0183	0.0208	0.0233	0.0233	0.0189	0.0189	0.0218	0.0247	0.0247	0.0014	0.0014	0.0017	0.002	0.002	0.0059	0.0059	0.0065	0.0071	0.0071	0	0	0.00225	0.0045	0.0045	0.0117	0.0117	0.01325	0.0148	0.0148	0.0154	0.0154	0.0169	0.0184	0.0184	0.0023	0.0023	0.00285	0.0034	0.0034	0	0	0.00045	9.00E-04	9.00E-04	0.0019	0.0019	0.0022	0.0025	0.0025	0.0478	0.0478	0.05395	0.0601	0.0601	0.0079	0.0079	0.0079	0.0079	0.0079	0	0	0	0	0	0.0011	0.0011	0.00115	0.0012	0.0012	0.0685	0.0685	0.07005	0.0716	0.0716	0.007	0.007	0.00845	0.0099	0.0099	9.00E-04	9.00E-04	0.00105	0.0012	0.0012	0	0	0	0	0	0.0373	0.0373	0.0456	0.0539	0.0539	0.0373	0.0373	0.0456	0.0539	0.0539	0	0	0	0	0	0.2672	0.2672	0.30155	0.3359	0.3359	0.2686	0.2686	0.3033	0.338	0.338	0.003	0.003	0.00315	0.0033	0.0033	0.0104	0.0104	0.01085	0.0113	0.0113
TARA_A100001388	SAMEA2619808	ERS488551	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_031_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20100109T0715Z_031_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-1.6_A100001388	3.2598	P00DT02H47M	tara_20100109t1003z_031_event_cast	2	0.0057	0.0057	0.00615	0.0066	0.0066	0.0073	0.0073	0.00775	0.0082	0.0082	0	0	0	0	0	0.0016	0.0016	0.00205	0.0025	0.0025	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04	0.0157	0.0157	0.0179	0.0201	0.0201	0.0027	0.0027	0.00315	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.1304	0.1304	0.13445	0.1385	0.1385	0	0	0	0	0	0.001	0.001	0.0012	0.0014	0.0014	0	0	0	0	0	0.0112	0.0112	0.0115	0.0118	0.0118	0.0112	0.0112	0.0115	0.0118	0.0118	0.0984	0.0984	0.09955	0.1007	0.1007	0.0869	0.0869	0.08825	0.0896	0.0896	0.1876	0.1876	0.1878	0.188	0.188	0	0	0	0	0	0.0146	0.0146	0.01465	0.0147	0.0147
TARA_X000000604	SAMEA2619464	ERS488017	TARA_006	TARA_20090921T1200Z_006_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_006_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090921T1200Z_006_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_X000000604	0.02263	P00DT00H05M	"tara_20090921t1205z_006_event_cast,tara_20090920t1558z_005_event_cast"	5	0.0169	0.01915	0.0259	0.046262	0.05305	0.0437	0.056675	0.0956	0.107188	0.11105	0.00635	0.010425	0.02265	0.045825	0.05355	0	0	0	0	0	0.01125	0.013763	0.0213	0.045112	0.05305	0.0039	0.005038	0.008525	0.0092	0.0094	0.12195	0.153025	0.246375	0.301663	0.32005	0.0045	0.00505	0.0067	0.008913	0.00965	0.01105	0.011237	0.0118	0.020387	0.02325	0.0015	0.001512	0.00155	0.002112	0.0023	0.0255	0.026437	0.0294	0.032775	0.03385	0.00955	0.012238	0.020375	0.036275	0.04155	0.00155	0.002162	0.004	0.0079	0.0092	0.00075	0.000812	0.001	0.005837	0.00745	0.0069	0.007575	0.013725	0.018075	0.01815	4.00E-04	4.00E-04	4.00E-04	0.002425	0.0031	0.00025	0.000287	5.00E-04	0.000713	0.00075	0	0	0	0	0	0.03345	0.036575	0.04595	0.0479	0.04855	0.03345	0.036575	0.04595	0.0479	0.04855	0.0012	0.0012	0.003325	0.00545	0.00545	0.4146	0.502175	0.76785	0.832525	0.8531	0.42215	0.521525	0.82475	0.8684	0.88125	0.0069	0.007375	0.0088	0.010637	0.01125	0.01025	0.011987	0.017675	0.019388	0.0198
TARA_Y200000002	SAMEA2619388	ERS487911	TARA_004	TARA_20090915T1130Z_004_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_004_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090915T1130Z_004_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_Y200000002	196.922	P05DT04H28M	tara_20090920t1558z_005_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y200000001	SAMEA2619371	ERS487894	TARA_003	TARA_20090913T1200Z_003_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_003_SRF_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090913T1200Z_003_EVENT_PUMP_SRF_(9m)_SEQ-(dry)_W0.22-1.6_Y200000001	543.0922	P07DT03H58M	tara_20090920t1558z_005_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A200000159	SAMEA2591074	ERS477953	TARA_007	TARA_20090923T1608Z_007_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	42	37	47	0.22	1.6	TARA_007_DCM_0.22-1.6	SEQ-(dry)_W0.22-1.6	TARA_20090923T1608Z_007_EVENT_PUMP_DCM_(42m)_SEQ-(dry)_W0.22-1.6_A200000159	3.6736	P00DT01H01M	tara_20090923t1506z_007_event_cast	1	0.0181	0.0181	0.0181	0.0181	0.0181	0.0281	0.0281	0.0281	0.0281	0.0281	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0204	0.0204	0.0204	0.0204	0.0204	0.0243	0.0243	0.0243	0.0243	0.0243	0.0273	0.0273	0.0273	0.0273	0.0273	0.0256	0.0256	0.0256	0.0256	0.0256	0.0265	0.0265	0.0265	0.0265	0.0265	0.0539	0.0539	0.0539	0.0539	0.0539	0.009	0.009	0.009	0.009	0.009	0.0778	0.0778	0.0778	0.0778	0.0778	0.0121	0.0121	0.0121	0.0121	0.0121	0.0169	0.0169	0.0169	0.0169	0.0169	0	0	0	0	0	0.1317	0.1317	0.1317	0.1317	0.1317	0	0	0	0	0	0.0027	0.0027	0.0027	0.0027	0.0027	0	0	0	0	0	0.0984	0.0984	0.0984	0.0984	0.0984	0.0984	0.0984	0.0984	0.0984	0.0984	0	0	0	0	0	0.731	0.731	0.731	0.731	0.731	0.7318	0.7318	0.7318	0.7318	0.7318	0.0159	0.0159	0.0159	0.0159	0.0159	0.0597	0.0597	0.0597	0.0597	0.0597
