SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_B100000446	SAMEA2621092	ERS490373	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	0.22	3	TARA_070_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000446	tara_20100921t0707z_070_event_cast	3.9692	P00DT04H51M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000459	SAMEA2621066	ERS490327	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_070_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100921T0655Z_070_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000459	tara_20100921t0707z_070_event_cast	3.2513	P00DT00H10M	1	8.057761	8.057761	8.057761	8.057761	8.057761	12.878576	12.878576	12.878576	12.878576	12.878576	399.038779	399.038779	399.038779	399.038779	399.038779	397.699004	397.699004	397.699004	397.699004	397.699004	0	0	0	0	0	0.0384	0.0384	0.04	0.0416	0.0416	0.0103	0.0103	0.0103	0.0103	0.0103	0.0031	0.0031	0.0033	0.0035	0.0035	0	0	0	0	0	0.001	0.001	0.00105	0.0011	0.0011
TARA_B100000482	SAMEA2621037	ERS490296	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	0.22	3	TARA_068_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100914T1330Z_068_EVENT_PUMP_DCM_(50m)_SEQ-(100L)_W0.22-3_B100000482	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	3.42	P00DT18H33M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0692	0.0692	0.0692	0.0692	0.0692	0.0183	0.0183	0.0183	0.0183	0.0183	0.0038	0.0038	0.0038	0.0038	0.0038	0.0048	0.0048	0.0048	0.0048	0.0048	0.0024	0.0024	0.0024	0.0024	0.0024
TARA_B100000475	SAMEA2621013	ERS490265	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_068_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100914T0655Z_068_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000475	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	2.9397	P00DT11H58M	1	8.087022	8.087022	8.087022	8.087022	8.087022	12.727681	12.727681	12.727681	12.727681	12.727681	363.350186	363.350186	363.350186	363.350186	363.350186	362.087593	362.087593	362.087593	362.087593	362.087593	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031
TARA_B100000470	SAMEA2620995	ERS490230	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	700	0.22	3	TARA_068_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MES_(700m)_SEQ-(100L)_W0.22-3_B100000470	"tara_20100913t1708z_068_event_cast,tara_20100913t1857z_068_event_cast"	3.7418	P00DT04H04M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0021	0.0021	0.0021	0.0021	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000497	SAMEA2620970	ERS490183	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_067_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000497	tara_20100907t0635z_067_event_cast	0.97425	P00DT00H16M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_B000000477	SAMEA2620950	ERS490163	TARA_066	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	0.22	3	TARA_066_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(100L)_W0.22-3_B000000477	tara_20100715t1230z_066_event_cast	11.2044	P00DT03H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0242	0.0242	0.0245	0.0248	0.0248	0.025	0.025	0.0276	0.0302	0.0302	0.0273	0.0273	0.0296	0.0319	0.0319	0.0049	0.0049	0.00545	0.006	0.006	0.0142	0.0142	0.01535	0.0165	0.0165	0.0014	0.0014	0.00175	0.0021	0.0021
TARA_B000000475	SAMEA2620929	ERS490124	TARA_066	TARA_20100715T1222Z_066_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_066_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100715T1222Z_066_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000475	tara_20100715t1230z_066_event_cast	1.8748	P00DT00H04M	1	8.10696	8.10696	8.10696	8.10696	8.10696	12.73317	12.73317	12.73317	12.73317	12.73317	342.386945	342.386945	342.386945	342.386945	342.386945	341.167562	341.167562	341.167562	341.167562	341.167562	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_B000000441	SAMEA2620890	ERS490085	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	0.22	3	TARA_065_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T1106Z_065_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(100L)_W0.22-3_B000000441	tara_20100715t1230z_066_event_cast	761.6375	P03DT01H23M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000460	SAMEA2620882	ERS490065	TARA_065	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	850	0.22	3	TARA_065_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T0650Z_065_Combined-EVENTS_CAST_MES_(850m)_SEQ-(100L)_W0.22-3_B000000460	tara_20100715t1230z_066_event_cast	760.3447	P03DT05H40M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000437	SAMEA2620855	ERS490029	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_065_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T0559Z_065_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000437	tara_20100715t1230z_066_event_cast	760.0193	P03DT06H27M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000405	SAMEA2620828	ERS490002	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	0.22	3	TARA_064_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(100L)_W0.22-3_B100000405	tara_20100707t0455z_064_event_cast	8.3572	P01DT01H24M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_B100000408	SAMEA2620815	ERS489987	TARA_064	TARA_20100707T1217Z_064_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1000	0.22	3	TARA_064_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100707T1217Z_064_Combined-EVENTS_CAST_MES_(1000m)_SEQ-(100L)_W0.22-3_B100000408	tara_20100707t0455z_064_event_cast	2.9615	P00DT07H16M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000401	SAMEA2620786	ERS489917	TARA_064	TARA_20100707T0448Z_064_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_064_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100707T0448Z_064_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000401	tara_20100707t0455z_064_event_cast	0.14927	P00DT00H08M	1	8.103935	8.103935	8.103935	8.103935	8.103935	10.334428	10.334428	10.334428	10.334428	10.334428	340.035166	340.035166	340.035166	340.035166	340.035166	338.927141	338.927141	338.927141	338.927141	338.927141	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0.0103	0.0103	0.0103	0.0103	0.0103	0.0012	0.0012	0.0012	0.0012	0.0012	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0
TARA_B000000532	SAMEA2620756	ERS489877	TARA_062	TARA_20100703T0809Z_062_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_062_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100703T0809Z_062_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000532	tara_20100629t0547z_058_event_cast	568.0233	P04DT02H23M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000557	SAMEA2620734	ERS489846	TARA_058	TARA_20100629T1500Z_058_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	66	0.22	3	TARA_058_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100629T1500Z_058_EVENT_PUMP_DCM_(66m)_SEQ-(100L)_W0.22-3_B000000557	tara_20100629t0547z_058_event_cast	29.0043	P00DT09H14M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0041	0.0041	0.0041	0.0041	0.0041	0.061	0.061	0.061	0.061	0.061	0.016	0.016	0.016	0.016	0.016	0.005	0.005	0.005	0.005	0.005	0.0045	0.0045	0.0045	0.0045	0.0045	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_B000000565	SAMEA2620672	ERS489733	TARA_057	TARA_20100627T1205Z_057_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_057_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100627T1205Z_057_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000565	tara_20100629t0547z_058_event_cast	80.23	P01DT17H40M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000378	SAMEA2620666	ERS489727	TARA_056	TARA_20100626T0713Z_056_EVENT_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1000	0.22	3	TARA_056_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100626T0713Z_056_EVENT_CAST_MES_(1000m)_SEQ-(100L)_W0.22-3_B100000378	tara_20100625t1255z_055_event_cast	144.3237	P00DT18H16M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000609	SAMEA2620651	ERS489712	TARA_056	TARA_20100626T0705Z_056_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	3	TARA_056_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100626T0705Z_056_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000609	tara_20100625t1255z_055_event_cast	144.6554	P00DT18H09M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000214	SAMEA2620570	ERS489585	TARA_052	TARA_20100517T1142Z_052_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	75	0.22	1.6	TARA_052_DCM_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100517T1142Z_052_EVENT_PUMP_DCM_(75m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000214	tara_20100517t0410z_052_event_cast	2.6965	P00DT07H45M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0296	0.0296	0.0296	0.0296	0.0296	0.0091	0.0091	0.0091	0.0091	0.0091	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_B100000212	SAMEA2620542	ERS489529	TARA_052	TARA_20100517T0410Z_052_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_052_SRF_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100517T0410Z_052_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000212	tara_20100517t0410z_052_event_cast	0.54031	P00DT00H13M	1	7.612326	7.612326	7.612326	7.612326	7.612326	33.461945	33.461945	33.461945	33.461945	33.461945	1266.083085	1266.083085	1266.083085	1266.083085	1266.083085	1262.233779	1262.233779	1262.233779	1262.233779	1262.233779	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000242	SAMEA2620404	ERS489315	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_048_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100419T0756Z_048_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-1.6_B100000242	tara_20100415t0240z_046_event_cast	1223.6377	P04DT05H17M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.00E-04	6.00E-04	0.00125	0.0019	0.0019	3.00E-04	3.00E-04	7.00E-04	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000161	SAMEA2620339	ERS489236	TARA_045	TARA_20100413T0321Z_045_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_045_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100413T0321Z_045_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-1.6_B100000161	tara_20100415t0240z_046_event_cast	184.2038	P01DT23H17M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000131	SAMEA2620259	ERS489134	TARA_042	TARA_20100404T0950Z_042_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	0.22	1.6	TARA_042_DCM_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100404T0950Z_042_EVENT_PUMP_DCM_(80m)_SEQ-(100L)_W0.22-1.6_B100000131	tara_20100415t0240z_046_event_cast	744.917	P10DT16H48M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0024	0.0048	0.0048	0.0091	0.0091	0.01365	0.0182	0.0182	0.0022	0.0022	0.0036	0.005	0.005	0.001	0.001	0.00295	0.0049	0.0049	0.0015	0.0015	0.0024	0.0033	0.0033	0	0	4.00E-04	8.00E-04	8.00E-04
TARA_B100000123	SAMEA2620230	ERS489087	TARA_042	TARA_20100404T0247Z_042_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_042_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100404T0247Z_042_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-1.6_B100000123	tara_20100415t0240z_046_event_cast	744.8132	P10DT23H51M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	7.00E-04	7.00E-04	0.00085	0.001	0.001	8.00E-04	8.00E-04	0.00085	9.00E-04	9.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000287	SAMEA2620217	ERS489074	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.22	1.6	TARA_041_DCM_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100330T1056Z_041_EVENT_PUMP_DCM_(60m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000287	tara_20100315t0345z_038_event_cast	770.1251	P15DT07H11M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.00665	0.0133	0.0133	0.0219	0.0219	0.0249	0.0279	0.0279	0.0089	0.0089	0.01485	0.0208	0.0208	0.0016	0.0016	0.002	0.0024	0.0024	0.0032	0.0032	0.0043	0.0054	0.0054	0	0	0.00035	7.00E-04	7.00E-04
TARA_B100000282	SAMEA2620194	ERS489043	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_041_SRF_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100330T0247Z_041_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000282	tara_20100315t0345z_038_event_cast	763.4506	P14DT23H02M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0.00075	0.0015	0.0015	7.00E-04	7.00E-04	0.001	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000097	SAMEA2620097	ERS488936	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	270	0.22	1.6	TARA_039_MES_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MES_(270m)_SEQ-(100L)_W0.22-1.6_B100000097	tara_20100315t0345z_038_event_cast	202.1858	P05DT04H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000085	SAMEA2620081	ERS488916	TARA_039	TARA_20100318T1133Z_039_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	0.22	1.6	TARA_039_DCM_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20100318T1133Z_039_EVENT_PUMP_DCM_(25m)_SEQ-(100L)_W0.22-1.6_B100000085	tara_20100315t0345z_038_event_cast	214.209	P03DT07H48M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0047	0.0047	0.00925	0.0138	0.0138	0.003	0.003	0.00545	0.0079	0.0079	0	0	0.00115	0.0023	0.0023	0	0	0.00095	0.0019	0.0019	6.00E-04	6.00E-04	0.00095	0.0013	0.0013
TARA_B100000071	SAMEA2620035	ERS488849	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	340	0.22	1.6	TARA_038_MES_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MES_(340m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000071	tara_20100315t0345z_038_event_cast	7.3775	P01DT02H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000073	SAMEA2620021	ERS488830	TARA_038	TARA_20100315T1118Z_038_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	0.22	1.6	TARA_038_DCM_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100315T1118Z_038_EVENT_PUMP_DCM_(25m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000073	tara_20100315t0345z_038_event_cast	2.291	P00DT07H33M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0068	0.0068	0.0068	0.0068	0.0068	0.0589	0.0589	0.0589	0.0589	0.0589	0.0262	0.0262	0.0262	0.0262	0.0262	0.0135	0.0135	0.0135	0.0135	0.0135	0.0056	0.0056	0.0056	0.0056	0.0056	0.0035	0.0035	0.0035	0.0035	0.0035
TARA_B100000066	SAMEA2620000	ERS488799	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.22	1.6	TARA_038_SRF_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000066	tara_20100315t0345z_038_event_cast	0.2594	P00DT00H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015
TARA_B100000315	SAMEA2619970	ERS488769	TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	600	0.22	1.6	TARA_037_MES_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MES_(600m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000315	tara_20100312t0620z_036_event_cast	8.8914	P00DT10H48M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
