SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3	Chlorophyll c3_1	Chlorophyll c3_2	Chlorophyll c3_3	Chlorophyll c3_4	Chlorophyll c1+c2	Chlorophyll c1+c2_1	Chlorophyll c1+c2_2	Chlorophyll c1+c2_3	Chlorophyll c1+c2_4	Chlorophyllide a	Chlorophyllide a_1	Chlorophyllide a_2	Chlorophyllide a_3	Chlorophyllide a_4	Peridinin	Peridinin_1	Peridinin_2	Peridinin_3	Peridinin_4	Phaeophorbide a	Phaeophorbide a_1	Phaeophorbide a_2	Phaeophorbide a_3	Phaeophorbide a_4	19-Butanoyloxyfucoxanthin	19-Butanoyloxyfucoxanthin_1	19-Butanoyloxyfucoxanthin_2	19-Butanoyloxyfucoxanthin_3	19-Butanoyloxyfucoxanthin_4	Fucoxanthin	Fucoxanthin_1	Fucoxanthin_2	Fucoxanthin_3	Fucoxanthin_4	Neoxanthin	Neoxanthin_1	Neoxanthin_2	Neoxanthin_3	Neoxanthin_4	Prasinoxanthin	Prasinoxanthin_1	Prasinoxanthin_2	Prasinoxanthin_3	Prasinoxanthin_4	Violaxanthin	Violaxanthin_1	Violaxanthin_2	Violaxanthin_3	Violaxanthin_4	19-Hexanoyloxyfucoxanthin	19-Hexanoyloxyfucoxanthin_1	19-Hexanoyloxyfucoxanthin_2	19-Hexanoyloxyfucoxanthin_3	19-Hexanoyloxyfucoxanthin_4	Diadinoxanthin	Diadinoxanthin_1	Diadinoxanthin_2	Diadinoxanthin_3	Diadinoxanthin_4	Alloxanthin	Alloxanthin_1	Alloxanthin_2	Alloxanthin_3	Alloxanthin_4	Diatoxanthin	Diatoxanthin_1	Diatoxanthin_2	Diatoxanthin_3	Diatoxanthin_4	Zeaxanthin	Zeaxanthin_1	Zeaxanthin_2	Zeaxanthin_3	Zeaxanthin_4	Lutein	Lutein_1	Lutein_2	Lutein_3	Lutein_4	Bacteriochlorophyll a	Bacteriochlorophyll a_1	Bacteriochlorophyll a_2	Bacteriochlorophyll a_3	Bacteriochlorophyll a_4	Divinyl chlorophyll b	Divinyl chlorophyll b_1	Divinyl chlorophyll b_2	Divinyl chlorophyll b_3	Divinyl chlorophyll b_4	Chlorophyll b	Chlorophyll b_1	Chlorophyll b_2	Chlorophyll b_3	Chlorophyll b_4	Chlorophyll b plus divinyl chlorophyll b	Chlorophyll b plus divinyl chlorophyll b_1	Chlorophyll b plus divinyl chlorophyll b_2	Chlorophyll b plus divinyl chlorophyll b_3	Chlorophyll b plus divinyl chlorophyll b_4	Divinyl chlorophyll a	Divinyl chlorophyll a_1	Divinyl chlorophyll a_2	Divinyl chlorophyll a_3	Divinyl chlorophyll a_4	Chlorophyll a	Chlorophyll a_1	Chlorophyll a_2	Chlorophyll a_3	Chlorophyll a_4	"Chlorophyll a, total"	"Chlorophyll a, total_1"	"Chlorophyll a, total_2"	"Chlorophyll a, total_3"	"Chlorophyll a, total_4"	Phaeophytin a	Phaeophytin a_1	Phaeophytin a_2	Phaeophytin a_3	Phaeophytin a_4	Carotene	Carotene_1	Carotene_2	Carotene_3	Carotene_4
TARA_B100001939	SAMEA2623446	ERS493914	TARA_141	TARA_20111230T1335Z_141_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_141_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111230T1335Z_141_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001939	281.4402	P08DT18H15M	tara_20111221t1920z_140_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100002019	SAMEA2623426	ERS493877	TARA_140	TARA_20111221T1620Z_140_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_140_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111221T1620Z_140_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100002019	2.0406	P00DT02H59M	tara_20111221t1920z_140_event_cast	2	0.0112	0.0112	0.0148	0.0184	0.0184	0.0213	0.0213	0.0258	0.0303	0.0303	0	0	0	0	0	0.0124	0.0124	0.0149	0.0174	0.0174	0	0	0	0	0	0.012	0.012	0.01655	0.0211	0.0211	0.0392	0.0392	0.04365	0.0481	0.0481	0.0026	0.0026	0.0037	0.0048	0.0048	0.002	0.002	0.00445	0.0069	0.0069	0.0049	0.0049	0.0054	0.0059	0.0059	0.0337	0.0337	0.04335	0.053	0.053	0.0182	0.0182	0.01825	0.0183	0.0183	0.0011	0.0011	0.00165	0.0022	0.0022	0.0036	0.0036	0.00365	0.0037	0.0037	0.1533	0.1533	0.16525	0.1772	0.1772	0.0023	0.0023	0.0029	0.0035	0.0035	0.0015	0.0015	0.00165	0.0018	0.0018	0	0	0.0053	0.0106	0.0106	0.0272	0.0272	0.0333	0.0394	0.0394	0.0272	0.0272	0.03855	0.0499	0.0499	0.0637	0.0637	0.0726	0.0815	0.0815	0.2646	0.2646	0.32315	0.3817	0.3817	0.3283	0.3283	0.3957	0.4631	0.4631	0.0037	0.0037	0.00475	0.0058	0.0058	0.0273	0.0273	0.0338	0.0403	0.0403
TARA_B100002003	SAMEA2623390	ERS493822	TARA_138	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	450	440	458	0.22	3	TARA_138_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111211T2040Z_138_Combined-EVENTS_CAST_MES_(450m)_SEQ-(10L-or-15min)_W0.22-3_B100002003	0.39271	P00DT00H00M	"tara_20111211t2040z_138_event_cast,tara_20111210t1725z_138_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011
TARA_B100001996	SAMEA2623370	ERS493788	TARA_138	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	55	64	0.22	3	TARA_138_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111211T1332Z_138_Combined-EVENTS_CAST_DCM_(60m)_SEQ-(10L-or-15min)_W0.22-3_B100001996	3.2439	P00DT07H10M	"tara_20111211t2040z_138_event_cast,tara_20111210t1725z_138_event_cast"	3	0.034	0.034375	0.0355	0.03655	0.0369	0.0351	0.0359	0.0383	0.04145	0.0425	0	0	0	0.00465	0.0062	0.007	0.008625	0.0135	0.0141	0.0143	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034	0.0547	0.061825	0.0832	0.097975	0.1029	0.0041	0.0044	0.0053	0.005975	0.0062	8.00E-04	0.00085	0.001	0.001075	0.0011	0	0	0	0.000525	7.00E-04	0.0258	0.032575	0.0529	0.064075	0.0678	0	6.00E-04	0.0024	0.0036	0.004	0	0	0	0	0	0.0179	0.02165	0.0329	0.0692	0.0813	0.0381	0.04795	0.0775	0.097225	0.1038	0.0954	0.1014	0.1194	0.132375	0.1367	0.0708	0.075425	0.0893	0.118775	0.1286	0.1877	0.190225	0.1978	0.22885	0.2392	0.2584	0.267125	0.2933	0.3491	0.3677	0	0	0	0.003	0.004	0.0194	0.01995	0.0216	0.021825	0.0219
TARA_B100001989	SAMEA2623350	ERS493752	TARA_138	TARA_20111210T1408Z_138_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_138_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111210T1408Z_138_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001989	3.2691	P00DT03H14M	"tara_20111210t1725z_138_event_cast,tara_20111211t2040z_138_event_cast"	1	0.0052	0.0052	0.0052	0.0052	0.0052	0.0077	0.0077	0.0077	0.0077	0.0077	0	0	0	0	0	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0059	0.0059	0.0059	0.0059	0.0059	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0213	0.0213	0.0213	0.0213	0.0213	0.0052	0.0052	0.0052	0.0052	0.0052	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0783	0.0783	0.0783	0.0783	0.0783	0	0	0	0	0	0	0	0	0	0	0.0087	0.0087	0.0087	0.0087	0.0087	0.0069	0.0069	0.0069	0.0069	0.0069	0.0156	0.0156	0.0156	0.0156	0.0156	0.087	0.087	0.087	0.087	0.087	0.0604	0.0604	0.0604	0.0604	0.0604	0.1474	0.1474	0.1474	0.1474	0.1474	0	0	0	0	0	0.013	0.013	0.013	0.013	0.013
TARA_B100001971	SAMEA2623314	ERS493705	TARA_137	TARA_20111203T1433Z_137_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	375	370	379	0.22	3	TARA_137_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111203T1433Z_137_Combined-EVENTS_CAST_MES_(375m)_SEQ-(10L-or-15min)_W0.22-3_B100001971	0.003704	P00DT00H00M	"tara_20111203t1433z_137_event_cast,tara_20111202t1746z_137_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_B100001964	SAMEA2623295	ERS493670	TARA_137	TARA_20111202T2042Z_137_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_137_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111202T2042Z_137_EVENT_PUMP_DCM_(40m)_SEQ-(10L-or-15min)_W0.22-3_B100001964	0.67452	P00DT02H57M	"tara_20111202t1746z_137_event_cast,tara_20111203t1433z_137_event_cast"	3	0.044	0.046825	0.0553	0.061075	0.063	0.0543	0.05455	0.0553	0.067525	0.0716	0	0	0	0.002175	0.0029	0.0121	0.014	0.0197	0.028175	0.031	0	0	0	0	0	0.0554	0.0567	0.0606	0.07035	0.0736	0.018	0.0192	0.0228	0.02805	0.0298	0.0156	0.01765	0.0238	0.0262	0.027	0	0.001275	0.0051	0.008325	0.0094	0.0052	0.00555	0.0066	0.006675	0.0067	0.07	0.091425	0.1557	0.15585	0.1559	0.006	0.00715	0.0106	0.0151	0.0166	0.0023	0.00235	0.0025	0.00325	0.0035	0	0.000325	0.0013	0.003325	0.004	0.0596	0.07235	0.1106	0.128075	0.1339	0.0041	0.005275	0.0088	0.008875	0.0089	0	0	0	0	0	0.0238	0.02835	0.042	0.173625	0.2175	0.1241	0.13295	0.1595	0.192275	0.2032	0.1479	0.172225	0.2452	0.34405	0.377	0.158	0.16155	0.1722	0.1788	0.181	0.3288	0.333125	0.3461	0.407975	0.4286	0.5098	0.512675	0.5213	0.570275	0.5866	0.0071	0.007575	0.009	0.01125	0.012	0.0344	0.035475	0.0387	0.048075	0.0512
TARA_B100001287	SAMEA2623275	ERS493636	TARA_137	TARA_20111202T1412Z_137_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_137_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20111202T1412Z_137_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001287	1.8564	P00DT03H32M	"tara_20111202t1746z_137_event_cast,tara_20111203t1433z_137_event_cast"	1	0.0178	0.0178	0.0178	0.0178	0.0178	0.0188	0.0188	0.0188	0.0188	0.0188	0	0	0	0	0	0.0092	0.0092	0.0092	0.0092	0.0092	0	0	0	0	0	0.0118	0.0118	0.0118	0.0118	0.0118	0.0081	0.0081	0.0081	0.0081	0.0081	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	0	0	0.0022	0.0022	0.0022	0.0022	0.0022	0.0635	0.0635	0.0635	0.0635	0.0635	0.0121	0.0121	0.0121	0.0121	0.0121	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0914	0.0914	0.0914	0.0914	0.0914	0.0039	0.0039	0.0039	0.0039	0.0039	0	0	0	0	0	0.0058	0.0058	0.0058	0.0058	0.0058	0.0388	0.0388	0.0388	0.0388	0.0388	0.0447	0.0447	0.0447	0.0447	0.0447	0.0749	0.0749	0.0749	0.0749	0.0749	0.1666	0.1666	0.1666	0.1666	0.1666	0.2415	0.2415	0.2415	0.2415	0.2415	0.0039	0.0039	0.0039	0.0039	0.0039	0.0127	0.0127	0.0127	0.0127	0.0127
TARA_B100001105	SAMEA2623155	ERS493460	TARA_133	TARA_20111019T1827Z_133_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	650	646	655	0.22	3	TARA_133_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111019T1827Z_133_Combined-EVENTS_CAST_MES_(650m)_SEQ-(100L)_W0.22-3_B100001105	0.27371	P00DT00H00M	"tara_20111019t1928z_133_event_cast,tara_20111018t1900z_133_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100001094	SAMEA2623135	ERS493431	TARA_133	TARA_20111019T0009Z_133_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	45	43	47	0.22	3	TARA_133_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111019T0009Z_133_EVENT_PUMP_DCM_(45m)_SEQ-(100L)_W0.22-3_B100001094	0.95764	P00DT05H10M	"tara_20111018t1900z_133_event_cast,tara_20111019t1928z_133_event_cast"	4	0.0403	0.0624	0.10505	0.1319	0.1382	0.0471	0.06655	0.09905	0.1158	0.1195	0	0	0	0	0	0.0187	0.0261	0.0395	0.04775	0.05	0	0	0	0	0	0.0567	0.0684	0.10295	0.12905	0.1323	0.0133	0.01905	0.03465	0.0679	0.0913	0.0056	0.00885	0.0169	0.025	0.0283	0.0017	0.0035	0.00685	0.0131	0.0178	0.0026	0.00395	0.00555	0.0071	0.0084	0.1386	0.18065	0.25425	0.3221	0.3584	0.0131	0.01355	0.01615	0.0219	0.0255	0.0014	0.00245	0.0051	0.00705	0.0074	0.0016	0.0033	0.00525	0.00615	0.0068	0.0401	0.0425	0.0454	0.0578	0.0697	0.0047	0.0056	0.00875	0.0132	0.0154	0	0.00045	0.00095	0.00135	0.0017	0	0	0	0.0162	0.0324	0.0525	0.088	0.1551	0.2004	0.2141	0.0525	0.088	0.1551	0.2166	0.2465	0.0403	0.04595	0.05715	0.06685	0.071	0.2558	0.35845	0.5522	0.6781	0.7129	0.2961	0.4044	0.6135	0.74495	0.7756	0.0032	0.0073	0.01505	0.0196	0.0205	0.012	0.0142	0.0224	0.02885	0.0293
TARA_B100001093	SAMEA2623116	ERS493390	TARA_133	TARA_20111018T1535Z_133_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_133_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111018T1535Z_133_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001093	4.416	P00DT03H23M	"tara_20111018t1900z_133_event_cast,tara_20111019t1928z_133_event_cast"	2	0.0086	0.0086	0.01025	0.0119	0.0119	0.0134	0.0134	0.0159	0.0184	0.0184	0	0	0	0	0	0.0055	0.0055	0.00815	0.0108	0.0108	0	0	0	0	0	0.0173	0.0173	0.01845	0.0196	0.0196	0.0079	0.0079	0.00805	0.0082	0.0082	0.0018	0.0018	0.0022	0.0026	0.0026	4.00E-04	4.00E-04	0.00045	5.00E-04	5.00E-04	0.0023	0.0023	0.0025	0.0027	0.0027	0.0329	0.0329	0.0398	0.0467	0.0467	0.0148	0.0148	0.0165	0.0182	0.0182	6.00E-04	6.00E-04	0.00065	7.00E-04	7.00E-04	0.0029	0.0029	0.0035	0.0041	0.0041	0.067	0.067	0.07185	0.0767	0.0767	0.005	0.005	0.00505	0.0051	0.0051	8.00E-04	8.00E-04	0.001	0.0012	0.0012	0	0	0	0	0	0.019	0.019	0.0218	0.0246	0.0246	0.019	0.019	0.0218	0.0246	0.0246	0.0462	0.0462	0.04715	0.0481	0.0481	0.1167	0.1167	0.12275	0.1288	0.1288	0.1629	0.1629	0.1699	0.1769	0.1769	0.0023	0.0023	0.0024	0.0025	0.0025	0.0103	0.0103	0.011	0.0117	0.0117
TARA_B100001245	SAMEA2623098	ERS493372	TARA_132	TARA_20111005T1952Z_132_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	550	546	555	0.22	3	TARA_132_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111005T1952Z_132_Combined-EVENTS_CAST_MES_(550m)_SEQ-(100L)_W0.22-3_B100001245	2.1099	P00DT00H00M	"tara_20111005t2047z_132_event_cast,tara_20111004t2052z_132_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100001250	SAMEA2623079	ERS493340	TARA_132	TARA_20111005T0101Z_132_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	111	120	0.22	3	TARA_132_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L)_W0.22-3_B100001250	2.6109	P00DT04H08M	"tara_20111004t2052z_132_event_cast,tara_20111005t2047z_132_event_cast"	3	0.0135	0.016125	0.024	0.02805	0.0294	0.0166	0.018775	0.0253	0.02635	0.0267	0	0	0	0	0	0.003	0.003125	0.0035	0.003725	0.0038	0	0	0	0	0	0.0162	0.0224	0.041	0.053975	0.0583	0.0043	0.0057	0.0099	0.0108	0.0111	6.00E-04	0.001825	0.0055	0.006775	0.0072	4.00E-04	0.000525	9.00E-04	0.001275	0.0014	3.00E-04	5.00E-04	0.0011	0.001475	0.0016	0.0339	0.038225	0.0512	0.053675	0.0545	0.0023	0.00245	0.0029	0.003425	0.0036	0	0	0	0	0	0	0	0	0	0	0.0278	0.02965	0.0352	0.035725	0.0359	0	0	0	0	0	0	0	0	0	0	0.0216	0.03305	0.0674	0.09155	0.0996	0.0364	0.038525	0.0449	0.0497	0.0513	0.0729	0.08275	0.1123	0.130075	0.136	0.083	0.085475	0.0929	0.0947	0.0953	0.0857	0.096775	0.13	0.14335	0.1478	0.1688	0.18295	0.2254	0.236875	0.2407	0.0023	0.0026	0.0035	0.003875	0.004	0.0159	0.018325	0.0256	0.02695	0.0274
TARA_B100001248	SAMEA2623059	ERS493300	TARA_132	TARA_20111004T1746Z_132_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_132_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20111004T1746Z_132_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001248	1.0831	P00DT03H04M	"tara_20111004t2052z_132_event_cast,tara_20111005t2047z_132_event_cast"	1	0.0027	0.0027	0.0027	0.0027	0.0027	0.004	0.004	0.004	0.004	0.004	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0.0101	0.0101	0.0101	0.0101	0.0101	0.0028	0.0028	0.0028	0.0028	0.0028	0	0	0	0	0	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0453	0.0453	0.0453	0.0453	0.0453	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002	0.0026	0.0026	0.0026	0.0026	0.0026	0.0046	0.0046	0.0046	0.0046	0.0046	0.0266	0.0266	0.0266	0.0266	0.0266	0.0409	0.0409	0.0409	0.0409	0.0409	0.0675	0.0675	0.0675	0.0675	0.0675	0	0	0	0	0	0.0055	0.0055	0.0055	0.0055	0.0055
TARA_B100000614	SAMEA2622923	ERS493098	TARA_128	TARA_20110905T1840Z_128_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_128_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110905T1840Z_128_EVENT_PUMP_DCM_(40m)_SEQ-(100L)_W0.22-3_B100000614	2.6749	P00DT19H25M	"tara_20110904t2317z_128_event_cast,tara_20110904t0709z_128_event_cast"	1	0.0151	0.0151	0.0151	0.0151	0.0151	0.0206	0.0206	0.0206	0.0206	0.0206	0	0	0	0	0	0.0062	0.0062	0.0062	0.0062	0.0062	0	0	0	0	0	0.0203	0.0203	0.0203	0.0203	0.0203	0.0082	0.0082	0.0082	0.0082	0.0082	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002	0.0463	0.0463	0.0463	0.0463	0.0463	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.0332	0.0332	0.0332	0.0332	0.0332	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0.0084	0.0084	0.0084	0.0084	0.0084	0.0276	0.0276	0.0276	0.0276	0.0276	0.036	0.036	0.036	0.036	0.036	0.0617	0.0617	0.0617	0.0617	0.0617	0.113	0.113	0.113	0.113	0.113	0.1747	0.1747	0.1747	0.1747	0.1747	0	0	0	0	0	0.0103	0.0103	0.0103	0.0103	0.0103
TARA_B100000609	SAMEA2622901	ERS493044	TARA_128	TARA_20110904T1800Z_128_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_128_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110904T1800Z_128_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000609	0.053323	P00DT05H14M	"tara_20110904t2317z_128_event_cast,tara_20110904t0709z_128_event_cast"	1	0.0081	0.0081	0.0081	0.0081	0.0081	0.0096	0.0096	0.0096	0.0096	0.0096	0	0	0	0	0	0.0038	0.0038	0.0038	0.0038	0.0038	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0.0257	0.0257	0.0257	0.0257	0.0257	0.0081	0.0081	0.0081	0.0081	0.0081	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0.0324	0.0324	0.0324	0.0324	0.0324	0.0029	0.0029	0.0029	0.0029	0.0029	0	0	0	0	0	0	0	0	0	0	0.0206	0.0206	0.0206	0.0206	0.0206	0.0206	0.0206	0.0206	0.0206	0.0206	0.0335	0.0335	0.0335	0.0335	0.0335	0.0723	0.0723	0.0723	0.0723	0.0723	0.1057	0.1057	0.1057	0.1057	0.1057	0	0	0	0	0	0.0064	0.0064	0.0064	0.0064	0.0064
TARA_B100001123	SAMEA2622837	ERS492926	TARA_125	TARA_20110809T1708Z_125_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	140	138	142	0.22	3	TARA_125_MIX_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110809T1708Z_125_Combined-EVENTS_CAST_MIX_(140m)_SEQ-(10L-or-15min)_W0.22-3_B100001123	7.41	P00DT19H48M	tara_20110808t2118z_125_event_cast	2	0.0014	0.0014	0.00145	0.0015	0.0015	8.00E-04	8.00E-04	9.00E-04	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0.0023	0.0025	0.0027	0.0027	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0.0038	0.00415	0.0045	0.0045	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04	0	0	0	0	0	0	0	0	0	0	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0.0042	0.00425	0.0043	0.0043	0.0042	0.0042	0.00425	0.0043	0.0043	0	0	0	0	0	0.0113	0.0113	0.0114	0.0115	0.0115	0.0113	0.0113	0.0114	0.0115	0.0115	0	0	0	0	0	0	0	0	0	0
