sampling_event_id	cruise_name	EXPOCODE	Ship	STNNBR	CASTNO	section	ISO_DateTime	Date	Year	Month	Day	timeutc	timecode	lon	lat	nav_code	depth_max	pres_max	depth_hgt	parameters	comments	HOT_summary_file_name	ROSETTE	CTDPRS	A_CAR	ALKALIN	ATP	B_CAR	BUT_19	CAROTEN	CHL_Plus	CHLC1_2	CHLDA_A	CHL_A	CHL_B	CHL_C3	CHL_C4	CTDOXY	CTDSAL	CTDTMP	DIADINO	DIC	DOC	DON	DOP	DV_CHLA	E_BACT	FUCO	GTP	H_BACT	H2O2	HEX_19	HPLCchl	LLN	LLP	LLSi	LUTEIN	MV_CHLA	N2O	NO2	NO2_NO3	OXYGEN	P_BACT	P13C	P15N	PC	PERID	PE_pt4u	PE_10u	PE_5u	PH	PHEO	PHSPHT	PIC	PN	PP	PRASINO	PSi	REPLICT	S_BACT	SALNITY	SIGMA	SILCAT	SPEC_SI	TD700A	TD700B	TD700C	TDN	TDP	THETA	VIOL	ZEAXAN	num_bottles	pCO2	QUALT1	QUALT2	QUALT3	QUALT4	QUALT5	QUALT6	QUALT7	QUALT8	QUALT9	QUAL10
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	21	6.9														207.2	34.9629	25.9352																																							1			23.026								25.9336			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	20	6.9														207.2	34.9631	25.9353																																							1			23.026								25.9337			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	19	6.8														207.5	34.9632	25.9341																																							1			23.027								25.9326			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	18	6.7														207.4	34.9632	25.9343																																							1			23.026								25.9328			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	17	6.8														207.2	34.963	25.9362																																							1			23.026								25.9347			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	16	6.9														207.2	34.963	25.9378																																							1			23.025								25.9362			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	15	25														207.3	34.9628	25.9415																																							1			23.025								25.936			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	14	24.8														207.5	34.9627	25.9413																																							1			23.025								25.9358			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	13	24.8														207.7	34.9629	25.9405																																							1			23.026								25.935			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	12	24.9														208.1	34.9629	25.941																																							1			23.025								25.9355			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	11	24.9														208.5	34.9629	25.9402																																							1			23.026								25.9346			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	10	75														221.7	35.1043	23.9295																																							1			23.746								23.9138			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	9	74.9														221.8	35.1046	23.9272																																							1			23.747								23.9115			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	8	74.9														222	35.1046	23.9267																																							1			23.747								23.911			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	7	74.9														222	35.1049	23.9259																																							1			23.747								23.9101			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	6	75.1														221.8	35.1048	23.9254																																							1			23.747								23.9096			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	5	44.6														221.7	35.0636	24.7004																																							1			23.483								24.6908			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	4	44.5														221.9	35.0635	24.7009																																							1			23.483								24.6914			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	3	44.5														222	35.0644	24.7046																																							1			23.482								24.695			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	2	44.5														221.9	35.0638	24.7045																																							1			23.482								24.6949			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_43	203	33KB203_1	33KB203/1	2	1	PRS2	2008-07-26T11:23:00	72608	2008	7	26	1123	BE	-158.0085	22.7498	GPS	4750	200	4551		Dual T; C sensors	cruise.summaries/hot203.sum	1	44.6														221.9	35.0639	24.7053																																							1			23.482								24.6958			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	24	6														206.9	34.9559	25.9109																																							1		34.9581	23.028								25.9096			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	23	24.6														208	34.9573	25.8946																																							1		34.9585	23.036								25.8892			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	22	45.2														223.4	35.0477	24.8361																																							1		35.0443	23.43								24.8263			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	21	75.2														223.7	35.101	23.9664																																							1		35.1008	23.732								23.9506			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	20	100.6														218.2	35.1936	23.2823																																							1		35.1943	24.005								23.2616			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	19	125.1														210.5	35.1865	22.681																																							1		35.1896	24.174								22.6557			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	18	149.5														207.4	35.2208	22.1341																																							1		35.2207	24.356								22.1044			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	17	175.9														200.3	35.1994	21.3703																																							1		35.2014	24.554								21.3362			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	16	500														137.8	34.0789	7.9956																																							1			26.559								7.9447			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	15	500.1														136.8	34.0791	7.9957																																							1			26.559								7.9448			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	14	500														135.9	34.0789	7.9959																																							1			26.559								7.945			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	13	499.9														135.1	34.0789	7.9951																																							1			26.559								7.9443			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	12	499.9														134.4	34.0782	7.9882																																							1			26.559								7.9374			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	11	520.9														124	34.0672	7.4326																																							1		34.0688	26.631								7.3818			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	10	770.7														36.3	34.3349	5.0946																																							1			27.144								5.0314			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	9	770.5														36.3	34.3349	5.0945																																							1			27.144								5.0312			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	8	770.7														36.2	34.3347	5.0944																																							1			27.144								5.0311			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	7	770.7														36.2	34.3348	5.0944																																							1			27.144								5.0311			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	6	770.6														36.1	34.3347	5.0943																																							1			27.144								5.0311			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	5	1020.9														43.9	34.5	4.0527																																							1			27.391								3.9749			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	4	1020.8														43.9	34.5	4.0528																																							1			27.391								3.975			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	3	1020.8														43.9	34.5	4.053																																							1			27.391								3.9752			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	2	1020.7														43.8	34.5001	4.0532																																							1			27.391								3.9754			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_44	203	33KB203_1	33KB203/1	2	9	PRS2	2008-07-27T09:01:00	72708	2008	7	27	901	BE	-158.037	22.8268	GPS	4723	1022	3710	1	Dual T; C sensors	cruise.summaries/hot203.sum	1	1020.6														43.9	34.5002	4.0531																																							1		34.4989	27.391								3.9753			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	22	7														208.2	34.9935	25.9889																																							1			23.032								25.9873			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	21	24.4														209	34.9935	25.9635																																							1			23.041								25.9581			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	20	24.2														209	34.9936	25.9592																																							1			23.043								25.9538			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	19	24.4														209.2	34.9929	25.9572																																							1			23.043								25.9518			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	18	24.5														209.4	34.9932	25.9578																																							1			23.043								25.9524			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	17	24.5														209.6	34.9936	25.9552																																							1			23.044								25.9497			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	16	24.4														209.7	34.9933	25.9532																																							1			23.045								25.9478			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	15	45.9														223.9	35.0726	24.4814																																							1			23.556								24.4716			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	14	45.9														224.3	35.0707	24.4863																																							1			23.553								24.4765			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	13	45.9														224.7	35.0692	24.5097																																							1			23.545								24.4999			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	12	46.1														225.1	35.0686	24.484																																							1			23.552								24.4742			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	11	45.9														225.3	35.0697	24.5118																																							1			23.544								24.502			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	10	45.9														225.2	35.0707	24.494																																							1			23.55								24.4842			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	9	75.7														220.4	35.1139	23.449																																							1			23.894								23.4333			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	8	75.6														220.3	35.1142	23.4488																																							1			23.895								23.4332			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	7	75.5														220.1	35.1132	23.4611																																							1			23.89								23.4455			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	6	75.3														219.8	35.1134	23.4675																																							1			23.888								23.4519			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	5	75.5														219.7	35.1137	23.4611																																							1			23.891								23.4455			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	4	75.3														219.5	35.1116	23.4775																																							1			23.884								23.4619			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	3	101														214.1	35.1421	23.0227																																							1			24.041								23.002			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	2	125.1														207.8	35.1833	22.6491																																							1			24.181								22.6238			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_45	204	33KB204_1	33KB204/1	2	1	PRS2	2008-08-16T09:55:00	81608	2008	8	16	955	BE	-158.0003	22.75	GPS	4747	200	4548		Dual T; C sensors	cruise.summaries/hot204.sum	1	150.1														203	35.1991	22.2302																																							1			24.313								22.2003			22		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	24	7.2														208.3	35.0623	26.0056																																							1		35.061	23.079								26.004			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	23	25														208.3	35.0612	26.0138																																							1		35.0598	23.077								26.0082			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	22	45.5														208.8	35.0643	25.8625																																							1		35.0592	23.128								25.8524			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	21	75														218.9	35.1214	23.5371																																							1		35.1136	23.874								23.5216			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	20	100.7														215	35.1646	22.9816																																							1		35.1642	24.07								22.961			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	19	125.2														208.1	35.1772	22.5609																																							1		35.1752	24.201								22.5357			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	18	150.9														201.3	35.2067	22.0899																																							1		35.2056	24.358								22.0599			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_46	204	33KB204_1	33KB204/1	2	8	PRS2	2008-08-17T09:04:00	81708	2008	8	17	904	BE	-158.0038	22.7762	GPS	4733	1022	3720	1	Dual T; C sensors	cruise.summaries/hot204.sum	17	174.9														197.1	35.1671	21.1179																																							1		35.1658	24.598								21.0843			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
