SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH	pH_1	pH_2	pH_3	pH_4	Carbon dioxide	Carbon dioxide_1	Carbon dioxide_2	Carbon dioxide_3	Carbon dioxide_4	"Carbon dioxide, partial pressure"	"Carbon dioxide, partial pressure_1"	"Carbon dioxide, partial pressure_2"	"Carbon dioxide, partial pressure_3"	"Carbon dioxide, partial pressure_4"	Fugacity of carbon dioxide in seawater	Fugacity of carbon dioxide in seawater_1	Fugacity of carbon dioxide in seawater_2	Fugacity of carbon dioxide in seawater_3	Fugacity of carbon dioxide in seawater_4	Bicarbonate ion	Bicarbonate ion_1	Bicarbonate ion_2	Bicarbonate ion_3	Bicarbonate ion_4	Carbonate ion	Carbonate ion_1	Carbonate ion_2	Carbonate ion_3	Carbonate ion_4	"Carbon, total"	"Carbon, total_1"	"Carbon, total_2"	"Carbon, total_3"	"Carbon, total_4"	"Alkalinity, total"	"Alkalinity, total_1"	"Alkalinity, total_2"	"Alkalinity, total_3"	"Alkalinity, total_4"	Calcite saturation state	Calcite saturation state_1	Calcite saturation state_2	Calcite saturation state_3	Calcite saturation state_4	Aragonite saturation state	Aragonite saturation state_1	Aragonite saturation state_2	Aragonite saturation state_3	Aragonite saturation state_4
TARA_N000002081	SAMEA2622846	ERS492935	TARA_125	TARA_20110809T1708Z_125_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	140	138	142	0.8	5	TARA_125_MIX_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110809T1708Z_125_Combined-EVENTS_CAST_MIX_(140m)_SEQ-(100L-or-15min)_W0.8-5_N000002081	tara_20110808t1739z_125_event_cast	1.7355	P00DT23H26M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0023	0.0023	0.0025	0.0027	0.0027	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000002021	SAMEA2656982	ERS492912	TARA_125	TARA_20110808T2343Z_125_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_125_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110808T2343Z_125_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002021	tara_20110808t1739z_125_event_cast	0.30032	P00DT06H04M	1	8.015136	8.015136	8.015136	8.015136	8.015136	11.793852	11.793852	11.793852	11.793852	11.793852	436.548929	436.548929	436.548929	436.548929	436.548929	435.204126	435.204126	435.204126	435.204126	435.204126	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002024	SAMEA2657032	ERS492909	TARA_125	TARA_20110808T2150Z_125_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_125_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110808T2150Z_125_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002024	tara_20110808t1739z_125_event_cast	8.335	P00DT04H11M	1	8.015136	8.015136	8.015136	8.015136	8.015136	11.793852	11.793852	11.793852	11.793852	11.793852	436.548929	436.548929	436.548929	436.548929	436.548929	435.204126	435.204126	435.204126	435.204126	435.204126	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002025	SAMEA2657071	ERS492904	TARA_125	TARA_20110808T2016Z_125_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_125_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110808T2016Z_125_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002025	tara_20110808t1739z_125_event_cast	8.8993	P00DT02H37M	1	8.015136	8.015136	8.015136	8.015136	8.015136	11.793852	11.793852	11.793852	11.793852	11.793852	436.548929	436.548929	436.548929	436.548929	436.548929	435.204126	435.204126	435.204126	435.204126	435.204126	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002019	SAMEA2622826	ERS492897	TARA_125	TARA_20110808T1733Z_125_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_125_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110808T1733Z_125_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002019	tara_20110808t1739z_125_event_cast	0.004131	P00DT00H05M	1	8.015136	8.015136	8.015136	8.015136	8.015136	11.793852	11.793852	11.793852	11.793852	11.793852	436.548929	436.548929	436.548929	436.548929	436.548929	435.204126	435.204126	435.204126	435.204126	435.204126	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002017	SAMEA2622824	ERS492895	TARA_125	TARA_20110808T1733Z_125_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_125_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110808T1733Z_125_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002017	tara_20110808t1739z_125_event_cast	0.004131	P00DT00H05M	1	8.015136	8.015136	8.015136	8.015136	8.015136	11.793852	11.793852	11.793852	11.793852	11.793852	436.548929	436.548929	436.548929	436.548929	436.548929	435.204126	435.204126	435.204126	435.204126	435.204126	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002063	SAMEA2622804	ERS492871	TARA_124	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	120	118	122	0.8	5	TARA_124_MIX_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110805T1733Z_124_Combined-EVENTS_CAST_MIX_(120m)_SEQ-(100L-or-15min)_W0.8-5_N000002063	tara_20110804t1836z_124_event_cast	12.1418	P00DT22H56M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0093	0.0093	0.00975	0.0102	0.0102	0.0018	0.0018	0.00185	0.0019	0.0019	0.0055	0.0055	0.00585	0.0062	0.0062	0	0	0	0	0	0.001	0.001	0.00105	0.0011	0.0011
TARA_N000002041	SAMEA2657085	ERS492852	TARA_124	TARA_20110805T0113Z_124_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_124_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110805T0113Z_124_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002041	tara_20110804t1836z_124_event_cast	1.2664	P00DT06H38M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.01112	0.01112	0.01112	0.01112	0.01112	0.01832	0.01832	0.01833	0.01834	0.01834	0.01208	0.01208	0.01212	0.01216	0.01216	0.01002	0.01002	0.01003	0.01004	0.01004	0.00478	0.00478	0.00478	0.00478	0.00478	0.0043	0.0043	0.00435	0.0044	0.0044
TARA_N000002043	SAMEA2656986	ERS492846	TARA_124	TARA_20110804T2127Z_124_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_124_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110804T2127Z_124_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002043	tara_20110804t1836z_124_event_cast	2.9954	P00DT02H52M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.00774	0.00774	0.00774	0.00774	0.00774	0.0182	0.0182	0.01821	0.01822	0.01822	0.0118	0.0118	0.01184	0.01188	0.01188	0.00936	0.00936	0.00937	0.00938	0.00938	0.00386	0.00386	0.00386	0.00386	0.00386	0.0043	0.0043	0.00435	0.0044	0.0044
TARA_N000002039	SAMEA2622774	ERS492829	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_124_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110804T1833Z_124_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000002039	tara_20110804t1836z_124_event_cast	0.42481	P00DT00H01M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.00774	0.00774	0.00774	0.00774	0.00774	0.0182	0.0182	0.01821	0.01822	0.01822	0.0118	0.0118	0.01184	0.01188	0.01188	0.00936	0.00936	0.00937	0.00938	0.00938	0.00386	0.00386	0.00386	0.00386	0.00386	0.0043	0.0043	0.00435	0.0044	0.0044
TARA_N000002037	SAMEA2622770	ERS492825	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_124_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110804T1833Z_124_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002037	tara_20110804t1836z_124_event_cast	0.42481	P00DT00H01M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.00774	0.00774	0.00774	0.00774	0.00774	0.0182	0.0182	0.01821	0.01822	0.01822	0.0118	0.0118	0.01184	0.01188	0.01188	0.00936	0.00936	0.00937	0.00938	0.00938	0.00386	0.00386	0.00386	0.00386	0.00386	0.0043	0.0043	0.00435	0.0044	0.0044
TARA_N000002036	SAMEA2622769	ERS492824	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_124_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110804T1833Z_124_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002036	tara_20110804t1836z_124_event_cast	0.42481	P00DT00H01M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.00774	0.00774	0.00774	0.00774	0.00774	0.0182	0.0182	0.01821	0.01822	0.01822	0.0118	0.0118	0.01184	0.01188	0.01188	0.00936	0.00936	0.00937	0.00938	0.00938	0.00386	0.00386	0.00386	0.00386	0.00386	0.0043	0.0043	0.00435	0.0044	0.0044
TARA_N000002223	SAMEA2622766	ERS492821	TARA_124	TARA_20110805T0618Z_124_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_124_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110805T0618Z_124_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_N000002223	tara_20110804t1836z_124_event_cast	14.6775	P00DT11H43M	1	7.870713	7.870713	7.870713	7.870713	7.870713	17.599899	17.599899	17.599899	17.599899	17.599899	646.697247	646.697247	646.697247	646.697247	646.697247	644.698081	644.698081	644.698081	644.698081	644.698081	0.0113	0.0113	0.0113	0.0113	0.0113	0.01862	0.01862	0.01863	0.01864	0.01864	0.01266	0.01266	0.0127	0.01274	0.01274	0.0105	0.0105	0.01051	0.01052	0.01052	0.005	0.005	0.005	0.005	0.005	0.00424	0.00424	0.00429	0.00434	0.00434
TARA_N000002000	SAMEA2622744	ERS492789	TARA_123	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	150	148	152	0.8	5	TARA_123_MIX_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110801T1755Z_123_Combined-EVENTS_CAST_MIX_(150m)_SEQ-(100L-or-15min)_W0.8-5_N000002000	tara_20110731t1725z_123_event_cast	0.48628	P01DT00H27M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002	0.002	0.002	0.002	0.002	0.00605	0.00605	0.006175	0.0063	0.0063	0.00085	0.00085	0.000925	0.001	0.001	0.00245	0.00245	0.0025	0.00255	0.00255	0	0	0	0	0	0.00035	0.00035	0.00035	0.00035	0.00035
TARA_N000001996	SAMEA2656975	ERS492763	TARA_123	TARA_20110731T2307Z_123_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_123_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110731T2307Z_123_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001996	tara_20110731t1725z_123_event_cast	0.53921	P00DT05H42M	1	8.012428	8.012428	8.012428	8.012428	8.012428	11.921045	11.921045	11.921045	11.921045	11.921045	439.081584	439.081584	439.081584	439.081584	439.081584	437.725871	437.725871	437.725871	437.725871	437.725871	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000001998	SAMEA2657005	ERS492757	TARA_123	TARA_20110731T2041Z_123_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_123_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110731T2041Z_123_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001998	tara_20110731t1725z_123_event_cast	1.5435	P00DT03H16M	1	8.012428	8.012428	8.012428	8.012428	8.012428	11.921045	11.921045	11.921045	11.921045	11.921045	439.081584	439.081584	439.081584	439.081584	439.081584	437.725871	437.725871	437.725871	437.725871	437.725871	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000001994	SAMEA2657109	ERS492751	TARA_123	TARA_20110731T1916Z_123_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_123_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110731T1916Z_123_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001994	tara_20110731t1725z_123_event_cast	2.8779	P00DT01H51M	1	8.012428	8.012428	8.012428	8.012428	8.012428	11.921045	11.921045	11.921045	11.921045	11.921045	439.081584	439.081584	439.081584	439.081584	439.081584	437.725871	437.725871	437.725871	437.725871	437.725871	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000001972	SAMEA2622719	ERS492742	TARA_123	TARA_20110731T1720Z_123_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_123_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110731T1720Z_123_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001972	tara_20110731t1725z_123_event_cast	0.11502	P00DT00H04M	1	8.012428	8.012428	8.012428	8.012428	8.012428	11.921045	11.921045	11.921045	11.921045	11.921045	439.081584	439.081584	439.081584	439.081584	439.081584	437.725871	437.725871	437.725871	437.725871	437.725871	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000001992	SAMEA2622717	ERS492740	TARA_123	TARA_20110731T1720Z_123_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_123_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110731T1720Z_123_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001992	tara_20110731t1725z_123_event_cast	0.11502	P00DT00H04M	1	8.012428	8.012428	8.012428	8.012428	8.012428	11.921045	11.921045	11.921045	11.921045	11.921045	439.081584	439.081584	439.081584	439.081584	439.081584	437.725871	437.725871	437.725871	437.725871	437.725871	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000001950	SAMEA2657026	ERS492723	TARA_122	TARA_20110729T0157Z_122_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	112	117	5	20	TARA_122_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110729T0157Z_122_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N5-20_N000001950	tara_20110726t1739z_122_event_cast	15.9462	P02DT08H22M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001952	SAMEA2657064	ERS492719	TARA_122	TARA_20110728T2142Z_122_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	112	117	20	180	TARA_122_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110728T2142Z_122_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N20-180_N000001952	tara_20110726t1739z_122_event_cast	1.7357	P02DT04H07M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001954	SAMEA2657075	ERS492715	TARA_122	TARA_20110728T2028Z_122_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	112	117	180	2000	TARA_122_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110728T2028Z_122_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N180-2000_N000001954	tara_20110726t1739z_122_event_cast	4.8572	P02DT02H53M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0107	0.0107	0.0107	0.0107	0.0107	0.0026	0.0026	0.0028	0.003	0.003	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	0	0	0.0016	0.0016	0.00165	0.0017	0.0017
TARA_N000001948	SAMEA2622699	ERS492708	TARA_122	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	112	117	0.8	5	TARA_122_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110728T1718Z_122_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W0.8-5_N000001948	tara_20110726t1739z_122_event_cast	8.2893	P01DT23H40M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0107	0.0107	0.0107	0.0107	0.0107	0.0026	0.0026	0.0028	0.003	0.003	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	0	0	0.0016	0.0016	0.00165	0.0017	0.0017
TARA_N000001943	SAMEA2657070	ERS492669	TARA_122	TARA_20110727T0127Z_122_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_122_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110727T0127Z_122_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001943	tara_20110726t1739z_122_event_cast	7.5394	P00DT07H52M	1	7.470711	7.470711	7.470711	7.470711	7.470711	48.966505	48.966505	48.966505	48.966505	48.966505	1801.446465	1801.446465	1801.446465	1801.446465	1801.446465	1795.880934	1795.880934	1795.880934	1795.880934	1795.880934	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000001941	SAMEA2657094	ERS492662	TARA_122	TARA_20110726T2330Z_122_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_122_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110726T2330Z_122_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001941	tara_20110726t1739z_122_event_cast	1.9489	P00DT05H55M	1	7.470711	7.470711	7.470711	7.470711	7.470711	48.966505	48.966505	48.966505	48.966505	48.966505	1801.446465	1801.446465	1801.446465	1801.446465	1801.446465	1795.880934	1795.880934	1795.880934	1795.880934	1795.880934	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000001942	SAMEA2657010	ERS492658	TARA_122	TARA_20110726T2142Z_122_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_122_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110726T2142Z_122_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001942	tara_20110726t1739z_122_event_cast	0.70611	P00DT04H07M	1	7.470711	7.470711	7.470711	7.470711	7.470711	48.966505	48.966505	48.966505	48.966505	48.966505	1801.446465	1801.446465	1801.446465	1801.446465	1801.446465	1795.880934	1795.880934	1795.880934	1795.880934	1795.880934	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000001938	SAMEA2622661	ERS492651	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_122_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110726T1710Z_122_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001938	tara_20110726t1739z_122_event_cast	2.0075	P00DT00H24M	1	7.470711	7.470711	7.470711	7.470711	7.470711	48.966505	48.966505	48.966505	48.966505	48.966505	1801.446465	1801.446465	1801.446465	1801.446465	1801.446465	1795.880934	1795.880934	1795.880934	1795.880934	1795.880934	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000001937	SAMEA2622660	ERS492650	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_122_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110726T1710Z_122_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001937	tara_20110726t1739z_122_event_cast	2.0075	P00DT00H24M	1	7.470711	7.470711	7.470711	7.470711	7.470711	48.966505	48.966505	48.966505	48.966505	48.966505	1801.446465	1801.446465	1801.446465	1801.446465	1801.446465	1795.880934	1795.880934	1795.880934	1795.880934	1795.880934	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000001824	SAMEA2656980	ERS492404	TARA_111	TARA_20110601T2220Z_111_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	88	92	20	180	TARA_111_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110601T2220Z_111_EVENT_NET_DCM_(90m)_SEQ-(500mL-or-15min)_N20-180_N000001824	tara_20110531t1416z_111_event_cast	5.5195	P01DT08H07M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0123	0.01275	0.0141	0.021075	0.0234	0.0026	0.002825	0.0035	0.006125	0.007	0.0033	0.00365	0.0047	0.0062	0.0067	0	0	0	0	0	7.00E-04	0.000725	8.00E-04	0.001025	0.0011
TARA_N000001828	SAMEA2657019	ERS492400	TARA_111	TARA_20110601T2156Z_111_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	88	92	180	2000	TARA_111_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110601T2156Z_111_EVENT_NET_DCM_(90m)_SEQ-(500mL-or-15min)_N180-2000_N000001828	tara_20110531t1416z_111_event_cast	4.3261	P01DT07H43M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0123	0.01275	0.0141	0.021075	0.0234	0.0026	0.002825	0.0035	0.006125	0.007	0.0033	0.00365	0.0047	0.0062	0.0067	0	0	0	0	0	7.00E-04	0.000725	8.00E-04	0.001025	0.0011
