SampleID_Tara	Campaign	Station	Event	Env feature_abbrev	Env feature	Shannon_Darwin_mean_all	Shannon_Darwin_month_all	Shannon_Darwin_mean_grp	Shannon_Darwin_month_grp	Shannon_Physat_month	Shannon_Physat_mean	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	miTAG.SILVA.Richness	wFDc	OG.Richness	OG.Evenness
TARA_N000001477	TARA_20101126Z	TARA_080	TARA_20101129T1809Z_080_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000001499	TARA_20101126Z	TARA_080	TARA_20101129T1430Z_080_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000001503	TARA_20101126Z	TARA_080	TARA_20101129T1204Z_080_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000001478	TARA_20101126Z	TARA_080	TARA_20101129T1121Z_080_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000000933	TARA_20100624Z	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_N000000065	TARA_20100309Z	TARA_040	TARA_20100322T0930Z_040_EVENT_CAST	ZZZ	water layer with no specific feature	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000063	TARA_20100309Z	TARA_040	TARA_20100322T0305Z_040_EVENT_CAST	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000047	TARA_20100309Z	TARA_038	TARA_20100315T1118Z_038_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_N000000046	TARA_20100309Z	TARA_038	TARA_20100315T0531Z_038_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_N000000045	TARA_20100309Z	TARA_038	TARA_20100315T0337Z_038_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_N000002817	TARA_20120314Z	TARA_153	TARA_20120324T0813Z_153_EVENT_PUMP	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002803	TARA_20120314Z	TARA_152	TARA_20120320T2144Z_152_EVENT_PUMP	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002761	TARA_20120314Z	TARA_152	TARA_20120319T0958Z_152_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.542868	0.593537	0.531123	0.559559	0.693857	0.574202	4331.365456	4176.869955	6.821128944	3084.24	7.183301526	14842.8	0.747850224
TARA_N000002751	TARA_20120223Z	TARA_151	TARA_20120309T1705Z_151_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	5286.141793	5034.149686	6.940453083	3598.85	7.163827809	17700.9	0.732395269
TARA_N000002755	TARA_20120223Z	TARA_151	TARA_20120309T1617Z_151_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	5286.141793	5034.149686	6.940453083	3598.85	7.163827809	17700.9	0.732395269
TARA_N000002745	TARA_20120223Z	TARA_151	TARA_20120309T1242Z_151_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	4020.600387	3876.811074	6.781088813	2821.83	7.119164683	14771.9	0.741542746
TARA_N000002147	TARA_20120223Z	TARA_150	TARA_20120305T1610Z_150_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4224.929725	4039.500295	6.754542143	2919.16	7.216137911	17443.7	0.738848782
TARA_N000002695	TARA_20120223Z	TARA_150	TARA_20120305T0925Z_150_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4161.155167	3971.400089	6.777680429	2918.03	7.132661527	14688.2	0.743388576
TARA_N000002137	TARA_20120223Z	TARA_149	TARA_20120301T1459Z_149_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.300514	0.833271	0.015926	0.621283	0.614053	0.556866	4325.011918	4068.913067	6.711311234	2962.47	7.144286467	15145.5	0.742228822
TARA_N000002139	TARA_20120223Z	TARA_149	TARA_20120301T1422Z_149_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.300514	0.833271	0.015926	0.621283	0.614053	0.556866	4325.011918	4068.913067	6.711311234	2962.47	7.144286467	15145.5	0.742228822
TARA_N000002141	TARA_20120223Z	TARA_149	TARA_20120301T1301Z_149_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.300514	0.833271	0.015926	0.621283	0.614053	0.556866	4325.011918	4068.913067	6.711311234	2962.47	7.144286467	15145.5	0.742228822
TARA_N000002115	TARA_20120223Z	TARA_148	TARA_20120224T1543Z_148_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.339952	0.548084	0.021346	0.257183	0.574645	0.515841	4282.461147	4066.914125	6.754100284	2899.6	7.16764281	15942.5	0.740708268
TARA_N000002105	TARA_20120212Z	TARA_147	TARA_20120218T2123Z_147_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.386692	0.621574	0.056925	0.299405	0.513443	0.483964	NA	NA	NA	NA	NA	NA	NA
TARA_N000003257	TARA_20120212Z	TARA_146	TARA_20120215T1649Z_146_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.517071	0.767132	0.210312	0.482126	0.400956	0.514298	4362.191251	4197.948526	6.547036832	2966.57	7.151089071	15916.6	0.739121793
TARA_N000003227	TARA_20120126Z	TARA_145	TARA_20120202T1446Z_145_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.613434	1.10142	0.801279	1.344972	0.468141	0.688783	4571.093166	4397.955065	6.760536259	3373.16	7.159357873	14527.4	0.747027979
TARA_N000003187	TARA_20120126Z	TARA_144	TARA_20120130T0010Z_144_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.519031	0.890258	0.25863	0.611888	0.483032	0.758571	NA	NA	NA	NA	NA	NA	NA
TARA_N000003100	TARA_20111230Z	TARA_142	TARA_20120109T1926Z_142_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.644225	1.049956	0.61765	1.015801	0.63755	0.691085	4745.138573	4635.588721	6.796594791	3131.49	7.201240418	18707.1	0.732082066
TARA_N000003087	TARA_20111230Z	TARA_142	TARA_20120109T1613Z_142_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003017	TARA_20111124Z	TARA_138	TARA_20111211T1739Z_138_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.602965	0.786346	0.48013	0.60206	0.32027	0.433796	4312.041092	4146.2201	6.63935405	2984.4	7.123800616	16960.1	0.731500451
TARA_N000002942	TARA_20111124Z	TARA_137	TARA_20111202T2210Z_137_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.623359	0.791447	0.481699	0.565522	0.644221	0.561121	4996.589383	4955.630244	6.084460282	3055.24	7.211098725	17574.3	0.737769447
TARA_N000002931	TARA_20111124Z	TARA_137	TARA_20111202T1511Z_137_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.623359	0.791447	0.481699	0.565522	0.644221	0.561121	3364.714903	3220.291415	6.607743957	2329.97	7.132607743	13938.9	0.747462387
TARA_N000002967	TARA_20111124Z	TARA_136	TARA_20111130T1716Z_136_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.782584	1.129931	0.647187	1.015829	0.69165	0.595667	NA	NA	NA	NA	NA	NA	NA
TARA_N000002171	TARA_20110928Z	TARA_135	TARA_20111024T1707Z_135_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002183	TARA_20110928Z	TARA_135	TARA_20111023T2122Z_135_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002193	TARA_20110928Z	TARA_135	TARA_20111023T1803Z_135_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002464	TARA_20110928Z	TARA_135	TARA_20111023T1424Z_135_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002414	TARA_20110928Z	TARA_132	TARA_20111005T0412Z_132_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	5351.604577	5076.794995	6.561389685	3384.58	7.124965977	17993.8	0.727202007
TARA_N000002422	TARA_20110928Z	TARA_132	TARA_20111005T0101Z_132_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	5351.604577	5076.794995	6.561389685	3384.58	7.124965977	17993.8	0.727202007
TARA_N000002412	TARA_20110928Z	TARA_132	TARA_20111004T2149Z_132_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	3275.053647	3209.021542	6.429348162	2211.8	7.095047788	14422.3	0.740879025
TARA_N000002400	TARA_20110928Z	TARA_132	TARA_20111004T2012Z_132_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	3275.053647	3209.021542	6.429348162	2211.8	7.095047788	14422.3	0.740879025
TARA_N000002358	TARA_20110928Z	TARA_131	TARA_20110930T2211Z_131_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002362	TARA_20110928Z	TARA_131	TARA_20110930T2137Z_131_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002366	TARA_20110928Z	TARA_131	TARA_20110930T2058Z_131_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002350	TARA_20110928Z	TARA_131	TARA_20110930T1738Z_131_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002360	TARA_20110928Z	TARA_131	TARA_20110930T0225Z_131_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002348	TARA_20110928Z	TARA_131	TARA_20110929T1923Z_131_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002295	TARA_20110826Z	TARA_128	TARA_20110905T1707Z_128_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4723.258441	4675.397344	6.74178415	3127.56	7.251811573	19859.1	0.732771488
TARA_N000002293	TARA_20110826Z	TARA_128	TARA_20110905T1638Z_128_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4616.80644	4498.701074	6.667961575	2976.67	7.180738977	18139.8	0.732290598
TARA_N000002299	TARA_20110826Z	TARA_128	TARA_20110905T0300Z_128_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4723.258441	4675.397344	6.74178415	3127.56	7.251811573	19859.1	0.732771488
TARA_N000002303	TARA_20110826Z	TARA_128	TARA_20110905T0229Z_128_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4723.258441	4675.397344	6.74178415	3127.56	7.251811573	19859.1	0.732771488
TARA_N000002297	TARA_20110826Z	TARA_128	TARA_20110905T0007Z_128_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4616.80644	4498.701074	6.667961575	2976.67	7.180738977	18139.8	0.732290598
TARA_N000002301	TARA_20110826Z	TARA_128	TARA_20110904T2050Z_128_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4616.80644	4498.701074	6.667961575	2976.67	7.180738977	18139.8	0.732290598
TARA_N000001748	TARA_20110520Z	TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	4206.588394	4039.194728	6.796421877	2873.86	7.190529562	16528.4	0.740312164
TARA_N000001762	TARA_20110520Z	TARA_110	TARA_20110521T1607Z_110_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	3819.840479	3631.327406	6.734784222	2639.68	7.18156031	15813.9	0.742768403
TARA_N000001754	TARA_20110520Z	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	3819.840479	3631.327406	6.734784222	2639.68	7.18156031	15813.9	0.742768403
TARA_N000001746	TARA_20110520Z	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	3819.840479	3631.327406	6.734784222	2639.68	7.18156031	15813.9	0.742768403
TARA_N000001643	TARA_20110401Z	TARA_100	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326) & marine oxygen minimum zone (ENVO:01000065)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4805.282165	4685.670783	6.67828735	3171.92	7.230796663	17447.9	0.740331364
TARA_N000001561	TARA_20110401Z	TARA_098	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3972.082944	3844.486814	6.469351374	2716.87	7.095084552	14256.3	0.741779486
TARA_N000001098	TARA_20110311Z	TARA_093	TARA_20110312T1937Z_093_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.54852	0.800918	0.276323	0.415967	1.146895	0.995357	5020.252442	4996.616558	6.694159883	3369.39	7.366923693	16672.3	0.757796898
TARA_N000001306	TARA_20110311Z	TARA_093	TARA_20110312T1134Z_093_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54852	0.800918	0.276323	0.415967	1.146895	0.995357	4762.157534	4658.680989	6.854613957	3224.71	7.329127066	17397.8	0.75062011
TARA_N000001377	TARA_20101126Z	TARA_083	TARA_20101216T1158Z_083_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.563985	0.919176	0.415085	0.736771	0.798031	0.695846	NA	NA	NA	NA	NA	NA	NA
TARA_N000001372	TARA_20101126Z	TARA_083	TARA_20101216T1158Z_083_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.563985	0.919176	0.415085	0.736771	0.798031	0.695846	NA	NA	NA	NA	NA	NA	NA
TARA_N000000864	TARA_20101003Z	TARA_076	TARA_20101016T1245Z_076_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	NA	NA	NA	NA	NA	NA	NA
TARA_N000000836	TARA_20101003Z	TARA_072	TARA_20101005T1100Z_072_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.321126	0.355823	0.555398	0.614966	0.657113	0.715698	NA	NA	NA	NA	NA	NA	NA
TARA_N000000939	TARA_20100624Z	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_N000000531	TARA_20100624Z	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	NA	NA	NA	NA	NA	NA	NA
TARA_N000000927	TARA_20100624Z	TARA_064	TARA_20100707T0714Z_064_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	NA	NA	NA	NA	NA	NA	NA
TARA_N000000216	TARA_20100508Z	TARA_051	TARA_20100511T1040Z_051_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000225	TARA_20100508Z	TARA_051	TARA_20100511T1040Z_051_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000193	TARA_20100508Z	TARA_051	TARA_20100511T0945Z_051_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000185	TARA_20100508Z	TARA_051	TARA_20100511T0723Z_051_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000196	TARA_20100508Z	TARA_051	TARA_20100511T0555Z_051_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000189	TARA_20100508Z	TARA_051	TARA_20100511T0405Z_051_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000284	TARA_20100410Z	TARA_047	TARA_20100416T0504Z_047_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.21189	0.245983	0.073969	0.082761	0.688906	0.718092	NA	NA	NA	NA	NA	NA	NA
TARA_G000000124	TARA_20100410Z	TARA_047	TARA_20100416T0444Z_047_EVENT_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000270	TARA_20100410Z	TARA_046	TARA_20100415T0604Z_046_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.280692	0.329145	0.151409	0.175097	0.641694	0.747565	NA	NA	NA	NA	NA	NA	NA
TARA_N000000269	TARA_20100410Z	TARA_046	TARA_20100415T0215Z_046_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.280692	0.329145	0.151409	0.175097	0.641694	0.747565	NA	NA	NA	NA	NA	NA	NA
TARA_N000000268	TARA_20100410Z	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.280692	0.329145	0.151409	0.175097	0.641694	0.747565	NA	NA	NA	NA	NA	NA	NA
TARA_N000000064	TARA_20100309Z	TARA_040	TARA_20100322T0710Z_040_EVENT_CAST	ZZZ	water layer with no specific feature	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000052	TARA_20100309Z	TARA_039	TARA_20100318T0956Z_039_EVENT_CONTROL	FSW	filtered sea water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000536	TARA_20091111Z	TARA_022	TARA_20091116T1953Z_022_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.321338	0.451653	0.42909	0.515187	0.336602	0.536506	NA	NA	NA	NA	NA	NA	NA
TARA_N000003183	TARA_20120126Z	TARA_144	TARA_20120129T2246Z_144_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.519031	0.890258	0.25863	0.611888	0.483032	0.758571	NA	NA	NA	NA	NA	NA	NA
TARA_N000003139	TARA_20111230Z	TARA_143	TARA_20120116T1649Z_143_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.892436	1.21687	0.957574	1.284604	0.782382	0.874273	NA	NA	NA	NA	NA	NA	NA
TARA_N000003102	TARA_20111230Z	TARA_142	TARA_20120109T2019Z_142_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.644225	1.049956	0.61765	1.015801	0.63755	0.691085	4745.138573	4635.588721	6.796594791	3131.49	7.201240418	18707.1	0.732082066
TARA_N000003003	TARA_20111124Z	TARA_138	TARA_20111210T1934Z_138_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.602965	0.786346	0.48013	0.60206	0.32027	0.433796	4305.503877	4212.183684	6.507542471	2660.5	7.118264624	17717.1	0.727668896
TARA_N000000067	TARA_20100309Z	TARA_040	TARA_20100322T1313Z_040_EVENT_CAST	ZZZ	water layer with no specific feature	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_X000001043	TARA_20090926Z	TARA_009	TARA_20090928T1659Z_009_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.600831	0.831306	0.551749	0.573895	0.54915	0.52087	4462.68593	4296.565405	6.907613079	3228.86	7.154406692	15318.4	0.742404217
TARA_N000003179	TARA_20120126Z	TARA_144	TARA_20120129T2001Z_144_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.519031	0.890258	0.25863	0.611888	0.483032	0.758571	NA	NA	NA	NA	NA	NA	NA
TARA_N000002172	TARA_20110928Z	TARA_135	TARA_20111024T1707Z_135_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002819	TARA_20120314Z	TARA_153	TARA_20120324T1550Z_153_Combined-EVENTS_CAST	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002791	TARA_20120314Z	TARA_152	TARA_20120320T0851Z_152_Combined-EVENTS_CAST	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002789	TARA_20120314Z	TARA_152	TARA_20120319T0818Z_152_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.542868	0.593537	0.531123	0.559559	0.693857	0.574202	4331.365456	4176.869955	6.821128944	3084.24	7.183301526	14842.8	0.747850224
TARA_N000002741	TARA_20120223Z	TARA_151	TARA_20120309T0859Z_151_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	4020.600387	3876.811074	6.781088813	2821.83	7.119164683	14771.9	0.741542746
TARA_N000002145	TARA_20120223Z	TARA_150	TARA_20120305T1734Z_150_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4224.929725	4039.500295	6.754542143	2919.16	7.216137911	17443.7	0.738848782
TARA_N000002697	TARA_20120223Z	TARA_150	TARA_20120305T0925Z_150_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4161.155167	3971.400089	6.777680429	2918.03	7.132661527	14688.2	0.743388576
TARA_N000002509	TARA_20120223Z	TARA_149	TARA_20120301T1853Z_149_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.300514	0.833271	0.015926	0.621283	0.614053	0.556866	6108.653109	6073.607068	6.783395287	3643.06	7.161008963	19184.7	0.72613114
TARA_N000002103	TARA_20120212Z	TARA_147	TARA_20120218T1422Z_147_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.386692	0.621574	0.056925	0.299405	0.513443	0.483964	NA	NA	NA	NA	NA	NA	NA
TARA_N000003253	TARA_20120212Z	TARA_146	TARA_20120215T1254Z_146_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.517071	0.767132	0.210312	0.482126	0.400956	0.514298	4362.191251	4197.948526	6.547036832	2966.57	7.151089071	15916.6	0.739121793
TARA_N000003219	TARA_20120126Z	TARA_145	TARA_20120202T1152Z_145_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.613434	1.10142	0.801279	1.344972	0.468141	0.688783	4571.093166	4397.955065	6.760536259	3373.16	7.159357873	14527.4	0.747027979
TARA_N000003104	TARA_20111230Z	TARA_142	TARA_20120109T2019Z_142_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.644225	1.049956	0.61765	1.015801	0.63755	0.691085	4745.138573	4635.588721	6.796594791	3131.49	7.201240418	18707.1	0.732082066
TARA_N000003083	TARA_20111230Z	TARA_142	TARA_20120109T1341Z_142_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.644225	1.049956	0.61765	1.015801	0.63755	0.691085	4605.451141	4423.950979	6.726868494	2941.99	7.189333984	17733.7	0.734863726
TARA_N000003037	TARA_20111124Z	TARA_139	TARA_20111215T1416Z_139_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.657741	0.92998	0.528339	0.637302	0.382552	0.405685	NA	NA	NA	NA	NA	NA	NA
TARA_N000002997	TARA_20111124Z	TARA_138	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.602965	0.786346	0.48013	0.60206	0.32027	0.433796	6404.034706	6337.648602	6.281538192	3859.97	7.296750891	20553.2	0.734761859
TARA_N000003011	TARA_20111124Z	TARA_138	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.602965	0.786346	0.48013	0.60206	0.32027	0.433796	4312.041092	4146.2201	6.63935405	2984.4	7.123800616	16960.1	0.731500451
TARA_N000002925	TARA_20111124Z	TARA_137	TARA_20111202T1412Z_137_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.623359	0.791447	0.481699	0.565522	0.644221	0.561121	3364.714903	3220.291415	6.607743957	2329.97	7.132607743	13938.9	0.747462387
