SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_N000003227	SAMEA2731035	ERS494195	TARA_145	TARA_20120202T1446Z_145_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_145_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120202T1446Z_145_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003227	tara_20120202t1205z_145_event_cast	2.4979	P00DT02H43M	1	7.882102	7.882102	7.882102	7.882102	7.882102	23.63622	23.63622	23.63622	23.63622	23.63622	617.113156	617.113156	617.113156	617.113156	617.113156	614.888973	614.888973	614.888973	614.888973	614.888973	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087
TARA_N000003187	SAMEA2730686	ERS494142	TARA_144	TARA_20120130T0010Z_144_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_144_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120130T0010Z_144_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003187	tara_20120129t2303z_144_event_cast	3.6785	P00DT01H03M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0278	0.0278	0.02785	0.0279	0.0279	0.0094	0.0094	0.01065	0.0119	0.0119	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.00195	0.002	0.002	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_N000003100	SAMEA2730652	ERS493980	TARA_142	TARA_20120109T1926Z_142_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	125	123	127	20	180	TARA_142_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120109T1926Z_142_EVENT_NET_DCM_(125m)_SEQ-(500mL-or-15min)_N20-180_N000003100	tara_20120108t2325z_142_event_cast	14.6418	P00DT20H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.041	0.041	0.041	0.041	0.041	0.0189	0.0189	0.0189	0.0189	0.0189	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.0019	0.0019	0.0019	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000003087	SAMEA2730804	ERS493971	TARA_142	TARA_20120109T1613Z_142_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_142_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120109T1613Z_142_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003087	tara_20120108t2325z_142_event_cast	13.5411	P00DT16H56M	1	8.0769	8.0769	8.0769	8.0769	8.0769	10.431768	10.431768	10.431768	10.431768	10.431768	370.888929	370.888929	370.888929	370.888929	370.888929	369.721337	369.721337	369.721337	369.721337	369.721337	0	0	0	0	0	0.0392	0.0392	0.0392	0.0392	0.0392	0.018	0.018	0.018	0.018	0.018	0.001	0.001	0.001	0.001	0.001	0.0016	0.0016	0.0016	0.0016	0.0016	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_N000003017	SAMEA2732508	ERS493810	TARA_138	TARA_20111211T1739Z_138_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	180	2000	TARA_138_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111211T1739Z_138_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_N000003017	tara_20111210t1401z_138_event_cast	14.5143	P01DT03H40M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000002942	SAMEA2732863	ERS493686	TARA_137	TARA_20111202T2210Z_137_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	180	2000	TARA_137_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111202T2210Z_137_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N180-2000_N000002942	tara_20111202t1412z_137_event_cast	7.9774	P00DT07H59M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0554	0.0567	0.0606	0.07035	0.0736	0.018	0.0192	0.0228	0.02805	0.0298	0.0156	0.01765	0.0238	0.0262	0.027	0	0.001275	0.0051	0.008325	0.0094	0.0052	0.00555	0.0066	0.006675	0.0067
TARA_N000002931	SAMEA2732604	ERS493652	TARA_137	TARA_20111202T1511Z_137_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_137_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111202T1511Z_137_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002931	tara_20111202t1412z_137_event_cast	1.1734	P00DT01H00M	1	7.994835	7.994835	7.994835	7.994835	7.994835	12.327003	12.327003	12.327003	12.327003	12.327003	448.50297	448.50297	448.50297	448.50297	448.50297	447.114982	447.114982	447.114982	447.114982	447.114982	0	0	0	0	0	0.0118	0.0118	0.0118	0.0118	0.0118	0.0081	0.0081	0.0081	0.0081	0.0081	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	0	0	0.0022	0.0022	0.0022	0.0022	0.0022
TARA_N000002967	SAMEA2732594	ERS493617	TARA_136	TARA_20111130T1716Z_136_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_136_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111130T1716Z_136_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002967	tara_20111202t1412z_137_event_cast	401.1147	P01DT20H54M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0109	0.0109	0.0109	0.0109	0.0109	0.0051	0.0051	0.0051	0.0051	0.0051	0.002	0.002	0.002	0.002	0.002	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000002171	SAMEA2623247	ERS493593	TARA_135	TARA_20111024T1707Z_135_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	650	646	655	3		TARA_135_MES_3->	SEQ-(100L-or-15min)_W>3	TARA_20111024T1707Z_135_Combined-EVENTS_CAST_MES_(650m)_SEQ-(100L-or-15min)_W>3_N000002171	tara_20111202t1412z_137_event_cast	2159.7444	P08DT13H09M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000002183	SAMEA2623226	ERS493555	TARA_135	TARA_20111023T2122Z_135_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	0.8		TARA_135_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20111023T2122Z_135_EVENT_PUMP_DCM_(30m)_SEQ-(100L-or-15min)_W>0.8_N000002183	tara_20111202t1412z_137_event_cast	2148.373	P08DT16H48M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0812	0.0939	0.1078	0.12615	0.1433	0.0448	0.0677	0.09525	0.10655	0.1132	0.0098	0.01795	0.0271	0.0305	0.0329	0.0057	0.009	0.0147	0.0187	0.0203	0.0055	0.00595	0.0073	0.00845	0.0087
TARA_N000002193	SAMEA2732980	ERS493530	TARA_135	TARA_20111023T1803Z_135_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_135_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20111023T1803Z_135_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002193	tara_20111202t1412z_137_event_cast	2154.8283	P08DT20H07M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0541	0.0541	0.0643	0.0745	0.0745	0.0278	0.0278	0.0308	0.0338	0.0338	0.0076	0.0076	0.00825	0.0089	0.0089	0.0044	0.0044	0.00475	0.0051	0.0051	0.005	0.005	0.00555	0.0061	0.0061
TARA_N000002464	SAMEA2623204	ERS493517	TARA_135	TARA_20111023T1424Z_135_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_135_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20111023T1424Z_135_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002464	tara_20111202t1412z_137_event_cast	2153.252	P08DT23H46M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0541	0.0541	0.0643	0.0745	0.0745	0.0278	0.0278	0.0308	0.0338	0.0338	0.0076	0.0076	0.00825	0.0089	0.0089	0.0044	0.0044	0.00475	0.0051	0.0051	0.005	0.005	0.00555	0.0061	0.0061
TARA_N000002414	SAMEA2732914	ERS493362	TARA_132	TARA_20111005T0412Z_132_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	113	117	5	20	TARA_132_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111005T0412Z_132_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N5-20_N000002414	tara_20110929t1933z_131_event_cast	974.548	P05DT08H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0162	0.0224	0.041	0.053975	0.0583	0.0043	0.0057	0.0099	0.0108	0.0111	6.00E-04	0.001825	0.0055	0.006775	0.0072	4.00E-04	0.000525	9.00E-04	0.001275	0.0014	3.00E-04	5.00E-04	0.0011	0.001475	0.0016
TARA_N000002422	SAMEA2623090	ERS493351	TARA_132	TARA_20111005T0101Z_132_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	111	120	0.8		TARA_132_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W>0.8_N000002422	tara_20110929t1933z_131_event_cast	978.9906	P05DT05H29M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0162	0.0224	0.041	0.053975	0.0583	0.0043	0.0057	0.0099	0.0108	0.0111	6.00E-04	0.001825	0.0055	0.006775	0.0072	4.00E-04	0.000525	9.00E-04	0.001275	0.0014	3.00E-04	5.00E-04	0.0011	0.001475	0.0016
TARA_N000002412	SAMEA2732843	ERS493328	TARA_132	TARA_20111004T2149Z_132_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_132_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111004T2149Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002412	tara_20110929t1933z_131_event_cast	975.9967	P05DT02H19M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000002400	SAMEA2732736	ERS493320	TARA_132	TARA_20111004T2012Z_132_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_132_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111004T2012Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002400	tara_20110929t1933z_131_event_cast	977.3285	P05DT00H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000002358	SAMEA2732732	ERS493278	TARA_131	TARA_20110930T2211Z_131_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	110	108	112	5	20	TARA_131_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110930T2211Z_131_EVENT_NET_DCM_(110m)_SEQ-(500mL-or-15min)_N5-20_N000002358	tara_20110929t1933z_131_event_cast	13.5818	P01DT02H41M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0266	0.0266	0.02915	0.0317	0.0317	0.005	0.005	0.00525	0.0055	0.0055	0.0014	0.0014	0.00155	0.0017	0.0017	0	0	0	0	0	4.00E-04	4.00E-04	6.00E-04	8.00E-04	8.00E-04
TARA_N000002362	SAMEA2732785	ERS493274	TARA_131	TARA_20110930T2137Z_131_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	110	108	112	20	180	TARA_131_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110930T2137Z_131_EVENT_NET_DCM_(110m)_SEQ-(500mL-or-15min)_N20-180_N000002362	tara_20110929t1933z_131_event_cast	11.4016	P01DT02H07M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0266	0.0266	0.02915	0.0317	0.0317	0.005	0.005	0.00525	0.0055	0.0055	0.0014	0.0014	0.00155	0.0017	0.0017	0	0	0	0	0	4.00E-04	4.00E-04	6.00E-04	8.00E-04	8.00E-04
TARA_N000002366	SAMEA2732729	ERS493270	TARA_131	TARA_20110930T2058Z_131_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	110	108	112	180	2000	TARA_131_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110930T2058Z_131_EVENT_NET_DCM_(110m)_SEQ-(500mL-or-15min)_N180-2000_N000002366	tara_20110929t1933z_131_event_cast	9.1801	P01DT01H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0266	0.0266	0.02915	0.0317	0.0317	0.005	0.005	0.00525	0.0055	0.0055	0.0014	0.0014	0.00155	0.0017	0.0017	0	0	0	0	0	4.00E-04	4.00E-04	6.00E-04	8.00E-04	8.00E-04
TARA_N000002350	SAMEA2623035	ERS493262	TARA_131	TARA_20110930T1738Z_131_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	110	106	115	0.8		TARA_131_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110930T1738Z_131_Combined-EVENTS_CAST_DCM_(110m)_SEQ-(100L-or-15min)_W>0.8_N000002350	tara_20110929t1933z_131_event_cast	3.9037	P00DT22H07M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0266	0.0266	0.02915	0.0317	0.0317	0.005	0.005	0.00525	0.0055	0.0055	0.0014	0.0014	0.00155	0.0017	0.0017	0	0	0	0	0	4.00E-04	4.00E-04	6.00E-04	8.00E-04	8.00E-04
TARA_N000002360	SAMEA2732135	ERS493237	TARA_131	TARA_20110930T0225Z_131_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_131_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110930T0225Z_131_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002360	tara_20110929t1933z_131_event_cast	4.9639	P00DT06H55M	1	8.063169	8.063169	8.063169	8.063169	8.063169	10.415695	10.415695	10.415695	10.415695	10.415695	379.772378	379.772378	379.772378	379.772378	379.772378	378.594102	378.594102	378.594102	378.594102	378.594102	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0026	0.0026	0.0026	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002348	SAMEA2623016	ERS493222	TARA_131	TARA_20110929T1923Z_131_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_131_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110929T1923Z_131_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002348	tara_20110929t1933z_131_event_cast	0.59695	P00DT00H06M	1	8.063169	8.063169	8.063169	8.063169	8.063169	10.415695	10.415695	10.415695	10.415695	10.415695	379.772378	379.772378	379.772378	379.772378	379.772378	378.594102	378.594102	378.594102	378.594102	378.594102	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0026	0.0026	0.0026	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002295	SAMEA2732042	ERS493092	TARA_128	TARA_20110905T1707Z_128_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	5	20	TARA_128_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110905T1707Z_128_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N5-20_N000002295	tara_20110904t0709z_128_event_cast	1.6441	P01DT10H01M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0203	0.0203	0.0203	0.0203	0.0203	0.0082	0.0082	0.0082	0.0082	0.0082	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000002293	SAMEA2731992	ERS493086	TARA_128	TARA_20110905T1638Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_128_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110905T1638Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002293	tara_20110904t0709z_128_event_cast	2.7884	P01DT09H32M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000002299	SAMEA2731945	ERS493080	TARA_128	TARA_20110905T0300Z_128_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	20	180	TARA_128_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110905T0300Z_128_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N20-180_N000002299	tara_20110904t0709z_128_event_cast	19.5138	P00DT19H54M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0203	0.0203	0.0203	0.0203	0.0203	0.0082	0.0082	0.0082	0.0082	0.0082	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000002303	SAMEA2731900	ERS493076	TARA_128	TARA_20110905T0229Z_128_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	180	2000	TARA_128_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110905T0229Z_128_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N180-2000_N000002303	tara_20110904t0709z_128_event_cast	17.1403	P00DT19H23M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0203	0.0203	0.0203	0.0203	0.0203	0.0082	0.0082	0.0082	0.0082	0.0082	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000002297	SAMEA2732035	ERS493070	TARA_128	TARA_20110905T0007Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_128_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110905T0007Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002297	tara_20110904t0709z_128_event_cast	7.3967	P00DT17H01M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000002301	SAMEA2731987	ERS493066	TARA_128	TARA_20110904T2050Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_128_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110904T2050Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002301	tara_20110904t0709z_128_event_cast	12.7002	P00DT13H44M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000001748	SAMEA2622415	ERS492277	TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.8		TARA_110_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110521T2100Z_110_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W>0.8_N000001748	tara_20110521t1240z_110_event_cast	12.7625	P00DT08H22M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0274	0.02845	0.0316	0.035725	0.0371	0.0233	0.02475	0.0291	0.031125	0.0318	0.0047	0.004775	0.005	0.0077	0.0086	0	0	0	0.001875	0.0025	0.0019	0.001975	0.0022	0.002275	0.0023
TARA_N000001762	SAMEA2731833	ERS492260	TARA_110	TARA_20110521T1607Z_110_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_110_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110521T1607Z_110_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001762	tara_20110521t1240z_110_event_cast	8.1413	P00DT03H29M	1	7.484872	7.484872	7.484872	7.484872	7.484872	50.225139	50.225139	50.225139	50.225139	50.225139	1724.757588	1724.757588	1724.757588	1724.757588	1724.757588	1719.253263	1719.253263	1719.253263	1719.253263	1719.253263	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021
TARA_N000001754	SAMEA2622393	ERS492245	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_110_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110521T1227Z_110_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001754	tara_20110521t1240z_110_event_cast	0.4838	P00DT00H10M	1	7.484872	7.484872	7.484872	7.484872	7.484872	50.225139	50.225139	50.225139	50.225139	50.225139	1724.757588	1724.757588	1724.757588	1724.757588	1724.757588	1719.253263	1719.253263	1719.253263	1719.253263	1719.253263	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021
