SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3_min	Chlorophyll c3_first_quartile	Chlorophyll c3_median	Chlorophyll c3_third_quartile	Chlorophyll c3_max	Chlorophyll c1+c2_min	Chlorophyll c1+c2_first_quartile	Chlorophyll c1+c2_median	Chlorophyll c1+c2_third_quartile	Chlorophyll c1+c2_max	Chlorophyllide a_min	Chlorophyllide a_first_quartile	Chlorophyllide a_median	Chlorophyllide a_third_quartile	Chlorophyllide a_max	Peridinin_min	Peridinin_first_quartile	Peridinin_median	Peridinin_third_quartile	Peridinin_max	Phaeophorbide a_min	Phaeophorbide a_first_quartile	Phaeophorbide a_median	Phaeophorbide a_third_quartile	Phaeophorbide a_max	19-Butanoyloxyfucoxanthin_min	19-Butanoyloxyfucoxanthin_first_quartile	19-Butanoyloxyfucoxanthin_median	19-Butanoyloxyfucoxanthin_third_quartile	19-Butanoyloxyfucoxanthin_max	Fucoxanthin_min	Fucoxanthin_first_quartile	Fucoxanthin_median	Fucoxanthin_third_quartile	Fucoxanthin_max	Neoxanthin_min	Neoxanthin_first_quartile	Neoxanthin_median	Neoxanthin_third_quartile	Neoxanthin_max	Prasinoxanthin_min	Prasinoxanthin_first_quartile	Prasinoxanthin_median	Prasinoxanthin_third_quartile	Prasinoxanthin_max	Violaxanthin_min	Violaxanthin_first_quartile	Violaxanthin_median	Violaxanthin_third_quartile	Violaxanthin_max	19-Hexanoyloxyfucoxanthin_min	19-Hexanoyloxyfucoxanthin_first_quartile	19-Hexanoyloxyfucoxanthin_median	19-Hexanoyloxyfucoxanthin_third_quartile	19-Hexanoyloxyfucoxanthin_max	Diadinoxanthin_min	Diadinoxanthin_first_quartile	Diadinoxanthin_median	Diadinoxanthin_third_quartile	Diadinoxanthin_max	Alloxanthin_min	Alloxanthin_first_quartile	Alloxanthin_median	Alloxanthin_third_quartile	Alloxanthin_max	Diatoxanthin_min	Diatoxanthin_first_quartile	Diatoxanthin_median	Diatoxanthin_third_quartile	Diatoxanthin_max	Zeaxanthin_min	Zeaxanthin_first_quartile	Zeaxanthin_median	Zeaxanthin_third_quartile	Zeaxanthin_max	Lutein_min	Lutein_first_quartile	Lutein_median	Lutein_third_quartile	Lutein_max	Bacteriochlorophyll a_min	Bacteriochlorophyll a_first_quartile	Bacteriochlorophyll a_median	Bacteriochlorophyll a_third_quartile	Bacteriochlorophyll a_max	Divinyl chlorophyll b_min	Divinyl chlorophyll b_first_quartile	Divinyl chlorophyll b_median	Divinyl chlorophyll b_third_quartile	Divinyl chlorophyll b_max	Chlorophyll b_min	Chlorophyll b_first_quartile	Chlorophyll b_median	Chlorophyll b_third_quartile	Chlorophyll b_max	Chlorophyll b plus divinyl chlorophyll b_min	Chlorophyll b plus divinyl chlorophyll b_first_quartile	Chlorophyll b plus divinyl chlorophyll b_median	Chlorophyll b plus divinyl chlorophyll b_third_quartile	Chlorophyll b plus divinyl chlorophyll b_max	Divinyl chlorophyll a_min	Divinyl chlorophyll a_first_quartile	Divinyl chlorophyll a_median	Divinyl chlorophyll a_third_quartile	Divinyl chlorophyll a_max	Chlorophyll a_min	Chlorophyll a_first_quartile	Chlorophyll a_median	Chlorophyll a_third_quartile	Chlorophyll a_max	"Chlorophyll a, total_min"	"Chlorophyll a, total_first_quartile"	"Chlorophyll a, total_median"	"Chlorophyll a, total_third_quartile"	"Chlorophyll a, total_max"	Phaeophytin a_min	Phaeophytin a_first_quartile	Phaeophytin a_median	Phaeophytin a_third_quartile	Phaeophytin a_max	Carotene_min	Carotene_first_quartile	Carotene_median	Carotene_third_quartile	Carotene_max
TARA_N000000063	SAMEA2620128	ERS488967	TARA_040	TARA_20100322T0305Z_040_EVENT_CAST	[SRF] surface water layer (ENVO:00010504)	5	3	7	3	5	TARA_040_SRF_3->	SEQ-(100L-or-15min)_W>3	TARA_20100322T0305Z_040_EVENT_CAST_SRF_(5m)_SEQ-(100L-or-15min)_W>3_N000000063	6.0694	P00DT04H03M	"tara_20100322t0710z_040_event_cast,tara_20100322t0930z_040_event_cast,tara_20100322t1123z_040_event_cast,tara_20100322t1313z_040_event_cast,tara_20100322t1550z_040_event_cast"	1	0.0019	0.0019	0.0019	0.0019	0.0019	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0.0066	0.0066	0.0066	0.0066	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0	0	0	0	0	0.0787	0.0787	0.0787	0.0787	0.0787	0.0051	0.0051	0.0051	0.0051	0.0051	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0.0271	0.0271	0.0271	0.0271	0.0271	0.0271	0.0271	0.0271	0.0271	0.0271	0.0577	0.0577	0.0577	0.0577	0.0577	0.1179	0.1179	0.1179	0.1179	0.1179	0.1756	0.1756	0.1756	0.1756	0.1756	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099
TARA_N000000047	SAMEA2620025	ERS488834	TARA_038	TARA_20100315T1118Z_038_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	0.8	5	TARA_038_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100315T1118Z_038_EVENT_PUMP_DCM_(25m)_SEQ-(100L-or-15min)_W0.8-5_N000000047	7.487	P00DT01H45M	"tara_20100315t0936z_038_event_cast,tara_20100316t0956z_038_event_cast"	1	0.0435	0.0435	0.0435	0.0435	0.0435	0.054	0.054	0.054	0.054	0.054	0	0	0	0	0	0.0085	0.0085	0.0085	0.0085	0.0085	0.0068	0.0068	0.0068	0.0068	0.0068	0.0589	0.0589	0.0589	0.0589	0.0589	0.0262	0.0262	0.0262	0.0262	0.0262	0.0135	0.0135	0.0135	0.0135	0.0135	0.0056	0.0056	0.0056	0.0056	0.0056	0.0035	0.0035	0.0035	0.0035	0.0035	0.1067	0.1067	0.1067	0.1067	0.1067	0.0079	0.0079	0.0079	0.0079	0.0079	0	0	0	0	0	0	0	0	0	0	0.1518	0.1518	0.1518	0.1518	0.1518	0	0	0	0	0	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0878	0.0878	0.0878	0.0878	0.0878	0.4255	0.4255	0.4255	0.4255	0.4255	0.5132	0.5132	0.5132	0.5132	0.5132	0	0	0	0	0	0.0295	0.0295	0.0295	0.0295	0.0295
TARA_N000000046	SAMEA2730588	ERS488821	TARA_038	TARA_20100315T0531Z_038_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_038_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100315T0531Z_038_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000046	7.929	P00DT04H01M	"tara_20100315t0936z_038_event_cast,tara_20100316t0956z_038_event_cast"	2	0.0072	0.0072	0.0114	0.0156	0.0156	0.0107	0.0107	0.0161	0.0215	0.0215	0	0	0	0	0	0	0	0.0019	0.0038	0.0038	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015	0.0187	0.0187	0.02745	0.0362	0.0362	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.1611	0.1611	0.1641	0.1671	0.1671	0	0	0	0	0	0.0024	0.0024	0.00245	0.0025	0.0025	0	0	0	0	0	0.0289	0.0289	0.0389	0.0489	0.0489	0.0289	0.0289	0.0389	0.0489	0.0489	0.0676	0.0676	0.0769	0.0862	0.0862	0.1521	0.1521	0.1898	0.2275	0.2275	0.2197	0.2197	0.2667	0.3137	0.3137	0	0	0	0	0	0.0176	0.0176	0.0194	0.0212	0.0212
TARA_N000000045	SAMEA2730547	ERS488817	TARA_038	TARA_20100315T0337Z_038_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_038_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100315T0337Z_038_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000045	9.9947	P00DT05H55M	"tara_20100315t0936z_038_event_cast,tara_20100316t0956z_038_event_cast"	2	0.0072	0.0072	0.0114	0.0156	0.0156	0.0107	0.0107	0.0161	0.0215	0.0215	0	0	0	0	0	0	0	0.0019	0.0038	0.0038	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015	0.0187	0.0187	0.02745	0.0362	0.0362	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.1611	0.1611	0.1641	0.1671	0.1671	0	0	0	0	0	0.0024	0.0024	0.00245	0.0025	0.0025	0	0	0	0	0	0.0289	0.0289	0.0389	0.0489	0.0489	0.0289	0.0289	0.0389	0.0489	0.0489	0.0676	0.0676	0.0769	0.0862	0.0862	0.1521	0.1521	0.1898	0.2275	0.2275	0.2197	0.2197	0.2667	0.3137	0.3137	0	0	0	0	0	0.0176	0.0176	0.0194	0.0212	0.0212
TARA_N000002817	SAMEA2623989	ERS494711	TARA_153	TARA_20120324T0813Z_153_EVENT_PUMP	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	25	23	27	5	20	TARA_153_MIX_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20120324T0813Z_153_EVENT_PUMP_MIX_(25m)_SEQ-(500mL-or-15min)_W5-20_N000002817	4470.7316	P19DT17H01M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002803	SAMEA2623950	ERS494662	TARA_152	TARA_20120320T2144Z_152_EVENT_PUMP	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	25	23	27	0.8		TARA_152_MIX_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120320T2144Z_152_EVENT_PUMP_MIX_(25m)_SEQ-(100L-or-15min)_W>0.8_N000002803	4445.9695	P16DT06H32M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002761	SAMEA2731674	ERS494604	TARA_152	TARA_20120319T0958Z_152_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_152_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120319T0958Z_152_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002761	4458.2643	P14DT18H46M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002751	SAMEA2732058	ERS494557	TARA_151	TARA_20120309T1705Z_151_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	180	2000	TARA_151_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120309T1705Z_151_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N180-2000_N000002751	3626.6209	P05DT01H53M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002755	SAMEA2732088	ERS494553	TARA_151	TARA_20120309T1617Z_151_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	20	180	TARA_151_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120309T1617Z_151_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N20-180_N000002755	3623.7792	P05DT01H05M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002745	SAMEA2732085	ERS494545	TARA_151	TARA_20120309T1242Z_151_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_151_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120309T1242Z_151_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002745	3627.9307	P04DT21H30M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002147	SAMEA2731999	ERS494478	TARA_150	TARA_20120305T1610Z_150_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	5	20	TARA_150_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120305T1610Z_150_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N5-20_N000002147	2916.8092	P01DT00H58M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002695	SAMEA2623815	ERS494452	TARA_150	TARA_20120305T0925Z_150_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_150_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120305T0925Z_150_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002695	2905.6303	P31DT18H13M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002137	SAMEA2731851	ERS494422	TARA_149	TARA_20120301T1459Z_149_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_149_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120301T1459Z_149_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002137	1889.9089	P27DT23H47M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002139	SAMEA2731641	ERS494418	TARA_149	TARA_20120301T1422Z_149_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_149_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120301T1422Z_149_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002139	1888.7121	P27DT23H10M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002141	SAMEA2731846	ERS494412	TARA_149	TARA_20120301T1301Z_149_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_149_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120301T1301Z_149_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002141	1885.7224	P27DT21H49M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002115	SAMEA2731821	ERS494359	TARA_148	TARA_20120224T1543Z_148_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_148_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120224T1543Z_148_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002115	979.349	P22DT00H31M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002105	SAMEA2732077	ERS494322	TARA_147	TARA_20120218T2123Z_147_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_147_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120218T2123Z_147_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002105	759.5468	P16DT06H11M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003257	SAMEA2730877	ERS494263	TARA_146	TARA_20120215T1649Z_146_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_146_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120215T1649Z_146_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003257	497.6082	P13DT01H37M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003227	SAMEA2731035	ERS494195	TARA_145	TARA_20120202T1446Z_145_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_145_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120202T1446Z_145_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003227	0.82269	P00DT00H25M	tara_20120202t1514z_145_event_cast	2	0.0236	0.0236	0.0248	0.026	0.026	0.058	0.058	0.0592	0.0604	0.0604	0	0	0	0	0	0.0064	0.0064	0.00715	0.0079	0.0079	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087	0.0854	0.0854	0.0907	0.096	0.096	0.0135	0.0135	0.01425	0.015	0.015	0.0208	0.0208	0.02185	0.0229	0.0229	0.001	0.001	0.0011	0.0012	0.0012	0.0201	0.0201	0.0206	0.0211	0.0211	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.0827	0.0827	0.08515	0.0876	0.0876	0.0827	0.0827	0.08515	0.0876	0.0876	0	0	0	0	0	0.6316	0.6316	0.64655	0.6615	0.6615	0.6316	0.6316	0.64655	0.6615	0.6615	0.0131	0.0131	0.0145	0.0159	0.0159	0.0221	0.0221	0.02315	0.0242	0.0242
