Sampling_EventID	sample_name	BioSample	Depth	Description	ENA checklist	Event Date/Time	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Protocol Label	SRA accession	Salinity	Sample Name	Sampling Campaign	Sampling Platform	Sampling Site	Temperature	environment (biome)	purl_biome	environment (feature)	purl_feature	environment (material)	purl_material	event label	nitrate sensor	oxygen sensor	sample collection device	sample site	size fraction lower threshold
GEOARTIC_SE_01	KD083_170407	SAMEA104347431	0	"Station 46 melt pond, depth 0m"	ERC000027	19-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972409	NA	ERS1972409	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	melt pond	http://purl.obolibrary.org/obo/ENVO_03000040	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_02	KD083_170322	SAMEA104347430	0	"Station 46 melt pond, depth 0m"	ERC000027	19-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972408	NA	ERS1972408	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	melt pond	http://purl.obolibrary.org/obo/ENVO_03000040	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_03	KD091_170407	SAMEA104347443	0.1	"Station 46 sea ice, depth 0.1m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972421	NA	ERS1972421	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_04	KD091_170322	SAMEA104347442	0.1	"Station 46 sea ice, depth 0.1m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972420	NA	ERS1972420	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_05	KD090_170407	SAMEA104347441	0.3	"Station 46 sea ice, depth 0.3m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972419	NA	ERS1972419	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_06	KD090_170322	SAMEA104347440	0.3	"Station 46 sea ice, depth 0.3m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972418	NA	ERS1972418	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_07	KD089_170407	SAMEA104347439	0.5	"Station 46 sea ice, depth 0.5m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972417	NA	ERS1972417	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_08	KD089_170322	SAMEA104347438	0.5	"Station 46 sea ice, depth 0.5m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972416	NA	ERS1972416	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_09	KD088_170407	SAMEA104347437	0.7	"Station 46 sea ice, depth 0.7m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972415	NA	ERS1972415	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_10	KD088_170322	SAMEA104347436	0.7	"Station 46 sea ice, depth 0.7m"	ERC000027	20-09-2015	82.50385	82.50385	-149.7905	-149.7905	Arctic Ocean	NPL022	ERS1972414	NA	ERS1972414	GEOTRACES ARCTIC 2015	CGC Healy	46	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_11	KD060A_170407	SAMEA104347429	0.5	"Station 43 sea ice, depth 0.5m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972407	NA	ERS1972407	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_12	KD060A_170322	SAMEA104347428	0.5	"Station 43 sea ice, depth 0.5m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972406	NA	ERS1972406	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_13	KD058_170407	SAMEA104347427	1.3	"Station 43 sea ice, depth 1.3m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972405	NA	ERS1972405	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_14	KD058_170322	SAMEA104347426	1.3	"Station 43 sea ice, depth 1.3m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972404	NA	ERS1972404	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_15	KD057_170407	SAMEA104347425	1.5	"Station 43 sea ice, depth 1.5m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972403	NA	ERS1972403	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_16	KD057_170322	SAMEA104347424	1.5	"Station 43 sea ice, depth 1.5m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972402	NA	ERS1972402	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_17	KD056_170407	SAMEA104347423	0.7	"Station 43 sea ice, depth 0.7m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972401	NA	ERS1972401	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_18	KD056_170322	SAMEA104347422	0.7	"Station 43 sea ice, depth 0.7m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972400	NA	ERS1972400	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_19	KD055_170407	SAMEA104347421	0.1	"Station 43 sea ice, depth 0.1m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972399	NA	ERS1972399	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_20	KD055_170322	SAMEA104347420	0.1	"Station 43 sea ice, depth 0.1m"	ERC000027	16-09-2015	85.16033333	85.16033333	-149.9722667	-149.9722667	Arctic Ocean	NPL022	ERS1972398	NA	ERS1972398	GEOTRACES ARCTIC 2015	CGC Healy	43	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_21	KD042_170407	SAMEA104347419	0.3	"Station 42 sea ice, depth 0.3m"	ERC000027	14-09-2015	85	85	-150	-150	Arctic Ocean	NPL022	ERS1972397	NA	ERS1972397	GEOTRACES ARCTIC 2015	CGC Healy	42	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_22	KD042_170322	SAMEA104347418	0.3	"Station 42 sea ice, depth 0.3m"	ERC000027	14-09-2015	85	85	-150	-150	Arctic Ocean	NPL022	ERS1972396	NA	ERS1972396	GEOTRACES ARCTIC 2015	CGC Healy	42	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_23	KD040_170407	SAMEA104347417	0.5	"Station 42 sea ice, depth 0.5m"	ERC000027	14-09-2015	85	85	-150	-150	Arctic Ocean	NPL022	ERS1972395	NA	ERS1972395	GEOTRACES ARCTIC 2015	CGC Healy	42	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_24	KD040_170322	SAMEA104347416	0.5	"Station 42 sea ice, depth 0.5m"	ERC000027	14-09-2015	85	85	-150	-150	Arctic Ocean	NPL022	ERS1972394	NA	ERS1972394	GEOTRACES ARCTIC 2015	CGC Healy	42	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_25	KD021_170407	SAMEA104347413	0.1	"Station 33 sea ice, depth 0.1m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972391	NA	ERS1972391	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_26	KD021_170322	SAMEA104347412	0.1	"Station 33 sea ice, depth 0.1m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972390	NA	ERS1972390	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_27	KD020_170407	SAMEA104347411	0.9	"Station 33 sea ice, depth 0.9m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972389	NA	ERS1972389	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_28	KD020_170322	SAMEA104347410	0.9	"Station 33 sea ice, depth 0.9m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972388	NA	ERS1972388	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_29	KD016_170407	SAMEA104347409	0.7	"Station 33 sea ice, depth 0.7m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972387	NA	ERS1972387	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_30	KD016_170322	SAMEA104347408	0.7	"Station 33 sea ice, depth 0.7m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972386	NA	ERS1972386	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_31	KD015_170407	SAMEA104347407	0.5	"Station 33 sea ice, depth 0.5m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972385	NA	ERS1972385	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_32	KD015_170322	SAMEA104347406	0.5	"Station 33 sea ice, depth 0.5m"	ERC000027	07-09-2015	89.99033333	89.99033333	-89.2525	-89.2525	Arctic Ocean	NPL022	ERS1972384	NA	ERS1972384	GEOTRACES ARCTIC 2015	CGC Healy	33	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_33	KD012_170407	SAMEA104347405	0.7	"Station 31 sea ice, depth 0.7m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972383	NA	ERS1972383	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_34	KD012_170322	SAMEA104347404	0.7	"Station 31 sea ice, depth 0.7m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972382	NA	ERS1972382	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_35	KD011_170407	SAMEA104347403	1.5	"Station 31 sea ice, depth 1.5m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972381	NA	ERS1972381	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_36	KD011_170322	SAMEA104347402	1.5	"Station 31 sea ice, depth 1.5m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972380	NA	ERS1972380	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_37	KD009_170407	SAMEA104347401	0.1	"Station 31 sea ice, depth 0.1m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972379	NA	ERS1972379	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_38	KD009_170322	SAMEA104347400	0.1	"Station 31 sea ice, depth 0.1m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972378	NA	ERS1972378	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_39	KD007_170407	SAMEA104347399	0.5	"Station 31 sea ice, depth 0.5m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972377	NA	ERS1972377	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_40	KD007_170322	SAMEA104347398	0.5	"Station 31 sea ice, depth 0.5m"	ERC000027	04-09-2015	88.4072	88.4072	-176.7614333	-176.7614333	Arctic Ocean	NPL022	ERS1972376	NA	ERS1972376	GEOTRACES ARCTIC 2015	CGC Healy	31	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200						
GEOARTIC_SE_41	KD008_S1_4	SAMEA98136418	1.1	"Arctic sea ice metagenome, 1.1 m"	ERC000011	21-09-2015		88.4072		-176.7614333	Arctic Ocean	NPL022	ERS1568963	21.91196841	ERS1568963	GEOTRACES ARCTIC 2017	CGC Healy	31	-1.35	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6210			ice auger		0.22
GEOARTIC_SE_42	KD039_S4_73	SAMEA98146168	0.7	"Arctic sea ice metagenome, 0.7 m"	ERC000011	14-09-2015		85.723		-150.6090833	Arctic Ocean	NPL022	ERS1568976	19.92153771	ERS1568976	GEOTRACES ARCTIC 2019	CGC Healy	42	-1.0675	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6283			ice auger		0.22
GEOARTIC_SE_43	KD038_S7_74	SAMEA98145418	1.3	"Arctic sea ice metagenome, 1.3 m"	ERC000011	14-09-2015		85.723		-150.6090833	Arctic Ocean	NPL022	ERS1568975	26.21433718	ERS1568975	GEOTRACES ARCTIC 2022	CGC Healy	42	-1.45	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6283			ice auger		0.22
GEOARTIC_SE_44	KD150_S12_31	SAMEA98153668	1.1	"Arctic sea ice metagenome, 1.1 m"	ERC000011	07-10-2015		71.9966		-162.496	Arctic Ocean	NPL022	ERS1568986		ERS1568986	GEOTRACES ARCTIC 2026	CGC Healy	33		marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6483			Niskin bottle		0.22
GEOARTIC_SE_45	KD035_S5_76	SAMEA98144668	0.9	"Arctic sea ice metagenome, 0.9 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568974	16.23219365	ERS1568974	GEOTRACES ARCTIC 2027	CGC Healy	39	-0.905	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_46	KD006_S11_87	SAMEA98135668	0.9	"Arctic sea ice metagenome, 0.9 m"	ERC000011	04-09-2015		88.4072		-176.7614333	Arctic Ocean	NPL022	ERS1568962	19.29757759	ERS1568962	GEOTRACES ARCTIC 2030	CGC Healy	31	-1.17	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6210			ice auger		0.22
GEOARTIC_SE_47	KD102_S2_52	SAMEA98152918	0.05	"Arctic sea ice metagenome, 0.05 m"	ERC000011	27-09-2015		77.4476		-147.8711	Arctic Ocean	NPL022	ERS1568985		ERS1568985	GEOTRACES ARCTIC 2031	CGC Healy	52		marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6405			ice auger		0.22
GEOARTIC_SE_48	KD034_S6_77	SAMEA98143918	0.1	"Arctic sea ice metagenome, 0.1 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568973	12.40544434	ERS1568973	GEOTRACES ARCTIC 2032	CGC Healy	39	-0.655	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_49	KD033_S9_78	SAMEA98143168	1.5	"Arctic sea ice metagenome, 1.5 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568972	24.39584968	ERS1568972	GEOTRACES ARCTIC 2034	CGC Healy	39	-1.3625	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_50	KD092_S7_23	SAMEA98152168	0.1	"Arctic sea ice metagenome, 0.1 m"	ERC000011	20-09-2015		82.50385		-149.7905	Arctic Ocean	NPL022	ERS1568984	27.13961801	ERS1568984	GEOTRACES ARCTIC 2036	CGC Healy	46	-1.3775	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6348			ice auger		0.22
GEOARTIC_SE_51	KD033_S8_75	SAMEA98142418	1.5	"Arctic sea ice metagenome, 1.5 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568971	24.39584968	ERS1568971	GEOTRACES ARCTIC 2038	CGC Healy	39	-1.3625	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_52	KD087_S6_18	SAMEA98151418	0.9	"Arctic sea ice metagenome, 0.9 m"	ERC000011	20-09-2015		82.50385		-149.7905	Arctic Ocean	NPL022	ERS1568983	23.83886978	ERS1568983	GEOTRACES ARCTIC 2040	CGC Healy	46	-1.29	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6348			ice auger		0.22
GEOARTIC_SE_53	KD032_S7_79	SAMEA98141668	1.1	"Arctic sea ice metagenome, 1.1 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568970	19.45657158	ERS1568970	GEOTRACES ARCTIC 2041	CGC Healy	39	-1.0825	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_54	KD060B_S11_60B	SAMEA98150668	0.3	"Arctic sea ice metagenome, 0.3 m"	ERC000011	16-09-2015		85.16033333		-149.9722667	Arctic Ocean	NPL022	ERS1568982	47.87118489	ERS1568982	GEOTRACES ARCTIC 2043	CGC Healy	43	-2.7225	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6324			ice auger		0.22
GEOARTIC_SE_55	KD031_S8_80	SAMEA98140918	0.3	"Arctic sea ice metagenome, 0.3 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568969	11.43140765	ERS1568969	GEOTRACES ARCTIC 2044	CGC Healy	39	-0.6	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_56	KD059_S4_61	SAMEA98149918	1.1	"Arctic sea ice metagenome, 1.1 m"	ERC000011	16-09-2015		85.16033333		-149.9722667	Arctic Ocean	NPL022	ERS1568981	33.64074589	ERS1568981	GEOTRACES ARCTIC 2047	CGC Healy	43	-1.93	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6324			ice auger		0.22
