sample_event_ID	cruise_name	EXPOCODE	Ship	STNNBR	CASTNO	section	ISO_DateTime	Date	Year	Month	Day	timeutc	timecode	lon	lat	nav_code	depth_max	pres_max	depth_hgt	parameters	comments	HOT_summary_file_name	ROSETTE	CTDPRS	A_CAR	ALKALIN	ATP	B_CAR	BUT_19	CAROTEN	CHL_Plus	CHLC1_2	CHLDA_A	CHL_A	CHL_B	CHL_C3	CHL_C4	CTDOXY	CTDSAL	CTDTMP	DIADINO	DIC	DOC	DON	DOP	DV_CHLA	E_BACT	FUCO	GTP	H_BACT	H2O2	HEX_19	HPLCchl	LLN	LLP	LLSi	LUTEIN	MV_CHLA	N2O	NO2	NO2_NO3	OXYGEN	P_BACT	P13C	P15N	PC	PERID	PE_pt4u	PE_10u	PE_5u	PH	PHEO	PHSPHT	PIC	PN	PP	PRASINO	PSi	REPLICT	S_BACT	SALNITY	SIGMA	SILCAT	SPEC_SI	TD700A	TD700B	TD700C	TDN	TDP	THETA	VIOL	ZEAXAN	num_bottles	pCO2	QUALT1	QUALT2	QUALT3	QUALT4	QUALT5	QUALT6	QUALT7	QUALT8	QUALT9	QUAL10
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	23	497.3														124.8	34.0449	7.1064																																							1			26.658								7.0591			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	22	497.3														124.8	34.0447	7.102																																							1			26.659								7.0548			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	21	497.3														124.8	34.0447	7.1011																																							1			26.659								7.0538			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	20	497.3														124.6	34.0443	7.1																																							1			26.659								7.0528			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	19	497														124.4	34.0449	7.1067																																							1			26.658								7.0594			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	18	497														124.1	34.0453	7.105																																							1			26.659								7.0578			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	17	497.3														123.8	34.0451	7.1046																																							1			26.659								7.0574			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	16	497														123.6	34.0449	7.1101																																							1			26.658								7.0629			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	15	496.6														123.3	34.0459	7.1117																																							1			26.658								7.0645			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	14	496.7														123.1	34.0458	7.1122																																							1			26.658								7.065			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	13	496.7														122.9	34.0461	7.1118																																							1			26.658								7.0646			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	12	496.4														123.7	34.0458	7.1133																																							1			26.658								7.0661			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	11	496.4														123.9	34.0462	7.115																																							1			26.658								7.0678			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	10	496.3														124.1	34.0461	7.1155																																							1			26.658								7.0683			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	9	496.2														124.2	34.0461	7.1163																																							1			26.658								7.0692			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	8	496.2														124.3	34.0462	7.1162																																							1			26.658								7.069			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	7	496.1														124.3	34.0463	7.1167																																							1			26.658								7.0696			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	6	495.9														124.2	34.0465	7.1187																																							1			26.658								7.0715			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	5	495.9														124	34.0466	7.1187																																							1			26.658								7.0716			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	4	495.9														123.9	34.0465	7.1185																																							1			26.658								7.0713			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	3	496.5														123.7	34.0467	7.1165																																							1			26.658								7.0693			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	2	496.5														123.5	34.0467	7.1159																																							1			26.658								7.0687			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_95	179	33KB179_1	33KB179/1	2	19	PRS2	2006-03-11T15:28:00	31106	2006	3	11	1528	BE	-157.9992	22.747	GPS	4747	500	4251		Dual T; C sensors	cruise.summaries/hot179.sum	1	496.5														123.4	34.0466	7.1129																																							1			26.659								7.0657			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	24	503.2														165.4	34.0826	8.5565																																							1			26.477								8.5032			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	23	503.2														164.9	34.0824	8.5664																																							1			26.476								8.513			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	22	503.3														164.3	34.0837	8.5619																																							1			26.477								8.5085			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	21	502.9														163.6	34.083	8.5737																																							1			26.475								8.5204			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	20	503.1														163	34.0832	8.5613																																							1			26.477								8.5079			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	19	503.1														162.4	34.0831	8.564																																							1			26.477								8.5107			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	18	502.6														161.8	34.0833	8.5785																																							1			26.475								8.5252			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	17	502.6														161.4	34.0825	8.5742																																							1			26.475								8.5209			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	16	502.6														161.1	34.0839	8.5692																																							1			26.476								8.5159			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	15	502.8														163.2	34.0839	8.5664																																							1			26.477								8.5131			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	14	502.7														163	34.0826	8.58																																							1			26.474								8.5266			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	13	502.8														162.8	34.0807	8.641																																							1			26.463								8.5875			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	12	502.7														162.5	34.0858	8.6947																																							1			26.459								8.6409			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	11	502.2														162.2	34.0873	8.6884																																							1			26.461								8.6348			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	10	502.6														161.8	34.0856	8.6642																																							1			26.463								8.6106			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	9	502.1														161.5	34.0864	8.653																																							1			26.466								8.5994			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	8	502.7														161.2	34.0871	8.6168																																							1			26.472								8.5633			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	7	502.4														160.9	34.0853	8.6216																																							1			26.47								8.5681			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	6	502.4														160.8	34.0851	8.653																																							1			26.465								8.5994			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	5	502.1														160.7	34.087	8.7132																																							1			26.457								8.6595			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	4	502.4														160.8	34.0882	8.7189																																							1			26.457								8.6651			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	3	502.4														161	34.0882	8.7189																																							1			26.457								8.6651			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	2	502.4														161.4	34.0882	8.7189																																							1			26.457								8.6651			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_99	186	33KB186_1	33KB186/1	2	5	PRS2	2006-10-19T16:31:00	101906	2006	10	19	1631	BE	-157.9968	22.7508	GPS	4744	506	4242		Dual T; C sensors	cruise.summaries/hot186.sum	1	502.9														161.8	34.088	8.714																																							1			26.457								8.6601			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	24	502.3														154.7	34.073	8.2785																																							1			26.512								8.2263			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	23	501.9														154.6	34.0736	8.2827																																							1			26.512								8.2305			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	22	502.3														154.4	34.0734	8.2827																																							1			26.512								8.2305			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	21	501.7														154.3	34.0737	8.2911																																							1			26.511								8.2389			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	20	501.7														154.1	34.074	8.292																																							1			26.511								8.2398			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	19	501.2														153.9	34.0737	8.2935																																							1			26.51								8.2413			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	18	501.4														153.8	34.0739	8.2937																																							1			26.51								8.2416			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	17	501.1														153.7	34.0738	8.2965																																							1			26.51								8.2444			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	16	501.2														153.7	34.0741	8.2974																																							1			26.51								8.2453			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	15	501														153.7	34.0744	8.2987																																							1			26.51								8.2466			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	14	500.9														153.7	34.0739	8.3007																																							1			26.509								8.2486			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	13	500.3														153.8	34.0743	8.3024																																							1			26.509								8.2503			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	12	500.9														153.9	34.0743	8.3033																																							1			26.509								8.2512			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	11	500.1														154.1	34.0748	8.3039																																							1			26.51								8.2518			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	10	500.1														154.2	34.0745	8.3051																																							1			26.509								8.2531			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	9	500.9														154.4	34.0744	8.3048																																							1			26.509								8.2526			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	8	500														154.5	34.0745	8.3074																																							1			26.509								8.2554			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	7	500.6														154.6	34.0748	8.3058																																							1			26.509								8.2537			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	6	500.4														154.7	34.0744	8.3058																																							1			26.509								8.2538			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	5	500.2														154.8	34.0742	8.3066																																							1			26.509								8.2546			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	4	500.5														154.8	34.0744	8.3055																																							1			26.509								8.2534			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	3	500.4														154.8	34.0743	8.3067																																							1			26.509								8.2546			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	2	500.1														154.7	34.0746	8.3086																																							1			26.509								8.2566			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_103	186	33KB186_1	33KB186/1	2	6	PRS2	2006-10-19T18:26:00	101906	2006	10	19	1826	BE	-158.0073	22.7588	GPS	4742	504	4242		Dual T; C sensors	cruise.summaries/hot186.sum	1	500														154.5	34.0746	8.3085																																							1			26.509								8.2565			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_98	186	33KB186_1	33KB186/1	2	10	PRS2	2006-10-20T04:58:00	102006	2006	10	20	458	BE	-157.9992	22.7498	GPS	4743	204	4540		Dual T; C sensors	cruise.summaries/hot186.sum	24	111.5														215.7	35.3079	22.0093																																							1			24.455								21.9872			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_98	186	33KB186_1	33KB186/1	2	10	PRS2	2006-10-20T04:58:00	102006	2006	10	20	458	BE	-157.9992	22.7498	GPS	4743	204	4540		Dual T; C sensors	cruise.summaries/hot186.sum	23	112														215.9	35.3083	22.0056																																							1			24.457								21.9834			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_98	186	33KB186_1	33KB186/1	2	10	PRS2	2006-10-20T04:58:00	102006	2006	10	20	458	BE	-157.9992	22.7498	GPS	4743	204	4540		Dual T; C sensors	cruise.summaries/hot186.sum	22	111.6														216	35.3078	22.0092																																							1			24.455								21.9871			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_98	186	33KB186_1	33KB186/1	2	10	PRS2	2006-10-20T04:58:00	102006	2006	10	20	458	BE	-157.9992	22.7498	GPS	4743	204	4540		Dual T; C sensors	cruise.summaries/hot186.sum	21	111.6														216	35.308	22.0082																																							1			24.456								21.9861			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_98	186	33KB186_1	33KB186/1	2	10	PRS2	2006-10-20T04:58:00	102006	2006	10	20	458	BE	-157.9992	22.7498	GPS	4743	204	4540		Dual T; C sensors	cruise.summaries/hot186.sum	20	111.5														216	35.3078	22.0102																																							1			24.455								21.9881			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
