cruise_name,station,cast,ISO_DateTime,Year,Month,Day,timeutc,lon,lat,depth_max,pres_max,Date,timecode,HOT_summary_file_name,parameters,num_bottles,section,nav_code,depth_hgt,EXPOCODE,Ship,comments,CTDPRS,CTDTMP,CTDSAL,CTDOXY,XMISS,CHLPIG,NUMBER,NITRATE,FLUOR,QUALT1
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",54.0,26.1242,35.2710,206.4,,0.1947,144,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",56.0,26.0284,35.2720,207.9,,0.1675,48,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",58.0,25.8818,35.2937,208.5,,0.1732,36,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",60.0,25.8413,35.3020,210.0,,0.1889,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",62.0,25.8459,35.3139,210.7,,0.1962,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",64.0,25.8083,35.3317,211.3,,0.2060,120,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",66.0,25.7377,35.3355,212.2,,0.2032,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",68.0,25.6324,35.3348,212.8,,0.1957,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",70.0,25.5598,35.3347,214.1,,0.2167,108,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",72.0,25.3744,35.3203,215.3,,0.1873,36,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",74.0,25.1823,35.3004,216.9,,0.2229,96,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",76.0,25.0500,35.2915,218.3,,0.2074,84,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",78.0,24.8724,35.2843,218.8,,0.2096,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",80.0,24.8520,35.2863,219.4,,0.2302,72,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",82.0,24.8370,35.2880,219.5,,0.2073,36,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",84.0,24.8489,35.2964,219.6,,0.2357,96,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",86.0,24.8332,35.3014,219.4,,0.2043,36,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",88.0,24.7734,35.3022,220.0,,0.2359,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",90.0,24.6152,35.3001,220.2,,0.2568,120,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",92.0,23.8656,35.2906,223.1,,0.2944,120,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",94.0,23.7103,35.2902,224.9,,0.2538,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",96.0,23.5861,35.2880,225.3,,0.2899,72,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",98.0,23.4163,35.2981,224.9,,0.2903,72,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",100.0,23.2866,35.3005,225.4,,0.2678,48,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",102.0,22.9938,35.2881,225.1,,0.3166,84,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",104.0,22.8993,35.2893,221.6,,0.3480,96,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",106.0,22.6646,35.2971,220.7,,0.3307,72,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",108.0,22.4878,35.2989,218.6,,0.4244,84,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",110.0,22.4749,35.3036,218.6,,0.4404,84,,,222292
