Sample ID	Sample label (BioSample)	Sample label (BioArchive)	Sample label (ENA)	URL file	Campaign	Site label	Site number	Event	Device	Comment	URI	Date/Time	Latitude	Longitude	Date/Time 2	Latitude 2	Longitude 2	Depth	TZ	Local time	Country, closest	Country, distance	BG province, closest, abbrev	BG province, closest, desc	BG province, distance	LME, closest, desc	LME, distance	Locality, site	Locality, region	URL ref	Biome	Env feature	Material	Protocol Label	Quantity	Container	Content	Size-fraction, upper thresh	Size-fraction, lower thresh	Treatment, chemicals	Treatment, storage	Temp	Sal	pH	[PO4]3-	[NO3]-	POC	[NO2]-	DOC	Plank nano/micro	PAR	Cond	PP C	OXYGEN	PON	Plank meso/macro	Bact prod C	DON	[NH4]+	Si(OH)4	Turbidity	Fluorometer	Chl a
OSD117_2014-06-21_0m_NPL022	SAMEA3275532	ABOKL92	ERS667549	https://www.ebi.ac.uk/ena/data/view/ERS667549	OSD-Jun-2014	OSD117	117	OSD117_20140621T1610Z	Bucket, plastic 5-L	[OBJECTIVE: Water sampling for the Ocean Sampling Day, investigate ocean microbial diversity][PLATFORM: Beach/Intertidal zone structure][DEVICE REPORTED: Sterilized 5L-Bucket][DESCRIPTION: Ocean water sample]	http://store.pangaea.de/Projects/OSD_2014/OSD117_20140621T1610Z.pdf	2014-06-21T16:10	37.167	-7.504	2014-06-21T16:40	37.167	-7.504	0	UTC+00	21-06-2014T16:10:00	PRT	0	CNRY	Coastal - Canary Coastal Province (EACB)	0	Iberian Coastal	0	S Iberian Atlantic - Tavira Beach	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	pelagic isothermal surface (ENVO:1000080)	mesotrophic water (ENVO:2225)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.64	37.93																				
OSD118_2014-06-21_0.2m_NPL022	SAMEA3275531	ABOKM55	ERS667548	https://www.ebi.ac.uk/ena/data/view/ERS667548	OSD-Jun-2014	OSD118	118	OSD118_20140621T1214Z	Bucket, plastic	[OBJECTIVE: Analysis of prokaryotic diversity in surface seawater.][PLATFORM: ENVO:00000000 SHORE][DEVICE REPORTED: Carboy][DESCRIPTION: Near-shore, surface seawater sampled. Seawater filtered on 0.22 uM Sterivex cartridges.]	http://store.pangaea.de/Projects/OSD_2014/OSD118_20140621T1214Z.pdf	2014-06-21T12:14	51.7423	-8.3112	2014-06-24T12:17	51.7423	-8.3112	0.2	UTC+00	21-06-2014T12:14:00	IRL	70	NECS	Coastal - NE Atlantic Shelves Province	0.000686768	Celtic-Biscay Shelf	52	Robert s Cove	Celtic Sea	http://marineregions.org/gazetteer.php?p=details&id=2351	neritic epipelagic zone biome (ENVO:1000042)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18	38	8.93	5.2647	0.8065		0.5435											2.7778				
OSD119_2014-06-21_1m_NPL022			ERS667547	https://www.ebi.ac.uk/ena/data/view/ERS667547	OSD-Jun-2014	OSD119	119	OSD119_20140621T1800Z	Bottle, Van Dorn	[OBJECTIVE: To collect environmental parameters and biological material for the OSD June 21st 2014][PLATFORM: Primero de Junio][DEVICE REPORTED: CTD and Van Dorn bottle samplers][DESCRIPTION: We collect 40 L of surface water in this point.]	http://store.pangaea.de/Projects/OSD_2014/OSD119_20140621T1800Z.pdf	2014-06-21T18:00	21.3142	-89.6712	2014-06-21T18:27	21.3621	-89.6602	1	UTC-06	21-06-2014T12:00:00	MEX	2705	CARB	Trades - Caribbean Province	0	Gulf of Mexico	0	Progreso	Gulf of Mexico	http://marineregions.org/gazetteer.php?p=details&id=4288	marine pelagic biome (ENVO:1000023)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	25.8	36.2	7		1.526		0.115				55.6							0.438				
OSD120_2014-06-21_5m_NPL022			ERS667546	https://www.ebi.ac.uk/ena/data/view/ERS667546	OSD-Jun-2014	OSD120	120	OSD120_20140621T1813Z	Bottle, Van Dorn	[OBJECTIVE: To collect environmental parameters and biological material for the OSD June 2014][PLATFORM: without registration][DEVICE REPORTED: CTD and Van Dorn bottle samplers][DESCRIPTION: We collected 40 L ]	http://store.pangaea.de/Projects/OSD_2014/OSD120_20140621T1813Z.pdf	2014-06-21T18:13	21.4934	-88.8468	2014-06-21T19:00	21.4934	-88.8468	5	UTC-06	21-06-2014T12:13:00	MEX	9007	CARB	Trades - Caribbean Province	0	Gulf of Mexico	0	Dzilam	Gulf of Mexico	http://marineregions.org/gazetteer.php?p=details&id=4288	marine pelagic biome (ENVO:1000023)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	26.7	38.98	6		1.493		0.052											0.438	3.6			
OSD121_2014-06-21_5m_NPL022			ERS667545	https://www.ebi.ac.uk/ena/data/view/ERS667545	OSD-Jun-2014	OSD121	121	OSD121_20140621T1759Z	Bottle, Van Dorn	[OBJECTIVE: To collect environmental parameters and biological material for the OSD 2014][PLATFORM: without registration][DEVICE REPORTED: CTD and Van Dorn bottle samplers][DESCRIPTION: We collected 40 L of water ]	http://store.pangaea.de/Projects/OSD_2014/OSD121_20140621T1759Z.pdf	2014-06-21T17:59	20.8841	-90.4967	2014-06-21T18:30	20.8841	-90.4967	5	UTC-06	21-06-2014T11:59:00	MEX	11090	CARB	Trades - Caribbean Province	0	Gulf of Mexico	0	Celestun	Gulf of Mexico	http://marineregions.org/gazetteer.php?p=details&id=4288	marine pelagic biome (ENVO:1000023)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	28.6	36.8	7		1.493		0.052				60.7							0.406	3.6			
OSD122_2014-06-22_0m_NPL022	SAMEA3275530	ABOKM54	ERS667544	https://www.ebi.ac.uk/ena/data/view/ERS667544	OSD-Jun-2014	OSD122	122	OSD122_20140622T0745Z	Water pump	[OBJECTIVE: Sampling for OSD][PLATFORM: boat][DEVICE REPORTED: pump][DESCRIPTION: OSD3-06-14 St a1 eilat NPL022 1Surface]	http://store.pangaea.de/Projects/OSD_2014/OSD122_20140622T0745Z.pdf	2014-06-22T07:45	29.4667	34.9291	2014-06-22T08:45	29.4667	34.9291	0	UTC+02	22-06-2014T09:45:00	ISR	3703	REDS	Coastal - Red Sea, Persian Gulf Province	0	Red Sea	0	Station A Gulf Of Eilat	Gulf of Aqaba	http://marineregions.org/gazetteer.php?p=details&id=4263	marine biome (ENVO:447)	surface water (ENVO:2042)	oligotrophic water (ENVO:2223)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24	40.5			0.25		0.01												0.69		0.106	
OSD123_2014-06-22_3.5m_NE08					OSD-Jun-2014	OSD123	123	OSD123_20140622T0900Z	Bottle, unknown 20-L	[OBJECTIVE: to characterize the bacterial dynamics at routinely offshore coastal station][PLATFORM: Not reported][DEVICE REPORTED: 20L bottles][DESCRIPTION: Sampling for OSD]	http://store.pangaea.de/Projects/OSD_2014/OSD123_20140622T0900Z.pdf	2014-06-22T09:00	32.822	32.954	2014-06-22T11:00	32.822	32.954	3.5	UTC+02	22-06-2014T11:00:00	EGY	173306	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Shikmona	Mediterranean Sea - Eastern Basin	http://marineregions.org/gazetteer.php?p=details&id=4280	marine subtidal rocky reef biome (ENVO:1000050)	marine subtidal rocky reef (ENVO:1000150)	coastal sea water (ENVO:2150)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27	39.4		0.02																		
OSD123_2014-06-22_4m_NPL022	SAMEA3275529	ABOKL83	ERS667543	https://www.ebi.ac.uk/ena/data/view/ERS667543	OSD-Jun-2014	OSD123	123	OSD123_20140622T0900Z	Bottle, unknown 20-L	[OBJECTIVE: to characterize the bacterial dynamics at routinely offshore coastal station][PLATFORM: Not reported][DEVICE REPORTED: 20L bottles][DESCRIPTION: Sampling for OSD]	http://store.pangaea.de/Projects/OSD_2014/OSD123_20140622T0900Z.pdf	2014-06-22T09:00	32.822	32.954	2014-06-22T11:00	32.822	32.954	4	UTC+02	22-06-2014T11:00:00	EGY	173306	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Shikmona	Mediterranean Sea - Eastern Basin	http://marineregions.org/gazetteer.php?p=details&id=4280	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27	39.4		0.02	0.34							6.7				4						
OSD124_2014-06-21_5m_NE08	SAMEA3275528	ABOKM91	ERS667542	https://www.ebi.ac.uk/ena/data/view/ERS667542	OSD-Jun-2014	OSD124	124	OSD124_20140621T0325Z		[OBJECTIVE: Marine biome and virome][PLATFORM: Vessel at fixed position][DEVICE REPORTED: Not reported][DESCRIPTION: In this site, the ocean water and coastal water is sporadically interchanged.]	http://store.pangaea.de/Projects/OSD_2014/OSD124_20140621T0325Z.pdf	2014-06-21T03:25	34.32444	135.12083	2014-06-21T03:40	34.32444	135.12083	5	UTC+09	21-06-2014T12:25:00	JPN	422	KURO	Westerlies - Kuroshio Current Province	0	Kuroshio Current	0	Osaka Bay	Japan Sea	http://marineregions.org/gazetteer.php?p=details&id=4307	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	21.15	33.19																				
OSD124_2014-06-21_5m_NPL022	SAMEA3275527	ABOKM72	ERS667541	https://www.ebi.ac.uk/ena/data/view/ERS667541	OSD-Jun-2014	OSD124	124	OSD124_20140621T0325Z		[OBJECTIVE: Marine biome and virome][PLATFORM: Vessel at fixed position][DEVICE REPORTED: Not reported][DESCRIPTION: In this site, the ocean water and coastal water is sporadically interchanged.]	http://store.pangaea.de/Projects/OSD_2014/OSD124_20140621T0325Z.pdf	2014-06-21T03:25	34.32444	135.12083	2014-06-21T03:40	34.32444	135.12083	5	UTC+09	21-06-2014T12:25:00	JPN	422	KURO	Westerlies - Kuroshio Current Province	0	Kuroshio Current	0	Osaka Bay	Japan Sea	http://marineregions.org/gazetteer.php?p=details&id=4307	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	21.15	33.19																				
OSD125_2014-06-21_0m_NPL022	SAMEA3275526	ABOKM38	ERS667540	https://www.ebi.ac.uk/ena/data/view/ERS667540	OSD-Jun-2014	OSD125	125	OSD125_20140621T1300Z	Bucket, plastic	[OBJECTIVE: Sampling for OSD][PLATFORM: Pier][DEVICE REPORTED: Bucket and Rope/Horiba][DESCRIPTION: Surface water sampling for OSD]	http://store.pangaea.de/Projects/OSD_2014/OSD125_20140621T1300Z.pdf	2014-06-21T13:00	55.03306	-1.43278	2014-06-21T16:55	55.03306	-1.43278	0	UTC+00	21-06-2014T13:00:00	GBR	0	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	123	Dove Marine Laboratory Cullercoats Beach	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16.04	26.4	8.5								35.2		50							13.5		
OSD126_2014-06-21_1m_NPL022	SAMEA3275525	ABOKM13	ERS667539	https://www.ebi.ac.uk/ena/data/view/ERS667539	OSD-Jun-2014	OSD126	126	OSD126_20140621T1215Z	Bottle, Niskin 1.6-L	[OBJECTIVE: Surface water sample in Fjord Eyjafjordur, Iceland at 21.6.2014 at 12:15. 0.22 um Sterivex filtration][PLATFORM: Research Vessel Einari Nesi][DEVICE REPORTED: Nissan Bottles 1.6 L][DESCRIPTION: Water more turbid than of sample]	http://store.pangaea.de/Projects/OSD_2014/OSD126_20140621T1215Z.pdf	2014-06-21T12:15	66.00691	-18.19653	2014-06-21T12:31	66.00659	-18.19753	1	UTC+00	21-06-2014T12:15:00	ISL	0	ARCT	Polar - Atlantic Arctic Province	0.069496955	Iceland Shelf and Sea	3870	Eyafjordur_1	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	fjord (ENVO:39)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	12.2	42.3																				
OSD127_2014-06-21_10m_NPL022	SAMEA3275524	ABOKM16	ERS667538	https://www.ebi.ac.uk/ena/data/view/ERS667538	OSD-Jun-2014	OSD127	127	OSD127_20140621T1143Z	Bottle, Niskin 1.6-L	[OBJECTIVE: Ocean water in 10 m depth for comparison with same location at 1 m][PLATFORM: Research vessel Einari Nesi][DEVICE REPORTED: Niskin Bottles 1.6 L][DESCRIPTION: Identical location as OSD126_Eyjafordur_1 but different depth]	http://store.pangaea.de/Projects/OSD_2014/OSD127_20140621T1143Z.pdf	2014-06-21T11:43	66.00776	-18.19531	2014-06-21T12:12	66.00696	-18.19041	10	UTC+00	21-06-2014T11:43:00	ISL	0	ARCT	Polar - Atlantic Arctic Province	0.070975589	Iceland Shelf and Sea	3950	Eyafjordur_2	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	fjord (ENVO:39)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	11.24	59.7									59.7											
OSD128_2014-06-21_1m_NPL022	SAMEA3275523	ABOKM57	ERS667537	https://www.ebi.ac.uk/ena/data/view/ERS667537	OSD-Jun-2014	OSD128	128	OSD128_20140621T1705Z	Bottle, Niskin 1.6-L	[OBJECTIVE: Eyjafjordur, Akureyri, Iceland][PLATFORM: Research vessel Einari Nesi][DEVICE REPORTED: Nissan bottles 1.6 L][DESCRIPTION: Surface sampling]	http://store.pangaea.de/Projects/OSD_2014/OSD128_20140621T1705Z.pdf	2014-06-21T17:05	65.4886	-18.0608	2014-06-21T17:19	65.4877	-18.06032	1	UTC+00	21-06-2014T17:05:00	ISL	0	ARCT	Polar - Atlantic Arctic Province	0.154969406			Eyafjordur_3			marine biome (ENVO:447)	fjord (ENVO:39)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	12	14									14											
OSD129_2014-06-21_10m_NPL022	SAMEA3275522	ABOKM22	ERS667536	https://www.ebi.ac.uk/ena/data/view/ERS667536	OSD-Jun-2014	OSD129	129	OSD129_20140621T1638Z	Bottle, Niskin 1.6-L	[OBJECTIVE: Eyjafjordur, Akureyri, Iceland][PLATFORM: Research Vessel Einari Nesi][DEVICE REPORTED: Niskin bottles 1.6 L][DESCRIPTION: 10 m sample of same site as OSD 128]	http://store.pangaea.de/Projects/OSD_2014/OSD129_20140621T1638Z.pdf	2014-06-21T16:38	65.817186	-18.101835	2014-06-21T17:03	65.48868	-18.0608	10	UTC+00	21-06-2014T16:38:00	ISL	1325	ARCT	Polar - Atlantic Arctic Province	0	Iceland Shelf and Sea	0	Eyafjordur_4	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	fjord (ENVO:39)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	9.9	61.5									61.5											
OSD13_2014-06-21_0m_NPL022	SAMEA3275634	ABOKM46	ERS667655	https://www.ebi.ac.uk/ena/data/view/ERS667655	OSD-Jun-2014	OSD13	13	OSD13_20140621T0630Z	Bottle, Nansen	[OBJECTIVE: The link between bacterial diversity and microbial community function in the unique Black Sea is very interesting and important.][PLATFORM: research vessel Akademik][DEVICE REPORTED: Nansen bottle][DESCRIPTION:  Pouring rain for days before sampling.]	http://store.pangaea.de/Projects/OSD_2014/OSD13_20140621T0630Z.pdf	2014-06-21T06:30	43.185	27.936667	2014-06-21T06:45	43.185	27.936667	0	UTC+02	21-06-2014T08:30:00	BGR	779	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.019022073	Black Sea	0	Varna Bay	Black Sea	http://marineregions.org/gazetteer.php?p=details&id=3319	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	22.87	12.6																				
OSD130_2014-06-21_1m_NPL022	SAMEA3275521	ABOKM26	ERS667535	https://www.ebi.ac.uk/ena/data/view/ERS667535	OSD-Jun-2014	OSD130	130	OSD130_20140621T1141Z	Bucket, plastic 5-L	[OBJECTIVE: Sampling of coastal waves, Eyjafjordur][PLATFORM: boat][DEVICE REPORTED: Plastic containers 5 L][DESCRIPTION: Surface sampling at 1 m depth]	http://store.pangaea.de/Projects/OSD_2014/OSD130_20140621T1141Z.pdf	2014-06-21T11:41	66.1316	-18.7902	2014-06-21T12:05	66.1316	-18.7902	1	UTC+00	21-06-2014T11:41:00	ISL	170	ARCT	Polar - Atlantic Arctic Province	0.059001445	Iceland Shelf and Sea	345	Eyafjordur_5	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	fjord (ENVO:39)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	10.1	48																				
OSD131_2014-06-21_1m_NPL022	SAMEA3275520	ABOKM40	ERS667534	https://www.ebi.ac.uk/ena/data/view/ERS667534	OSD-Jun-2014	OSD131	131	OSD131_20140621T0824Z	Bottle, Niskin	[OBJECTIVE: Black sea salinity is unique and bacterial diversity here is still in larger scale unstudied. In coastal zones this is even a more severe problem as these are with high ecological and public importance. Our interest are bacterial groups involved in biogeochemical processes in sediments and their interaction with the upstanding water column.][PLATFORM: Research vessel, LEM][DEVICE REPORTED: Niskin bottle][DESCRIPTION: ENVO:00000447 marine biome]	http://store.pangaea.de/Projects/OSD_2014/OSD131_20140621T0824Z.pdf	2014-06-21T08:24	42.413806	27.669	2014-06-21T11:30	42.424831	27.669019	1	UTC+02	21-06-2014T10:24:00								Sozopol bay (Zlatana ribka)	Black Sea	http://marineregions.org/gazetteer.php?p=details&id=3319				NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided																						
OSD132_2014-06-22_0.5m_NE08					OSD-Jun-2014	OSD132	132	OSD132_20140622T0845Z	Water pump	[OBJECTIVE: OSD sampling day][PLATFORM: Beach][DEVICE REPORTED: Plastic containers 5 L][DESCRIPTION: Sampling for OSD]	http://store.pangaea.de/Projects/OSD_2014/OSD132_20140622T0845Z.pdf	2014-06-22T08:45	32.0694	34.843	2014-06-22T09:00	32.0694	34.843	0.5	UTC+02	22-06-2014T10:45:00	ISR	0	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.080743217	Mediterranean Sea	7736	Sdot YAM	Mediterranean Sea - Eastern Basin	http://marineregions.org/gazetteer.php?p=details&id=4280	marine biome (ENVO:447)	surface water (ENVO:2042)	oligotrophic water (ENVO:2223)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27.3	39.35	8.18																			
OSD132_2014-06-22_0.5m_NPL022	SAMEA3275519	ABOKL90	ERS667533	https://www.ebi.ac.uk/ena/data/view/ERS667533	OSD-Jun-2014	OSD132	132	OSD132_20140622T0845Z	Water pump	[OBJECTIVE: OSD sampling day][PLATFORM: Beach][DEVICE REPORTED: Plastic containers 5 L][DESCRIPTION: Sampling for OSD]	http://store.pangaea.de/Projects/OSD_2014/OSD132_20140622T0845Z.pdf	2014-06-22T08:45	32.0694	34.843	2014-06-22T09:00	32.0694	34.843	0.5	UTC+02	22-06-2014T10:45:00	ISR	0	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.080743217	Mediterranean Sea	7736	Sdot YAM	Mediterranean Sea - Eastern Basin	http://marineregions.org/gazetteer.php?p=details&id=4280	marine biome (ENVO:447)	surface water (ENVO:2042)	oligotrophic water (ENVO:2223)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27.3	39.35	8.18		1.57		0.06												2.56			0.22
OSD133_2014-06-21_0m_NPL022	SAMEA3275518	ABOKM17	ERS667532	https://www.ebi.ac.uk/ena/data/view/ERS667532	OSD-Jun-2014	OSD133	133	OSD133_20140621T0724Z	Bottle, Niskin 5-L	[OBJECTIVE: Water samples taken at surface of the Robben Island Site with a Niskin bottle and CTD profile dips taken at each site using XRX620 CTD.][PLATFORM: Robben Island][DEVICE REPORTED: 5L Niskin bottle, 10L plastic bottles, XRX620 CTD.][DESCRIPTION: Particulate matter]	http://store.pangaea.de/Projects/OSD_2014/OSD133_20140621T0724Z.pdf	2014-06-21T07:24	-33.897069	18.386825	2014-06-21T08:14	-33.93572	18.47147	0	UTC+02	21-06-2014T09:24:00	ZAF	312	EAFR	Coastal - E. Africa Coastal Province	0	Benguela Current	0	Robben Island	South Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1914	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	15.06	35.16	6.5										95.87							0.56	6.48	
OSD135_2014-06-21_1m_NPL022	SAMEA3275516		ERS667530	https://www.ebi.ac.uk/ena/data/view/ERS667530	OSD-Jun-2014	OSD135	135	OSD135_20140621T0303Z	Bucket, plastic 5-L	[OBJECTIVE: TO CONTRIBUTE TO THE KNOWLEDGE OF MARINE MICROBIAL DIVERSITY AND FUNCTIONS IN WORLDWIDE OCEANS][PLATFORM: BOAT-KAYAK][DEVICE REPORTED: 5L BUCKET][DESCRIPTION: 1M SURFACE OF SEA WATER FROM GUAYMAS BAY]	http://store.pangaea.de/Projects/OSD_2014/OSD135_20140621T0303Z.pdf	2014-06-21T03:03	27.9011	-110.8717	2014-06-21T03:30	27.9011	-110.8717	1	UTC+08	21-06-2014T11:03:00	MEX	0	CAMR	Coastal - Central American Coastal Province	0.043320341	Gulf of California	0	Guaymas Bay	Gulf of California	http://marineregions.org/gazetteer.php?p=details&id=4314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	31.2	37.4	7.9	0.957	1.833		1.087				56.55		322.813					24.917		2.25		
OSD136_2014-06-21_0.1m_NPL022	SAMEA3275515		ERS667529	https://www.ebi.ac.uk/ena/data/view/ERS667529	OSD-Jun-2014	OSD136	136	OSD136_20140621T1056Z	Bottle, Nalgene 10-L	[OBJECTIVE: Jyllinge harbour has been sampled many times over the past years for bioactive bacteria and to study their interactions.][PLATFORM: Pier][DEVICE REPORTED: 10 L Nalgene flask][DESCRIPTION: Filters were degraded during shipment.]	http://store.pangaea.de/Projects/OSD_2014/OSD136_20140621T1056Z.pdf	2014-06-21T10:56	55.744993	12.094845	2014-06-21T13:02	55.744929	12.094845	0.1	UTC+01	21-06-2014T11:56:00	DNK	455	NECS	Coastal - NE Atlantic Shelves Province	0.009181343	North Sea	648	Jyllinge Harbour	Kattegat	http://marineregions.org/gazetteer.php?p=details&id=2374	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	17	16.2	8.3																			
OSD137_2014-06-21_0.1m_NPL022	SAMEA3275517		ERS667531	https://www.ebi.ac.uk/ena/data/view/ERS667531	OSD-Jun-2014	OSD137	137	OSD137_20140621T1401Z	Bottle, Nalgene 10-L	[OBJECTIVE: Helsinore harbor is a common sampling site in Denmark. Our focus is set on isolation of bioactive marine bacteria from this site and study their interactions.][PLATFORM: Beach][DEVICE REPORTED: 10 L Nalgene flask][DESCRIPTION: Filters lost due to degradation during shipment.]	http://store.pangaea.de/Projects/OSD_2014/OSD137_20140621T1401Z.pdf	2014-06-21T14:01	56.04386	12.613306	2014-06-21T16:00	56.04386	12.613306	0.1	UTC+01	21-06-2014T15:01:00	DNK	344	NECS	Coastal - NE Atlantic Shelves Province	0	Baltic Sea	81	Helsinore Harbour	Kattegat	http://marineregions.org/gazetteer.php?p=details&id=2374	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20	17.3	8.1																			
OSD14_2014-06-23_2m_NE08					OSD-Jun-2014	OSD14	14	OSD14_20140623T0805Z	Bottle, Niskin 12-L	[OBJECTIVE: OSD-2014 samples were collected as part of a long term observation time series at a station labelled by SOMLIT since 1997. The Observation Service of Arago Laboratory (SOLA, OOB) focuses on overall issues directly concerning the impact of global change on coastal areas and its relative importance regarding local human activities (global vs local). The SOLA site was selected for Temporal monitoring of Mediterranean coastal ecosystem dynamics, as representative of a normal situation, whereby a typology of seasonal and interannual fluctuations could be defined via the monitoring of relevant parameters on appropriate time scales.][PLATFORM: Not reported][DEVICE REPORTED: Profile was performed with a SBE19 SeaCat Conductivity-Temperature Depth (CTD) system manufactured by Sea-Bird Electronics Inc. Water samples were collected with a 12L Niskin Bottle][DESCRIPTION: ENVO:00000447 (Marine Biome) ENVO:00002042 (Surface Water) ENVO:00002010 ( Seawater)]	http://store.pangaea.de/Projects/OSD_2014/OSD14_20140623T0805Z.pdf	2014-06-23T07:40	42.49	3.14	2014-06-23T08:10	42.49	3.14	2	UTC+01	23-06-2014T08:40:00	FRA	153	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.01310823	Mediterranean Sea	0	Banyuls	Mediterranean Sea - Western Basin	http://marineregions.org/gazetteer.php?p=details&id=4279	marine biome (ENVO:447)	surface water (ENVO:2042)	saline water (ENVO:2010)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20.4522	37.833	8.278	0.01																		
OSD14_2014-06-23_2m_NPL022	SAMEA3275633	ABOKN03	ERS667654	https://www.ebi.ac.uk/ena/data/view/ERS667654	OSD-Jun-2014	OSD14	14	OSD14_20140623T0805Z	Bottle, Niskin 12-L	[OBJECTIVE: OSD-2014 samples were collected as part of a long term observation time series at a station labelled by SOMLIT since 1997. The Observation Service of Arago Laboratory (SOLA, OOB) focuses on overall issues directly concerning the impact of global change on coastal areas and its relative importance regarding local human activities (global vs local). The SOLA site was selected for Temporal monitoring of Mediterranean coastal ecosystem dynamics, as representative of a normal situation, whereby a typology of seasonal and interannual fluctuations could be defined via the monitoring of relevant parameters on appropriate time scales.][PLATFORM: Not reported][DEVICE REPORTED: Profile was performed with a SBE19 SeaCat Conductivity-Temperature Depth (CTD) system manufactured by Sea-Bird Electronics Inc. Water samples were collected with a 12L Niskin Bottle][DESCRIPTION: ENVO:00000447 (Marine Biome) ENVO:00002042 (Surface Water) ENVO:00002010 ( Seawater)]	http://store.pangaea.de/Projects/OSD_2014/OSD14_20140623T0805Z.pdf	2014-06-23T07:40	42.49	3.14	2014-06-23T08:10	42.49	3.14	2	UTC+01	23-06-2014T09:05:00	FRA	523	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.004064726	Mediterranean Sea	0	Banyuls	Mediterranean Sea - Western Basin	http://marineregions.org/gazetteer.php?p=details&id=4279	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20.422	37.833	8.278	0.01	0.02	1423.686	0.01				51.85		224.06	236.43		2.63		0.074	0.6	0.44	0.26	0.26
