sampling_event_ID	ISO_datetime_deployed	cruise_number	cast_number	Conductivity	Depth	Dissolved_Oxygen	Fluorescence	Latitude	Longitude	Pressure	Salinity	Temperature	cast_ID	decimal_year	filename	Decimal_date_deployed	Decimal_date_recovered	Decimal_day_deployed	Latitude_CTD_deployed	Latitude_CTD_recovered	Longitude_CTD_deployed	Longitude_CTD_recovered	info_filename	ISO_datetime_recovered	cruise_type	cruise_type_text
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7965	886.9	153.48	0.029	31.519	-64.082	895	35.234	9.209	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7906	888.9	153.65	0.027	31.519	-64.082	897	35.229	9.15	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7868	890.8	153.7	0.022	31.519	-64.082	899	35.224	9.115	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7809	892.8	154.12	0.03	31.519	-64.082	901	35.217	9.059	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7676	894.8	155.3	0.032	31.519	-64.082	903	35.205	8.929	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7591	896.8	156.16	0.036	31.519	-64.082	905	35.2	8.842	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7566	898.8	156.69	0.03	31.519	-64.082	907	35.198	8.817	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7535	900.7	157.44	0.022	31.519	-64.082	909	35.196	8.786	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7517	902.7	157.9	0.023	31.519	-64.082	911	35.195	8.766	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7501	904.7	158.08	0.018	31.519	-64.082	913	35.196	8.748	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7495	906.7	158.86	0.02	31.519	-64.082	915	35.196	8.739	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7482	908.6	160.03	0.02	31.519	-64.082	917	35.199	8.722	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7436	910.6	160.97	0.017	31.519	-64.082	919	35.205	8.666	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7363	912.6	162.22	0.028	31.519	-64.082	921	35.197	8.596	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7294	914.6	162.71	0.023	31.519	-64.082	923	35.191	8.527	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7278	916.5	162.89	0.025	31.519	-64.082	925	35.191	8.509	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7273	918.5	163.08	0.018	31.519	-64.082	927	35.19	8.504	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7264	920.5	163.29	0.024	31.519	-64.082	929	35.189	8.495	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7256	922.5	163.41	0.026	31.519	-64.082	931	35.188	8.486	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7248	924.5	163.49	0.023	31.519	-64.082	933	35.188	8.477	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7222	926.4	163.82	0.019	31.519	-64.082	935	35.184	8.452	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7138	928.4	164.4	0.024	31.519	-64.082	937	35.181	8.364	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7116	930.4	164.72	0.027	31.519	-64.082	939	35.181	8.341	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7098	932.4	165.01	0.026	31.519	-64.082	941	35.18	8.321	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7068	934.3	165.3	0.021	31.519	-64.082	943	35.176	8.291	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7033	936.3	165.62	0.021	31.519	-64.082	945	35.174	8.256	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.7005	938.3	166	0.021	31.519	-64.082	947	35.173	8.226	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6986	940.3	166.35	0.024	31.519	-64.082	949	35.173	8.205	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6969	942.3	166.62	0.027	31.519	-64.082	951	35.172	8.187	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6948	944.2	166.99	0.034	31.519	-64.082	953	35.171	8.164	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6908	946.2	167.71	0.025	31.519	-64.082	955	35.165	8.126	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6856	948.2	168.24	0.022	31.519	-64.082	957	35.163	8.072	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6841	950.2	168.75	0.019	31.519	-64.082	959	35.162	8.057	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.683	952.1	169.29	0.017	31.519	-64.082	961	35.165	8.04	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6812	954.1	169.65	0.03	31.519	-64.082	963	35.163	8.022	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6787	956.1	170.03	0.037	31.519	-64.082	965	35.16	7.998	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6772	958.1	170.71	0.032	31.519	-64.082	967	35.161	7.98	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6757	960	170.95	0.026	31.519	-64.082	969	35.162	7.961	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6646	962	171.6	0.031	31.519	-64.082	971	35.145	7.859	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6604	964	172.34	0.033	31.519	-64.082	973	35.149	7.809	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6594	966	172.7	0.031	31.519	-64.082	975	35.151	7.795	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.657	968	173.32	0.025	31.519	-64.082	977	35.147	7.772	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.65	969.9	174.16	0.019	31.519	-64.082	979	35.138	7.705	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6455	971.9	174.54	0.02	31.519	-64.082	981	35.14	7.654	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6452	973.9	174.91	0.026	31.519	-64.082	983	35.141	7.648	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6445	975.9	175.29	0.026	31.519	-64.082	985	35.143	7.638	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6446	977.8	175.42	0.023	31.519	-64.082	987	35.144	7.637	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6443	979.8	175.9	0.021	31.519	-64.082	989	35.145	7.633	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6442	981.8	176.32	0.026	31.519	-64.082	991	35.147	7.628	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6444	983.8	176.55	0.022	31.519	-64.082	993	35.151	7.625	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6435	985.7	176.98	0.026	31.519	-64.082	995	35.151	7.615	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6422	987.7	177.48	0.028	31.519	-64.082	997	35.151	7.599	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.641	989.7	177.85	0.027	31.519	-64.082	999	35.151	7.586	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6404	991.7	177.93	0.029	31.519	-64.082	1001	35.151	7.579	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6351	993.7	178.19	0.03	31.519	-64.082	1003	35.141	7.531	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6282	995.6	178.72	0.027	31.519	-64.082	1005	35.133	7.463	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6236	997.6	179.12	0.029	31.519	-64.082	1007	35.127	7.42	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6208	999.6	179.7	0.039	31.519	-64.082	1009	35.119	7.396	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6131	1001.6	180.66	0.038	31.519	-64.082	1011	35.122	7.309	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6136	1003.5	181.05	0.036	31.519	-64.082	1013	35.129	7.306	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6131	1005.5	181.71	0.028	31.519	-64.082	1015	35.128	7.302	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6066	1007.5	182.8	0.015	31.519	-64.082	1017	35.124	7.235	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6046	1009.5	183.28	0.019	31.519	-64.082	1019	35.129	7.207	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6036	1011.4	183.8	0.027	31.519	-64.082	1021	35.13	7.194	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.6015	1013.4	184.41	0.03	31.519	-64.082	1023	35.129	7.171	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5996	1015.4	184.8	0.026	31.519	-64.082	1025	35.127	7.152	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.596	1017.4	185.19	0.028	31.519	-64.082	1027	35.123	7.116	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5922	1019.3	185.83	0.025	31.519	-64.082	1029	35.12	7.077	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5853	1021.3	186.55	0.024	31.519	-64.082	1031	35.109	7.012	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5825	1023.3	186.87	0.025	31.519	-64.082	1033	35.111	6.979	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5779	1025.3	187.96	0.023	31.519	-64.082	1035	35.104	6.936	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5713	1027.3	188.79	0.028	31.519	-64.082	1037	35.098	6.868	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5617	1029.2	190.06	0.029	31.519	-64.082	1039	35.091	6.77	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5579	1031.2	190.9	0.034	31.519	-64.082	1041	35.089	6.731	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.556	1033.2	191.38	0.03	31.519	-64.082	1043	35.087	6.711	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5548	1035.2	191.81	0.032	31.519	-64.082	1045	35.087	6.696	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5538	1037.1	192.27	0.029	31.519	-64.082	1047	35.088	6.685	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5503	1039.1	193.14	0.019	31.519	-64.082	1049	35.086	6.647	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5465	1041.1	194.28	0.027	31.519	-64.082	1051	35.083	6.609	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5439	1043.1	195.57	0.027	31.519	-64.082	1053	35.087	6.575	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.551	1045	195.44	0.013	31.519	-64.082	1055	35.113	6.625	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5514	1047	195.78	0.021	31.519	-64.082	1057	35.11	6.632	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5517	1049	196.26	0.024	31.519	-64.082	1059	35.113	6.631	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
BATS_187_5_2004-04-21_18:39:00	2004-04-21T18:39:00Z	187	5	3.5525	1051	196.41	0.023	31.519	-64.082	1061	35.117	6.635	10187005	2004.303499	b10187_ctd.txt	2004.303499	2004.303784	112.777	31.519	31.501	-64.082	-64.083	b10187_info.txt	2004-04-21T21:09:00Z	1	BATS_core
