sampling_event_ID	cruise_number	cast_number	Id	cruise_type	niskin_number	decy	lat	lon	Depth	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	Chl	Phae	p18	p19	p20	p21	filename	Temp	CTD_S	Sal1	SigTh	O2	OxFix	Anom1	CO2	Alk	NO31	NO21	PO41
BATS_173_3_2003-02-21_19:05:00	173	3	2017300311	2	11	2003.17204	31.646	-64.19	79.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.615	36.638	NA	26.119	NA	17.8	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300312	2	12	2003.17204	31.646	-64.19	99.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.487	36.642	NA	26.156	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300313	2	13	2003.17204	31.646	-64.19	119.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.441	36.634	NA	26.163	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300314	2	14	2003.17204	31.646	-64.19	138.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.429	36.637	NA	26.169	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300315	2	15	2003.17204	31.646	-64.19	159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.371	36.632	NA	26.182	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300316	2	16	2003.17204	31.646	-64.19	180.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.359	36.633	NA	26.187	NA	17.5	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300317	2	17	2003.17204	31.646	-64.19	199.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.297	36.627	NA	26.2	NA	17.5	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300318	2	18	2003.17204	31.646	-64.19	249.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.844	36.602	NA	26.299	NA	17.1	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300319	2	19	2003.17204	31.646	-64.19	299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.38	36.56	36.559	26.386	196.2	18.5	-33.4	NA	NA	3.91	NA	0.2
BATS_173_3_2003-02-21_19:05:00	173	3	2017300320	2	20	2003.17204	31.646	-64.19	399.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.572	36.456	36.454	26.51	193.2	18	-40	NA	NA	5.49	NA	0.29
BATS_173_3_2003-02-21_19:05:00	173	3	2017300322	2	22	2003.17204	31.646	-64.19	498.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	16.723	36.318	NA	26.613	NA	15.1	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300321	2	21	2003.17204	31.646	-64.19	498.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	16.72	36.317	36.318	26.614	190	17.6	-47.3	NA	NA	7.25	NA	0.41
BATS_173_3_2003-02-21_19:05:00	173	3	2017300323	2	23	2003.17204	31.646	-64.19	598.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	14.922	35.999	NA	26.781	NA	13.5	NA	NA	NA	NA	NA	NA
BATS_173_3_2003-02-21_19:05:00	173	3	2017300324	2	24	2003.17204	31.646	-64.19	999.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	6.656	35.13	NA	27.582	NA	8.1	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400405	1	5	2003.22019	31.676	-64.172	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.813	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400401	1	1	2003.22019	31.676	-64.172	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.813	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400404	1	4	2003.22019	31.676	-64.172	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.813	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400408	1	8	2003.22019	31.676	-64.172	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.814	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400407	1	7	2003.22019	31.676	-64.172	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.814	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400411	1	11	2003.22019	31.676	-64.172	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.815	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400406	1	6	2003.22019	31.676	-64.172	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.813	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400410	1	10	2003.22019	31.676	-64.172	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.815	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400402	1	2	2003.22019	31.676	-64.172	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.814	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400403	1	3	2003.22019	31.676	-64.172	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.814	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400409	1	9	2003.22019	31.676	-64.172	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.813	36.658	NA	26.078	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400412	1	12	2003.22019	31.676	-64.172	8.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.818	36.658	NA	26.077	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400413	1	13	2003.22019	31.676	-64.172	18.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.82	36.658	NA	26.077	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400414	1	14	2003.22019	31.676	-64.172	39.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.823	36.657	NA	26.077	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400415	1	15	2003.22019	31.676	-64.172	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.753	36.647	NA	26.088	NA	18.4	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400416	1	16	2003.22019	31.676	-64.172	78.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.562	36.639	NA	26.133	NA	18.2	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400417	1	17	2003.22019	31.676	-64.172	98.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.388	36.629	NA	26.172	NA	18	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400418	1	18	2003.22019	31.676	-64.172	119.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.327	36.629	NA	26.189	NA	18	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400419	1	19	2003.22019	31.676	-64.172	140.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.281	36.627	NA	26.201	NA	17.9	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400420	1	20	2003.22019	31.676	-64.172	159.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.159	36.621	NA	26.229	NA	17.8	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400421	1	21	2003.22019	31.676	-64.172	179.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.072	36.616	NA	26.248	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400422	1	22	2003.22019	31.676	-64.172	200.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.968	36.61	NA	26.271	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400423	1	23	2003.22019	31.676	-64.172	249.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.587	36.584	NA	26.351	NA	17.3	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	1017400424	1	24	2003.22019	31.676	-64.172	301.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.229	36.544	NA	26.412	NA	17	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400402	2	2	2003.25372	31.661	-64.123	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.731	36.622	NA	26.072	NA	18.2	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400401	2	1	2003.25372	31.661	-64.123	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.732	36.622	36.621	26.071	228	19.7	4.2	2066.7	2399	0.55	0	0
BATS_174_4_2003-03-22_08:51:00	174	4	2017400404	2	4	2003.25372	31.661	-64.123	9.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.727	36.621	NA	26.073	NA	18.2	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400403	2	3	2003.25372	31.661	-64.123	9.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.697	36.622	36.621	26.081	229.9	19.7	5.9	2067	2398.7	0.55	0	0
BATS_174_4_2003-03-22_08:51:00	174	4	2017400405	2	5	2003.25372	31.661	-64.123	19.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.62	36.62	36.621	26.102	228.4	19.6	4.1	2066.8	2399.4	0.55	0.01	0
BATS_174_4_2003-03-22_08:51:00	174	4	2017400406	2	6	2003.25372	31.661	-64.123	19.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.617	36.62	NA	26.102	NA	18.1	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400407	2	7	2003.25372	31.661	-64.123	39.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.597	36.62	36.621	26.108	228.4	19.6	4	2066	2400.2	0.54	0.01	0
BATS_174_4_2003-03-22_08:51:00	174	4	2017400408	2	8	2003.25372	31.661	-64.123	40.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.597	36.62	NA	26.108	NA	18.1	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400410	2	10	2003.25372	31.661	-64.123	60.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.541	36.619	NA	26.123	NA	18	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400409	2	9	2003.25372	31.661	-64.123	60.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.543	36.619	36.619	26.122	228.4	19.5	3.8	2067	2399.3	0.54	0.01	0
BATS_174_4_2003-03-22_08:51:00	174	4	2017400412	2	12	2003.25372	31.661	-64.123	79.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.236	36.619	NA	26.203	NA	17.8	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400411	2	11	2003.25372	31.661	-64.123	79.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.234	36.619	36.619	26.204	220.2	19.4	-5.7	2075.5	2401	1.19	0.185	0.04
BATS_174_4_2003-03-22_08:51:00	174	4	2017400413	2	13	2003.25372	31.661	-64.123	98.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.163	36.618	36.617	26.222	216.6	19.3	-9.6	2079	2382.2	1.52	0.117	0.06
BATS_174_4_2003-03-22_08:51:00	174	4	2017400414	2	14	2003.25372	31.661	-64.123	98.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.165	36.618	NA	26.222	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400416	2	16	2003.25372	31.661	-64.123	119.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.987	36.586	NA	26.244	NA	17.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400415	2	15	2003.25372	31.661	-64.123	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.987	36.585	36.586	26.244	219.5	19.1	-7.5	2077.2	2394	1.66	0.049	0.07
BATS_174_4_2003-03-22_08:51:00	174	4	2017400417	2	17	2003.25372	31.661	-64.123	138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.924	36.578	36.577	26.254	219.7	19.1	-7.5	2078.6	2399	1.74	0.02	0.08
BATS_174_4_2003-03-22_08:51:00	174	4	2017400418	2	18	2003.25372	31.661	-64.123	138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.925	36.578	NA	26.255	NA	17.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400420	2	20	2003.25372	31.661	-64.123	158.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.936	36.594	NA	26.265	NA	17.5	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400419	2	19	2003.25372	31.661	-64.123	159.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.933	36.595	36.6	26.27	214.5	19.1	-12.6	2082.6	2403	2.01	0.02	0.09
BATS_174_4_2003-03-22_08:51:00	174	4	2017400422	2	22	2003.25372	31.661	-64.123	199.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.74	36.594	NA	26.317	NA	17.3	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400421	2	21	2003.25372	31.661	-64.123	200.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.741	36.594	36.594	26.317	202.2	18.9	-25.8	2093.9	2399.8	3	0.02	0.14
BATS_174_4_2003-03-22_08:51:00	174	4	2017400423	2	23	2003.25372	31.661	-64.123	250.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.422	36.564	36.565	26.377	196.1	18.8	-33.3	2098.5	2395.3	3.88	0.01	0.12
BATS_174_4_2003-03-22_08:51:00	174	4	2017400424	2	24	2003.25372	31.661	-64.123	250.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.417	36.563	NA	26.378	NA	17	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400402	2	2	2003.25372	31.661	-64.123	3.6	7	0	103	2	31	30	41	9	24	4	4	31	13	266	4	0.29	0.085	1	31	4	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400404	2	4	2003.25372	31.661	-64.123	9.7	8	0	109	1	31	31	43	9	25	5	4	32	13	272	4	0.239	0.137	1	32	4	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400406	2	6	2003.25372	31.661	-64.123	19.2	9	0	121	3	31	35	43	10	22	4	3	34	17	291	0	0.297	0.089	1	34	0	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400408	2	8	2003.25372	31.661	-64.123	40.4	10	0	135	2	37	40	49	9	18	3	2	36	17	328	0	0.261	0.162	1	36	0	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400410	2	10	2003.25372	31.661	-64.123	60.1	15	0	213	5	51	65	83	14	19	4	5	37	27	492	8	0.331	0.328	1	37	8	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400412	2	12	2003.25372	31.661	-64.123	79.3	19	0	206	4	81	92	64	15	15	3	3	21	78	580	11	0.319	0.429	1	21	11	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400414	2	14	2003.25372	31.661	-64.123	98.4	48	0	10	0	20	14	28	5	5	1	2	17	11	164	0	0.115	0.127	0	17	0	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400416	2	16	2003.25372	31.661	-64.123	119.4	8	0	71	2	52	25	24	8	5	0	2	6	32	192	4	0.075	0.214	0	6	4	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400418	2	18	2003.25372	31.661	-64.123	138.5	3	0	27	1	24	4	12	2	1	1	0	3	16	80	2	0.077	0.054	0	3	2	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400420	2	20	2003.25372	31.661	-64.123	158.5	0	0	4	0	5	2	3	0	1	0	0	1	4	19	1	0.01	0.034	0	1	1	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400422	2	22	2003.25372	31.661	-64.123	199.5	0	8	0	0	0	1	0	0	0	0	0	0	1	3	0	0.005	0.013	0	0	0	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_174_4_2003-03-22_08:51:00	174	4	2017400424	2	24	2003.25372	31.661	-64.123	250.7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.002	0.007	0	0	0	0	bats_pigments.txt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800407	1	7	2003.53642	31.648	-64.317	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.331	36.444	NA	23.374	NA	27.8	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800408	1	8	2003.53642	31.648	-64.317	9.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	27.745	36.454	NA	23.575	NA	27.4	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800409	1	9	2003.53642	31.648	-64.317	19.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	27.378	36.452	NA	23.694	NA	27.1	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800410	1	10	2003.53642	31.648	-64.317	39.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	23.44	36.541	NA	24.978	NA	23.9	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800411	1	11	2003.53642	31.648	-64.317	59.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	20.561	36.577	NA	25.819	NA	21.4	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800412	1	12	2003.53642	31.648	-64.317	79.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.528	36.574	NA	26.093	NA	20.4	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800413	1	13	2003.53642	31.648	-64.317	100.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.029	36.552	NA	26.207	NA	20	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800414	1	14	2003.53642	31.648	-64.317	119.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.834	36.552	NA	26.257	NA	19.8	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800415	1	15	2003.53642	31.648	-64.317	140.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.735	36.545	NA	26.278	NA	19.7	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800416	1	16	2003.53642	31.648	-64.317	161.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.727	36.561	NA	26.293	NA	19.7	NA	NA	NA	NA	NA	NA
