sampling_event_id	cruise_name	EXPOCODE	Ship	STNNBR	CASTNO	section	start_ISO_DateTime	Date	Year	Month	Day	timeutc	lon	lat	nav_code	depth_max	pres_max	depth_hgt	parameters	comments	HOT_summary_file_name	ROSETTE	CTDPRS	ALKALIN	CTDOXY	CTDSAL	CTDTMP	DIC	DOC	NO2_NO3	OXYGEN	PH	PHSPHT	REPLICT	SALNITY	SIGMA	SILCAT	THETA	num_bottles	QUALT1	QUALT2	QUALT3	QUALT4	QUALT5	QUALT6	QUALT7	QUALT8	QUALT9	QUAL10
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	9	84.8		214	35.0645	24.0716							1	35.0659	23.674		24.0537	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	8	100		210.6	35.1346	23.6949							1	35.1388	23.839		23.6741	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	7	114.7		210	35.2642	23.1822							1	35.2635	24.088		23.1586	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	6	124.6		206.2	35.2772	23.0019							1	35.2783	24.151		22.9764	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	5	149.6		197	35.2526	21.5705							1	35.2658	24.538		21.5412	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	4	174.3		214.3	35.3439	21.3394							1	35.3291	24.672		21.3056	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	3	199.2		178.8	35.03	19.47							1	35.0311	24.933		19.4338	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	2	498.8		121.7	34.0677	7.4619							1	34.068	26.627		7.4132	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_4	HOT160	33KI160_1	33KI160/1	2	4	PRS2	2004-06-15T20:57:00Z	61504	2004	6	15	2057	-158.0015	22.7487	GPS	4729	1022	3716	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot160.sum	1	1021.5		44.9	34.4796	3.9618							1	34.4791	27.384		3.8847	14	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	18	4.7		203.8	34.8514	26.8629							1		22.65		26.8618	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	17	4.8		203.6	34.8514	26.8614							1	34.8491	22.65		26.8603	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	16	4.8		203.6	34.8513	26.8603							1		22.651		26.8592	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	15	4.8		203.6	34.8512	26.8604							1		22.651		26.8593	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	14	4.8		203.6	34.8515	26.8551							1	34.8515	22.652		26.854	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	13	24.6		203.7	34.8523	26.8088							1	34.8639	22.669		26.8032	18	2139999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	12	44.8		220.9	35.1941	24.8348							1	35.1935	23.541		24.8251	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	11	59.8		217.2	35.229	23.5873							1	35.2528	23.94		23.5749	18	2149999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	10	75.3		212.8	35.2653	22.7387							1	35.2454	24.214		22.7235	18	2139999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	9	83.8		213.5	35.2839	22.2352							1	35.272	24.372		22.2185	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	8	99.8		212.3	35.2848	21.5412							1	35.2966	24.567		21.5218	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	7	114.9		215.2	35.2541	20.8345							1	35.2552	24.738		20.8127	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	6	124.6		204.5	35.1686	20.1817							1	35.1595	24.848		20.1585	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	5	150		202.4	35.0365	19.2244							1	35.0213	24.999		19.1974	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	4	175.4		189.6	34.776	17.47							1	34.7791	25.237		17.4405	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	3	199.9		195.2	34.6239	16.3024							1	34.6236	25.396		16.2704	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	2	499.5		112.7	34.0172	6.4475							1	34.0157	26.725		6.4025	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_5	HOT162	33KI162_1	33KI162/1	2	4	PRS2	2004-08-15T21:24:00Z	81504	2004	8	15	2124	-158.0035	22.7517	GPS	4725	1022	3712	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot162.sum	1	1020.3		44.1	34.5027	3.8534							1	34.346	27.413		3.7772	18	2149999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	18	4.6		200.6	34.8986	27.4339							1		22.502		27.4329	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	17	4.5		200.7	34.8989	27.4354							1		22.502		27.4343	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	16	4.5		200.7	34.8988	27.4358							1		22.502		27.4348	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	15	4.6		200.7	34.8987	27.4356							1		22.502		27.4345	18	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	14	4.6		200.8	34.8988	27.4349							1	34.8971	22.502		27.4338	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	13	24.4		200.8	34.8975	27.3284							1	34.8957	22.537		27.3228	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	12	44.1		201	34.8979	27.3163							1	34.8993	22.543		27.3061	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	11	59.4		223.5	35.1731	25.4302							1	35.1662	23.344		25.4172	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	10	73.6		223.5	35.2587	24.1635							1	35.2599	23.793		24.148	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	9	84.9		220.6	35.3086	23.4575							1	35.3031	24.04		23.4399	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	8	100.5		216.4	35.3454	22.5947							1	35.3488	24.318		22.5745	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	7	114.5		212.1	35.3422	21.9209							1	35.3413	24.506		21.8983	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	6	125.6		201	35.2786	21.1943							1	35.2749	24.66		21.1701	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	5	149.8		205.2	35.1595	19.9832							1	35.1587	24.895		19.9555	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	4	176.4		199.4	34.9601	18.5946							1	34.962	25.101		18.5636	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	3	201.4		201.5	34.824	17.588							1	34.9683	25.246		17.554	18	2149999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	2	499.4		122.4	34.0489	7.2982							1	34.049	26.635		7.25	18	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_6	HOT163	33KI163_1	33KI163/1	2	4	PRS2	2004-09-28T21:26:00Z	92804	2004	9	28	2126	-157.9995	22.7493	GPS	4730	1022	3717	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot163.sum	1	1021.4		43.2	34.4932	3.881							1	34.4846	27.403		3.8045	18	2149999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	22	4.4		204.2	35.1354	26.0953							1		23.106		26.0944	22	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	21	4.4		204	35.1354	26.0971							1		23.105		26.0961	22	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	20	4.4		203.9	35.1355	26.0958							1		23.106		26.0948	22	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	19	4.4		203.9	35.1354	26.0941							1		23.106		26.0931	22	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	18	4.4		203.8	35.1355	26.0936							1		23.107		26.0927	22	2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	17	4.3		203.7	35.1356	26.0955							1	35.1341	23.106		26.0946	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	16	24.5		203.8	35.1394	26.0315							1	35.1415	23.13		26.0261	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	15	24.4		203.8	35.1396	26.0324							1	35.141	23.13		26.0269	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	14	45.2		204.5	35.2272	26.1024							1	35.2209	23.176		26.0923	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	13	60.2		232.7	35.3225	24.4461							1	35.3222	23.756		24.4333	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_7	HOT164	33KI164_1	33KI164/1	2	11	PRS2	2004-10-31T20:57:00Z	103104	2004	10	31	2057	-157.9588	22.7203	GPS	4718	1022	3705	1	Dual T; C sensors	http://dmoserv3.bco-dmo.org/jg/serv/BCO-DMO/HOT/ctd.flat1?HOT_summary_file_name%20eq%20cruise.summaries/hot164.sum	12	74		227.2	35.3415	23.2066							1	35.3386	24.137		23.1914	22	2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
